text,terms
"Their relatively recent introduction of a version of the Sicilian pie is called the Grandma pie featuring a thin crust, much sauce, with less cheese, and chopped Basil.","[('Sicilian pie', '69', '57', 'neutral'), ('sauce', '130', '125', 'positive'), ('chopped Basil', '167', '154', 'neutral')]"
"The brunch entrees were shockingly overpriced, even for the area, and especially given the food quality.","[('brunch entrees', '18', '4', 'negative'), ('area', '64', '60', 'neutral'), ('food quality', '103', '91', 'negative')]"
"After being seated at an outdoor table on a 45 degree tilt, the surly waitress gave us menus.","[('seated', '18', '12', 'neutral'), ('outdoor table', '38', '25', 'neutral'), ('waitress', '78', '70', 'negative')]"
You should not go to a Brazilian BBQ place and have to chase the waiters and go to the hostess ASKING FOR MEAT.,"[('Brazilian BBQ', '36', '23', 'neutral'), ('waiters', '72', '65', 'negative'), ('hostess', '94', '87', 'negative'), ('MEAT', '110', '106', 'neutral')]"
I looked for months for a reasonably priced place that could accommodate about 40 people for a wedding rehearsal dinner on a Friday night.,"[('priced place', '49', '37', 'positive'), ('dinner', '119', '113', 'neutral')]"
"The place is very loud, good for drinks by the bar not to eat and yell.","[('place', '9', '4', 'negative'), ('drinks', '39', '33', 'positive'), ('bar', '50', '47', 'neutral')]"
"The waitor never gave us the specials menu (which they gave to a another couple who sat next to us 20 minutes later) and the service was very slow even for the basics (bread and water, for which we had to ask a couple of times).","[('service', '132', '125', 'negative'), ('water', '183', '178', 'neutral')]"
"When we finally got our waiters attention - and explained to him we were unhappy with our entrees, his demeanor changed completely, he took our dishes and walked away without taking another order for us or asking if he could get us anything else.","[('waiters', '31', '24', 'neutral'), ('entrees', '97', '90', 'negative')]"
"After we sat down and started ordering, the waiter informed us that they were really only into serving dinners.","[('waiter', '50', '44', 'negative'), ('serving dinners', '110', '95', 'neutral')]"
First of all we ordered a wine from the menu listed as 2000 but the waiter brought the 2001 vintage and tried to pass it off as the 2000.,"[('wine', '30', '26', 'neutral'), ('menu', '44', '40', 'neutral'), ('waiter', '74', '68', 'negative')]"
"The Scene The space, fit with imported giant urinals, zinc-topped bar, large antique mirrors, mosaic floor tiles and mahogany trim, looks like it's been around forever.","[('Scene', '9', '4', 'neutral'), ('space', '19', '14', 'neutral'), ('bar', '69', '66', 'positive')]"
"We arrived about 15 minutes late for a Friday 12:30 reservation, but the staff couldn't have been nicer.","[('reservation', '63', '52', 'neutral'), ('staff', '78', '73', 'negative')]"
I would not return for a $30 entree of inadequate portions.,"[('entree', '35', '29', 'neutral'), ('portions', '58', '50', 'negative')]"
"The place was empty except for one table, but they were just having drinks (red flag #1).","[('place', '9', '4', 'negative'), ('table', '40', '35', 'neutral'), ('drinks', '74', '68', 'neutral')]"
The service and atmosphere may not set your mood but when you're done you will realize that it's only the food that counts!,"[('atmosphere', '26', '16', 'negative'), ('food', '110', '106', 'positive')]"
"The Scene Quartino's airy dining room, wrapped in high windows, hinges around a trendy bar where regulars sip wine out of blunt tumblers while swapping stories--often in Italian.","[('Scene', '9', '4', 'neutral'), ('airy dining room', '37', '21', 'neutral'), ('bar', '90', '87', 'positive')]"
"A friend and I had a lovely bottle of wine, two appetizers, two main courses and two coffees and we had change from $40.","[('bottle of wine', '42', '28', 'positive'), ('appetizers', '58', '48', 'neutral'), ('main courses', '76', '64', 'neutral')]"
"As we were finishing our dessert, a nearby waitress dropped a tray and HOT CHOCOLATE SAUCE splattered all over my neck, hair and sweater and my boyfriend's clothes.","[('dessert', '32', '25', 'neutral'), ('waitress', '51', '43', 'negative'), ('HOT CHOCOLATE SAUCE', '90', '71', 'neutral')]"
"We sat, missing a place setting for a while before the waitress came to ask if we wanted water and then ran away.","[('setting', '31', '24', 'neutral'), ('waitress', '63', '55', 'negative')]"
Upon entering Alta the bar and restaurant decor ironically misguide the patron.,"[('bar', '26', '23', 'neutral'), ('decor', '47', '42', 'negative')]"
"Don't bother looking at a menu- Shrimp cocktail, steak for 1,2,3, or more, creamed spinach and hash browns, and save room for the pecan pie and cheese cake, and don't forget the SCHLAG!!!!","[('menu- Shrimp cocktail', '47', '26', 'neutral'), ('spinach', '90', '83', 'positive'), ('pecan pie and cheese cake', '155', '130', 'positive')]"
"We recently visited Madiba for lunch, and our waitress was sweet but ineffective.","[('lunch', '36', '31', 'neutral'), ('waitress', '54', '46', 'positive')]"
The ingredients used are of a good quality and the taste is superb.,"[('ingredients', '15', '4', 'neutral'), ('quality', '42', '35', 'positive'), ('taste', '56', '51', 'positive')]"
"Space aside, service is ok but the food is really well done.","[('Space', '5', '0', 'neutral'), ('food', '39', '35', 'positive')]"
"After two terrific meals in the dining room, we opted to sit at the bar on our third visit.","[('meals', '24', '19', 'positive'), ('dining room', '43', '32', 'neutral'), ('bar', '71', '68', 'neutral')]"
not to mention that the waiter offered putting a scoop of ice cream on my dessert.,"[('waiter', '30', '24', 'negative'), ('dessert', '81', '74', 'neutral')]"
The place was not crowded for dinner on a Sunday night at 8:30pm.,"[('place', '9', '4', 'positive'), ('dinner', '36', '30', 'neutral')]"
"Waiter suggests a beer, and offers to bring a small glass, to taste it and see if I like it, before I even order the beer!","[('Waiter', '6', '0', 'positive'), ('glass', '57', '52', 'neutral')]"
"And then he'll forget to bring your drink every time you order one, won't pay attention to your table of 8, will give you unwarranted attitude, and never be friendly or smile.","[('drink', '41', '36', 'neutral'), ('attitude', '142', '134', 'negative')]"
The food is good whether you are going for dinner or just for a couple of drinks and a small appetizer.,"[('food', '8', '4', 'positive'), ('dinner', '49', '43', 'neutral'), ('drinks', '80', '74', 'neutral')]"
I can honestly say that while some of the dishes I have had at other places I might have rated on an individual basis higher I have not enjoyed a total dining experience more.,"[('dishes', '48', '42', 'neutral'), ('dining', '158', '152', 'negative')]"
The kitchen staff either cannot or will not accomodate special diets which is surprising given that there are so many fine dining establishments that do have special menus to cater to vegetarians.,"[('kitchen staff', '17', '4', 'negative'), ('menus', '171', '166', 'neutral')]"
"It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.","[('table', '38', '33', 'negative'), ('dinner', '92', '86', 'neutral')]"
Our margaritas came after 1/2 an hour - and they didn't ever ask if we wanted more - the server brought all our food to the wrong table - my dinner came after my boyfriend had finished his plate and they ran out of a certain dish at 9PM on a Friday!!,"[('margaritas', '14', '4', 'neutral'), ('dinner', '147', '141', 'neutral'), ('dish', '229', '225', 'negative')]"
The food was good but not worth the price.,"[('food', '8', '4', 'positive'), ('price', '41', '36', 'negative')]"
Village salad had a lot more cucumbers than tomatoes most likely because tomatoes are expensive in US and they want to earn more taking advantage of people who don't know about Greek food.,"[('Village salad', '13', '0', 'neutral'), ('Greek food', '187', '177', 'negative')]"
"I can't speak on the food, but I went there for a show the other week and here is my experience: one of the friendliest servers ever (no attitude); the drinks were avg.","[('food', '25', '21', 'neutral'), ('servers', '127', '120', 'positive'), ('drinks', '158', '152', 'neutral')]"
"Wait staff is seemingly non-existant, and food servers are way too agressive - our food was thrown on the table, and even knocked a member of my party in the head with a plate with little acknowledgement.","[('Wait staff', '10', '0', 'negative'), ('food servers', '54', '42', 'negative'), ('table', '111', '106', 'neutral')]"
"Actually she want to eat sushi, but their staff reject to serve it.","[('sushi', '30', '25', 'neutral'), ('staff', '47', '42', 'negative')]"
"The irony of it all is that I tried the fish and chips at a sports bar across the street the following week, 1/2 the price (w/ fries included), and the portion was bigger and much tastier.","[('chips', '54', '49', 'neutral'), ('bar', '70', '67', 'neutral'), ('price', '122', '117', 'neutral'), ('w/ fries', '132', '124', 'neutral'), ('portion', '159', '152', 'positive')]"
The Scene This tiny jewel of a spot is simply decorated with white walls and plate glass.,"[('Scene', '9', '4', 'neutral'), ('spot', '35', '31', 'positive'), ('glass', '88', '83', 'neutral')]"
Amazing views of NYC regaled us at lunch earlier in the week and then at dinner this evening.,"[('views', '13', '8', 'positive'), ('dinner', '79', '73', 'neutral')]"
"Bartender seemed cool, so maybe I'd go back for a drink.","[('Bartender', '9', '0', 'positive'), ('drink', '55', '50', 'neutral')]"
Then another pleasant surprise - the menu said we had to share the entree for each couple.,"[('menu', '41', '37', 'neutral'), ('entree', '73', '67', 'neutral'), ('surprise', '30', '22', 'positive')]"
"the rest of my table disliked their food, and also had to send drinks back because it was not what they ordered.","[('food', '40', '36', 'negative'), ('drinks', '69', '63', 'neutral')]"
"It took an hour for us to order, another hour and 15 min to get our entree's I had to go to the bar to order my champange, and carry it back myself, the waiter got our entrees mixed up and placed them in the wrong place and sat there and watched me switch them around.","[('bar', '99', '96', 'neutral'), ('waiter', '159', '153', 'negative'), (""entree's"", '76', '68', 'neutral')]"
"I have to say that I've been there only during brunch time but the service even though slow, it was good.","[('brunch', '53', '47', 'neutral'), ('service', '74', '67', 'negative')]"
"throughout the whole meal, all I kept thinking was AVERAGE, AVERAGE, AVERAGE until the bill came, which was a little more than average,to say the least.","[('meal', '25', '21', 'neutral'), ('bill', '91', '87', 'negative')]"
"although the food was well-prepared, it was not worth the price, especially when it does not include dessert!","[('food', '17', '13', 'positive'), ('price', '63', '58', 'negative'), ('dessert', '108', '101', 'negative')]"
"We decided to order soup (over $6 a bowl), thinking that would be quick, however our waitress then said the soup is OUT OF A CAN and still would be a 20 minute wait since the tickets are processed in order.","[('bowl', '40', '36', 'neutral'), ('waitress', '93', '85', 'negative')]"
"When we first walked in, we saw other diners wiping their plates with bread- so we though that the food was good -but we very soon realized that the portions really were so small that you really have to lick your plate clean - afterall, their dinners costs a fortune.","[('food', '103', '99', 'positive'), ('portions', '157', '149', 'negative')]"
Were told we could not share one menu and called over the horrible manager.,"[('menu', '37', '33', 'neutral'), ('manager', '74', '67', 'negative')]"
We were even able to call in advance to make sure there was space at the bar because I was on crutches and the owner reserved the seats til we got there.,"[('bar', '76', '73', 'neutral'), ('owner', '116', '111', 'negative'), ('seats', '135', '130', 'neutral')]"
"From the bottomless cup of coffee to the basket o' scones mini-muffins to the delicious entrees, Dizzy's is the place to be.","[('cup of coffee', '33', '20', 'positive'), ('basket', '47', '41', 'neutral'), ('entrees', '95', '88', 'positive')]"
"It's the New York you thought was long gone; orders are spoken, not yelled, and the staff knows the names of patrons' dogs.","[('staff', '89', '84', 'negative'), ('patrons', '116', '109', 'neutral')]"
"We ordered off the restaurant week menu, which at other establishments means automatic second-rate service, but not here.","[('menu', '39', '35', 'neutral'), ('service', '106', '99', 'negative')]"
"For desert take the tiramisu, it is by far the best there.","[('desert', '10', '4', 'neutral'), ('tiramisu', '28', '20', 'positive')]"
"After being seated by a very kind, but quite stressed, young lady, we took in the room and menu.","[('seated', '18', '12', 'neutral'), ('menu', '95', '91', 'neutral'), ('lady', '65', '61', 'positive')]"
"I don't like places that sacrifice quality for money or play tricks on you by hiding drink prices till check time (everyone at the place was drinking Sangria, so that, it seems, must be the money-maker).","[('quality', '42', '35', 'negative'), ('drink prices', '97', '85', 'negative'), ('Sangria', '157', '150', 'neutral')]"
"Somewhat agree with the previous reviews about service and the long wait but once seated, the food is well worth it.","[('service', '54', '47', 'negative'), ('long wait', '72', '63', 'negative'), ('food', '98', '94', 'positive')]"
"The Scene This cosmopolitan cousin of the legendary Harry's Bar in Venice is frequented by a wealthy and insouciant crowd, the types who don't bother looking at menu prices when they order.","[('Bar', '63', '60', 'neutral'), ('crowd', '121', '116', 'negative'), ('menu prices', '172', '161', 'neutral')]"
"I also asked for a chef (thought that may be able to talk about the food for the party), but the waitress said that there was no chef at the restaurant.","[('food', '72', '68', 'neutral'), ('waitress', '105', '97', 'negative')]"
MY FATHER ASKED FOR A MARTINI MADE A CERTAIN WAY THE WAITER HAD NO CLUE WHAT HE WAS TALKING ABOUT.,"[('MARTINI', '29', '22', 'neutral'), ('WAITER', '59', '53', 'negative')]"
"It is never a ridiculous wait no more than 30 minutes, in the meantime you can chat with your friends and start the week-end off right with a signature drink from the bar!","[('wait', '29', '25', 'negative'), ('bar', '170', '167', 'neutral'), ('drink', '157', '152', 'neutral')]"
"As we sat waiting for our menus, we started noticing the frowns on the faces of the people around us, watching as patrons tried to flag down waiters without luck, asking for things like water.","[('waiting', '17', '10', 'neutral'), ('menus', '31', '26', 'neutral'), ('waiters', '148', '141', 'negative'), ('water', '191', '186', 'neutral')]"
"I was tempted to try the dessert because I've heard rave reviews about it, but we were stuffed, as the portions are fairly large.","[('dessert', '32', '25', 'neutral'), ('portions', '111', '103', 'positive')]"
"The service is almost stifling polite (they pushed in my chair behind me every time I returned from the bathroom), though the sushi chef preparing my food was casual and chatty.","[('chair', '62', '57', 'neutral'), ('food', '154', '150', 'negative')]"
"The choices on the menu were very limited-discounting raw items, there were practically no appetizers The foie gras de canard was mediocre with a syrupy sauce.","[('choices', '11', '4', 'negative'), ('menu', '23', '19', 'neutral'), ('appetizers', '101', '91', 'negative')]"
"And I agree with a couple of reviews down that the asparagus and egg app is very very good, but not light on calories -- also huge and low-ish on carbs, so you Atkiners could eat that for an entree.","[('asparagus and egg app', '72', '51', 'positive'), ('entree', '197', '191', 'neutral')]"
We probably would have stuck out the wait if we could have gotten a drink at the bar but apparently it was closed or only for show.,"[('wait', '41', '37', 'negative'), ('drink', '73', '68', 'neutral'), ('bar', '84', '81', 'neutral')]"
"Not only did they refuse to give me any milk but they charged me full price ($9) for plain udon noodles - no broth, veggies, or meat just wet noodles in a bowl.","[('price', '75', '70', 'negative'), ('bowl', '159', '155', 'neutral')]"
"Service was good throughout the dinner but when it came time to get the check, we waited over 20 min.","[('Service', '7', '0', 'positive'), ('dinner', '38', '32', 'neutral')]"
"I haven't tried their brunch, partly because their coffee is a bit weak to me.","[('brunch', '28', '22', 'neutral'), ('coffee', '57', '51', 'negative')]"
"The waiter asked us several times after dinner whether we had paid our bill yet, and after we had, he came over to make sure that we hadn't just hidden it from him or something.","[('waiter', '10', '4', 'negative'), ('dinner', '46', '40', 'neutral'), ('bill', '75', '71', 'neutral')]"
"Aged beef charred on the outside, red on the inside.","[('beef', '9', '5', 'negative'), ('outside', '32', '25', 'neutral')]"
Great from appetizer to dessert including a wonderfully created vegetarian plate that is not on the menu.,"[('appetizer', '20', '11', 'positive'), ('dessert', '31', '24', 'positive'), ('menu', '104', '100', 'neutral')]"
We took seats at the bar with 2 amazing bottles of wine (one for the appetizers and one to match the entrees) Monsieur Zucco was very accomodating and kept a sharp eye at filling our glasses at the right time at the right level.,"[('bar', '24', '21', 'neutral'), ('bottles of wine', '55', '40', 'positive'), ('appetizers', '79', '69', 'positive')]"
"A big pile of seasonal fruit and strawberry butter on french toast, good coffee, a hopping crowd, friendly service.","[('seasonal fruit and strawberry butter on french toast', '66', '14', 'neutral'), ('coffee', '79', '73', 'positive'), ('service', '114', '107', 'positive')]"
we saw another waitress spill hot coffee on another diner's foot.,"[('waitress', '23', '15', 'negative'), ('hot coffee', '40', '30', 'neutral')]"
"The steak and sides at Luger's are definitely tasty, but the legendary status it seems to hold lead me to be disappointed after the actual meal.","[('steak', '9', '4', 'positive'), ('sides', '19', '14', 'positive'), ('meal', '143', '139', 'neutral')]"
"The spring rolls are great, tastes like any other rolls with meat filling and I had the soy protein ham dish (bad idea).","[('spring rolls', '16', '4', 'positive'), ('meat', '65', '61', 'neutral'), ('soy protein ham dish', '108', '88', 'negative')]"
"My girlfriend had a margarita she said was ok, and I had a soda that somehow tasted terrible, like the line was dirty.","[('margarita', '29', '20', 'positive'), ('soda', '63', '59', 'negative')]"
"Only quibbles are so-so wine service, and while Prix-fixe is reasonable at $68, extra charges for additional dishes/tastings can be high.","[('wine service', '36', '24', 'neutral'), ('Prix-fixe', '57', '48', 'positive')]"
1) they gave us the wrong table had to wait 10 minutes until they gave us the one we wanted 2) had to wait 15 minutes for a waiter 3) ordered chicken and brocolli.,"[('table', '31', '26', 'negative'), ('waiter', '130', '124', 'neutral'), ('chicken', '149', '142', 'neutral')]"
"The waitress, host, and bus staff were sitting around at the bar while the patrons were all complaining about the service.","[('waitress', '12', '4', 'negative'), ('host', '18', '14', 'negative'), ('staff', '33', '28', 'negative'), ('bar', '64', '61', 'neutral'), ('patrons', '82', '75', 'neutral'), ('service', '121', '114', 'negative')]"
The place was empty with three waiters working and it still took 15 minutes to bring us menus.,"[('place', '9', '4', 'negative'), ('waiters', '38', '31', 'negative'), ('menus', '93', '88', 'neutral')]"
"It took us about 30 minutes to get seated, the burgers came without lettuce, they brougt us the wrong drinks, and the flavor of the burgers were below average.","[('seated', '41', '35', 'neutral'), ('drinks', '108', '102', 'negative'), ('flavor', '124', '118', 'negative')]"
The menu was in Italian- might as well have been in Esperanto;that put us at the mercy of the waiter for recommendations.,"[('menu', '8', '4', 'neutral'), ('waiter', '100', '94', 'negative')]"
We too had reservations but the gentleman never checked a book to see our names or check us off.,"[('reservations', '23', '11', 'neutral'), ('gentleman', '41', '32', 'negative')]"
Dessert was speedily served as I still had a beer to drink and this is after I requested a few extra moments until it arrives.,"[('Dessert', '7', '0', 'positive'), ('served', '27', '21', 'positive'), ('beer', '49', '45', 'neutral'), ('drink', '58', '53', 'neutral')]"
The prices are reasonable but they don't have a sushi lunch.,"[('prices', '10', '4', 'positive'), ('sushi lunch', '59', '48', 'negative')]"
Our server (after 4 reminders) finally got around to getting our cocktail orders during the meal (at a time when the establishment was not full).,"[('server', '10', '4', 'negative'), ('cocktail', '73', '65', 'neutral'), ('meal', '96', '92', 'neutral')]"
"Myself along with every other patron were forced to wait in an overcrowded bar while employees carry chairs and such over our heads to prepare for dinner in the next room, shoulder to shoulder we stood there like cattle waiting to be fed.","[('bar', '78', '75', 'negative'), ('employees', '94', '85', 'neutral'), ('chairs', '107', '101', 'neutral'), ('dinner', '153', '147', 'neutral'), ('cattle waiting', '227', '213', 'neutral')]"
"The appetizer, conch fritas was yummy; entree, spicy shrimp with coconut rice (just a hint of coconut - not overwhelming); and the dessert tres leches de mango with calle ocho cafe was unbelievable!","[('appetizer', '13', '4', 'positive'), ('fritas', '27', '21', 'positive'), ('spicy shrimp with coconut rice', '77', '47', 'neutral'), ('coconut', '72', '65', 'neutral'), ('dessert tres leches de mango with calle', '170', '131', 'positive')]"
"Generally, the food was fine, but the table is too small to eat comfortably.","[('food', '19', '15', 'positive'), ('table', '43', '38', 'negative')]"
"The tables are close so you can hear every conversation going on around you, but if you're here with someone who enthralls you, you will notice no one else but your dinner date.","[('tables', '10', '4', 'negative'), ('dinner', '171', '165', 'neutral')]"
"The dinner menu promises creative-yet-comforting fare, such as beef brisket in a red wine and fig sauce, panko-crusted tofu over hijiki salad, and a six-spice beef burger.","[('fare', '53', '49', 'positive'), ('beef brisket in a red wine', '89', '63', 'neutral'), ('panko-crusted tofu over hijiki salad', '141', '105', 'neutral'), ('six-spice beef burger', '170', '149', 'neutral')]"
"We weren't sure we'd even get a table,surprisingly the lovely hostess assured us she'd get us in if we gave her 15 minutes in the bar.","[('table', '37', '32', 'neutral'), ('hostess', '69', '62', 'positive'), ('bar', '133', '130', 'neutral')]"
"even though he wasn't our waiter that evening, chris had 2 glasses of champaigne sent over to our table and later on the manager sent over a desert with a candle in it and congratulated us.","[('waiter', '32', '26', 'neutral'), ('manager', '128', '121', 'positive')]"
"Since it changed owners/chefs, the portions are smaller (I always used to ask for a doggie bag for my chic-parm), now I can finish and still be hungry even after appetizers (which aren't as good anymore).","[('portions', '43', '35', 'negative'), ('appetizers', '172', '162', 'neutral')]"
"When I go out for dinner which is quite often, I have never encountered such rudeness from a waiter or owner as I did at this smoke filled, tight spaced, cash only restaurant.","[('dinner', '24', '18', 'neutral'), ('waiter', '99', '93', 'negative'), ('owner', '108', '103', 'negative'), ('smoke', '131', '126', 'negative')]"
"The menu reads well, and it sounds like the chef knows whats up.","[('menu', '8', '4', 'neutral'), ('chef', '48', '44', 'positive')]"
"My favorite is a dish I've treasured since childhood, linguine with white clam sauce, cooked with pepperoncino.","[('dish', '21', '17', 'positive'), ('white clam sauce', '84', '68', 'neutral'), ('pepperoncino', '110', '98', 'neutral')]"
"The decor was mediocre and honestly, I can get a better brunch at a Cracker Barrel restaurant.","[('decor', '9', '4', 'negative'), ('brunch', '62', '56', 'positive')]"
We ended up hanging out for a few hours at their bar with a staff that we felt like we've known for years.,"[('bar', '52', '49', 'neutral'), ('staff', '65', '60', 'positive')]"
"The wait staff rushed us through our meal, took away our food before we were finished (even though we told them we were still eating) and then, as we were lingering over the bill, asked us to leave.","[('wait staff', '14', '4', 'negative'), ('meal', '41', '37', 'neutral'), ('bill', '178', '174', 'neutral')]"
"The kitchen finds success with classics like a homemade, cognac-rich duck terrine and well-seasoned steak frites (although the fries tend to be heavily salted).","[('kitchen', '11', '4', 'positive'), ('cognac-rich duck terrine', '81', '57', 'neutral'), ('well-seasoned steak frites', '112', '86', 'neutral'), ('fries', '132', '127', 'negative')]"
"We went ot Al di La a bit earlier than we usually go to dinner, mainly due to the fact that reservations are not accepted.","[('dinner', '62', '56', 'neutral'), ('reservations', '104', '92', 'negative')]"
"The menu offers all the usuals: inexpensive spring rolls, vegetable sweet-sours, pad thai.","[('menu', '8', '4', 'positive'), ('spring rolls', '56', '44', 'positive'), ('vegetable', '67', '58', 'neutral'), ('thai', '89', '85', 'neutral')]"
"I KEPT WAITING FOR THE FLAVORS IN THIS RICH LOOKING SAUCE TO TAKE OVER, BUT THEY DID NOT, THE SCALLOP WAS A LITTLE RUBBERY.","[('FLAVORS', '30', '23', 'neutral'), ('SAUCE', '57', '52', 'positive')]"
its a cool place to come with a bunch of people or with a date for maybe a mild dinner or some drinks.,"[('place', '16', '11', 'positive'), ('dinner', '86', '80', 'neutral'), ('drinks', '101', '95', 'neutral')]"
"The Food Outstanding soup choices include the chicken curry, which mixes egg noodles with eggplant, potatoes, and fresh lemon, all in a spicy coconut curry broth.","[('Food', '8', '4', 'positive'), ('soup choices', '33', '21', 'positive'), ('chicken curry', '59', '46', 'positive'), ('mixes egg noodles with eggplant, potatoes', '108', '67', 'neutral'), ('lemon', '125', '120', 'positive')]"
"Diners sit around large tables where chefs ostentatiously chop, slice, stir-fry and grill.","[('chefs', '42', '37', 'negative'), ('Diners', '6', '0', 'neutral')]"
"When there is so much GREAT food in New York, why go for the high-priced mediocre meal?","[('food', '32', '28', 'positive'), ('meal', '86', '82', 'negative')]"
get the mussels as an appetizer and try to save room for dessert.,"[('mussels', '15', '8', 'neutral'), ('appetizer', '31', '22', 'neutral'), ('dessert', '64', '57', 'positive')]"
"In the dim lighting, I thought the portions were impressive and dug in.","[('dim lighting', '19', '7', 'neutral'), ('portions', '43', '35', 'positive')]"
"I guess Mars 2112 keeps the food bland for the family fare, but it only serves to detract from its overall experience.","[('food', '32', '28', 'negative'), ('family fare', '58', '47', 'neutral')]"
"Pecorina brusselsprouts tasted only from the cheese, baccala appetizer was like something from out of a can, beet with pistacchio was ok but could have used someth extra likelemon juice, Saltimbocca was dry and uninspired and the pasta not any better than all the million Italian restos around Bleecker.","[('baccala appetizer', '70', '53', 'negative'), ('pistacchio', '129', '119', 'positive'), ('Saltimbocca', '198', '187', 'negative'), ('pasta', '235', '230', 'negative')]"
"The Scene An outing to this ski lodge-sized hot spot, with one of the city's most expansive and popular outdoor patios, feels more like a night spent at a fashion show than dinner at a restaurant--and not just because of the celebrity sightings.","[('outdoor', '111', '104', 'positive'), ('dinner', '179', '173', 'neutral')]"
Knew we were in trouble when the waiter spilled our cocktails on the table and couldn't be bothered to bring new silverware.,"[('waiter', '39', '33', 'negative'), ('cocktails', '61', '52', 'neutral'), ('table', '74', '69', 'neutral')]"
"The Food Chef-owner Tom Valenti's food makes just as much noise; he cooks in a masculine, big-flavored, meat-and-potatoes style, rich with terrines, mustards, eggs and bitter greens.","[('noise', '63', '58', 'negative'), ('eggs', '163', '159', 'neutral'), ('greens', '181', '175', 'neutral')]"
The owner asked the waitress what I said and then proceeded to shout profanity at me from the entrance of the caf.,"[('owner', '9', '4', 'negative'), ('waitress', '28', '20', 'neutral')]"
"Horrible experience, from bartenders trying to pocket the $6 change for a $14 glass of wine, to inattentive and smug service, for sub-par food.","[('glass of wine', '91', '78', 'neutral'), ('service', '124', '117', 'negative'), ('food', '142', '138', 'negative')]"
"One of the best things about this place are the appetizers, since they have so many unique things to choose from (I always get the clams and the zucchini!)","[('appetizers', '58', '48', 'positive'), ('clams', '136', '131', 'neutral'), ('zucchini', '153', '145', 'neutral')]"
Food presented well and the service once we were seated was great but we had a long wait for our table (about half an hour) even though I had pre-booked.,"[('Food', '4', '0', 'positive'), ('seated', '55', '49', 'positive'), ('wait', '88', '84', 'negative')]"
"From the outside this place looks cute, however, once inside loud as a disco!","[('place', '27', '22', 'positive'), ('disco', '76', '71', 'negative')]"
"And while a narrow wood counter and three stools provide desperation seating, most folks choose to take lunch and dinner to go.","[('wood counter', '31', '19', 'negative'), ('seating', '76', '69', 'negative'), ('lunch', '109', '104', 'neutral'), ('dinner', '120', '114', 'neutral')]"
"The waiter was pretty anxious to get us in-and-out, although there were ample tables and my friend and I opted to sit at the bar.","[('waiter', '10', '4', 'negative'), ('tables', '84', '78', 'neutral'), ('bar', '128', '125', 'neutral')]"
This is the perfect spot to meet up with friends and have a drink at the bar or stay a while and enjoy the scene and savor the food.,"[('spot', '24', '20', 'positive'), ('drink', '65', '60', 'neutral'), ('bar', '76', '73', 'neutral'), ('scene', '112', '107', 'positive'), ('food', '131', '127', 'positive')]"
"Although the portions seemed a little diminutive at first, they turned out to be the perfect size once the dinner was over.","[('portions', '21', '13', 'negative'), ('dinner', '113', '107', 'neutral')]"
Once we were seated our water order was taken promptly but they never came back with a menu.,"[('water order', '35', '24', 'positive'), ('menu', '91', '87', 'negative')]"
You must eat the cheese fondue (I usually have a special one - my favorite was made with carmelized onions) with medium rare beef tips!!,"[('cheese fondue', '30', '17', 'neutral'), ('onions', '106', '100', 'positive'), ('beef tips', '134', '125', 'positive')]"
"We went at 1 am, we got food, fast service and Excellent drinks.","[('food', '28', '24', 'neutral'), ('service', '42', '35', 'positive')]"
"I've since been back for a regular dining night out, it was packed and I should have made a reservation (the wait was a little long).","[('dining', '41', '35', 'neutral'), ('reservation', '103', '92', 'neutral'), ('wait', '113', '109', 'negative')]"
"they made a good mojito, but the first bite of food, our appetizer, black pepper crab dumplings were so bad that they rendered my palate useless, seriously, and we had to cut our dinner short and wash our mouths out with soap.","[('appetizer', '66', '57', 'negative'), ('black pepper crab dumplings', '95', '68', 'negative'), ('dinner', '185', '179', 'neutral')]"
"When we sat, our dinner was delivered promplty (Like FAST) and we had plenty of time to make The Goat, which by the way I also recommend highly (Great Show!","[('dinner', '23', '17', 'positive'), ('Goat', '101', '97', 'neutral')]"
"So, if you don't care about speedy service, go; but if you aren't in the habit of lighting your cigarette with twenties, avoid the tapas.","[('service', '42', '35', 'positive'), ('tapas', '136', '131', 'negative')]"
"Service is not particularly warm, but I've gone back again and again (for dinner) over the years on an almost monthly basis.","[('Service', '7', '0', 'negative'), ('dinner', '80', '74', 'neutral')]"
The food is not large and I could have had a few slices of pizza after I left.,"[('food', '8', '4', 'negative'), ('slices', '55', '49', 'neutral')]"
"As for the food, apart from the Chef's Omakase, the appetizers and rolls are just below mediocre for the price they charged.","[('food', '15', '11', 'neutral'), ('Chef', '36', '32', 'neutral'), ('appetizers', '62', '52', 'negative'), ('price', '110', '105', 'negative')]"
He was not accommodating at all and the handful of dishes I sampled that night failed to compare to anything you would find elsewhere in the city for less than half the price.,"[('dishes', '57', '51', 'neutral'), ('price', '174', '169', 'positive')]"
"sort of crouched in a chair, leaning over a table, while someone did that obnoxious karate chop sort of thing on her back for way too long.","[('chair', '27', '22', 'neutral'), ('table', '49', '44', 'neutral'), ('chop', '95', '91', 'negative')]"
"I called ahead and was told that there would be no problem seating a party of two at 5:30, arrived at 5:30, was told there would be a 5 to 10 minute wait.","[('seating', '66', '59', 'neutral'), ('wait', '153', '149', 'negative')]"
