text,terms,lab_sim
the extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,[],0.49318352
"only issue is that it is a little slow, and i'm fixing that by adding more ram.",[],0.5615559
it is easily portable and i take it everywhere i go and might require internet access.,[],0.28467745
"if i have a few hundred dollars to spare, i'd buy the pro line though, the 2.53 and 2.66 ghz model.",[],0.4604575
"but enough about that, i am an apple convert for life.",[],0.39338842
i love it and will probably get another one when this goes to the laptop in the sky!!,[],0.5499654
"help, help, other than that gets a great little wonder.",[],0.15352279
now i know!,[],0.13398695
"even set at the highest level, the computer sacrifices its queen every time.",[],0.3921224
"that included the extra sony sonic stage software, the speakers and the subwoofer i got (that was worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the docking port.",[],0.32271045
i can't begin to say how disappointed i am.,[],0.18247315
"it takes me approximately 3 tries to get to each site, then after closing the browser and reopening it it actually works.",[],0.24275199
"easy to carry, can be taken anywhere, can be hooked up to printers,headsets.",[],0.20971282
also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,[],0.40376413
"take the simple, easy solution to your computer problems and stop waiting and smacking your old computer around.",[],0.4676172
it is as good as new.,[],0.37212786
"and it didn't show up on the reciept, i don't know how we ordered it online!",[],0.21166328
back then my entire family was devoted to the sony name.,[],0.296616
"when i got my laptop back after this first instance it worked okay for a little bit then i started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.",[],0.32147202
love that it doesn't take up space like a regular computer.,[],0.6620913
i was very excited because this was my first personal computer and i was purchasing it with my own money i had recieved from graduation presents.,[],0.6342382
"so, i took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",[],0.3049879
basic computer.,[],0.47272155
i would totally recommend any other laptop over this pile of grabage.,[],0.6466855
i managed to comply with these too and now have to wait and see if they can find another way to screw me.,[],0.22105446
i should have bought one a long time ago.,[],0.4601299
i looked at the computer and it said updating but the asked for a product key.,[],0.3246993
i got what i paid for.,[],0.204211
"just keep in mind the graphics is not dedicated so loading the movie almost took a minute, but it ran fairly smooth for a non-dedicated graphics card.",[],0.3322244
however i dealt with this problem for over a year and it was more of a hastle then i have ever had with anything.,[],0.31726784
"i got the first ""blue screen of death"" in the early part of july.",[],0.2846447
"-4 ram slots, 2 hdd bays*, 16gb ram support -no wireless issues, at least for me.",[],0.3960693
"in fact, somehow (and i never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",[],0.37156487
it seems to be incompatible with everything else.,[],0.36634213
when i took it back to best buy i asked them if they were seriously trying to drive me insane!,[],0.4856218
i have tried to charge on different batteries with no luck.,[],0.018580066
it was returned on the third day i owned it.,[],0.4735079
"it want take it, it keep saying error.",[],0.21642274
highly recommend for daily use.,[],0.31055313
"second, it gets scratches easily and when it gets old some thing may operated",[],0.31420755
i am really heartbroken to have to post a terrible review.,[],0.30649573
it has been nothing but trouble from the time we bought it.,[],0.43357635
"so, i went back.",[],0.16376235
"i like it so much, i bought another just for my wife.",[],0.35249126
i took it back to the store and exchanged it for another one.,[],0.22033007
hard disk - the new editions gives you more hard disk space (500gb instead of 320gb) but time has taught me never to trust an internal hard disk.,[],0.35674375
this laptop rocks (only wish it could run solidworks cad - which apple doesn't support)!,[],0.62320536
"i don't have that additional money right now, and therefore wouldn't have purchased it at this time.",[],0.40726134
"it was about six months later when the overheating problem started again, to the point it felt like fire on the bottom of the machine!",[],0.34427246
there is a blank lighted screen when i start and that is all.,[],0.30278218
and i would recommend this to anypne looking for a new laptop.,[],0.60514116
"but then, something goes wrong.",[],0.102032416
i must keep it plugged in at all times because it will not keep a charge for longer than four minutes.,[],0.20188753
"i saw walmart had the same computer for about $650 but still knowing what i know now,i would not buy it at that price.",[],0.60113007
it has had some problems.,[],0.5340195
"theres always something wrong with it, wether it be some virus you can't track down, or it overheats, sometimes even catches on fire, you just can't use it.",[],0.4748319
they also use two totally different operating systems.,[],0.38594282
i'm definitely not hard on laptops and guarantee 100% that no liquid has touched this machine in my presence.,[],0.4102186
"i waited another month for approval and for them to ""build"" me a new laptop.",[],0.5791519
this ain't it.,[],0.07523807
"finally, i couldn't take it anymore and ordered my apple.",[],0.5488896
"everything about a mac is wonderful, it takes a little used to learning and getting used to the new system, but you will learn fast and its all worth it.",[],0.56499976
"i am a wife, mom and a school teacher and a college student.",[],0.13197878
"you know, using the computer should be fun, not aggrevation, especially when you are playing games or working with photos.",[],0.54720783
you just get a trial version either way.,[],0.27547765
to be honest i think it was faulty equipment or something but idk.,[],0.36109853
i never have had a good result with this computer.,[],0.6133453
you pay for what you get for.,[],0.18663135
"i also bought one for my wife, and 3 for my office.",[],0.40636683
"however, a netbook will be a different story.",[],0.47709373
"i'm glad i bought this laptop, it was worth the few ($100) extra dollars.",[],0.7592128
"the difference is it's a whole lot of fun using the laptop now, still learning the apple navigation, but is fun and comes with a lot of cool apps.",[],0.53477216
i am a full mac convert now.,[],0.4384919
"though you get a polite person, you often don t get a solution.",[],0.097827464
-i propose that i can just swap the hard drives.,[],0.445487
after much battling with hp i was able to return it 4 times for repairs.,[],0.44891074
go for it!,[],0.07803658
"after years of occasionally pulling my hair out fighting computer viruses, a good friend convinced me it was time to go the apple route.",[],0.6060628
the mouse is a little bit different than what you're used to though- it has one big flat panel and one full bar (instead of two separate ones) to click with- but you get used to it quite quickly.,[],0.30761418
it took several weeks just to get them to acknowledge that i owned the warranty.,[],0.39518857
"however, this laptop has a fatal flaw that i discovered merely a week after buying it.",[],0.73326176
it was a huge monstrosity of a laptop!,[],0.528833
-i propose that they can just swap the hard drives.,[],0.45297974
so don't get it.,[],0.14716996
every driver on the drivers/applications dvd is everything you will need for a reload.,[],0.32364073
they sent it off and within 2 weeks i had it back good as new.,[],0.41548005
the awesomest of the awesomest.,[],0.1680798
"one, owning a mac is essentially a full production studio (in the case of a mac book a portable version).",[],0.50212276
i would like to tell you about the best laptop i just got from mac.,[],0.6887894
"i'm glad it waited, this one is great.",[],0.22640719
"(for those old enough to remember, it is similar to beta versus vhs.",[],0.2999381
"if so, you may be having similar problems.",[],0.2721685
"some days it's just blurry, some days it appears that it's raining on my nice desktop background of a lake and mountains.",[],0.35014576
i can see why the have soooo much money.,[],0.20092668
"and in 6 months, there have been no freezing up and no blue, purple, black or any other type of screen.",[],0.5015192
think i would spend little extra to get a better made laptop.,[],0.6335603
i'll wait and save up for a new one.,[],0.3528356
they are not.,[],0.10637311
"it makes sorting out all those photos on my digital camera a breeze, and organizing them by place, time taken, or sending them to an online print shop, or uploading them to flickr or facebook etc, is not hard at all.",[],0.26321372
its been a year and am still waiting to see what there going to do about my laptop.,[],0.66642255
i bought it to use in college and it is perfect.,[],0.46972546
many of my classmates computers hard drives crashed.,[],0.403761
"i wouldn't play a first-person shooter with this, mind, but if you wanted to run ms office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, i'd highly recommend checking this out.",[],0.5059619
love it love it love it!,[],0.23161978
the notebook is lacking a hdmi port and a s-video port that would enable one to hook it to a tv.,[],0.25975692
you may soon mistake my digitus medius as a lively pogo stick.,[],0.14291571
this is not best buy's fault.,[],0.49760133
i had meant to purchase the nb205 and bought this one by accident (long story).,[],0.40452835
"most of my papers could not be saved and when they could be, half the time, the papers were then erased.",[],0.16865139
"exactly that, users.",[],0.24863614
i have recommended this laptop to everyone i know who is buying one.,[],0.70840055
they will not let you down.,[],0.1029458
"almost 4 years ago i bought what was then the current, up to date hp pavilion--if i recall correctly, it was the dv 1300 t.",[],0.43492848
"it's not a recommendation, it' a plea.",[],0.120912805
"-when i started worrying for not hearing anything from them, i tried to call.",[],0.11233814
"i think the manual is somewhere on the hard drive, but i rather have a hard copy.",[],0.22418861
"got another 1, and same issue.",[],0.21316355
thank you best buy for putting my computer together and installing my first software - you guys were great too!,[],0.5058744
later it held zero charge and its replacement worked for less than three months.,[],0.29072583
the company sent me a whole new cord overnight and apologized.,[],0.30934533
"the rep did not even answer my question, i had to ask him, if he understood what i ask or if he spoke english because he didn't even try to acknowledge my question.",[],0.0014194301
they don't crash.,[],0.18128145
"this notebook restarts every time there is a new update, so if you don't save your files and information, everything will be lost.",[],0.39322197
i love this little one.,[],0.09339713
so not having my laptop was discouraging.,[],0.65443075
again i sent it back and they replaced the motherboard and some fan inside.,[],0.4685211
"1st hand experience is very important, especially for a new customer.",[],0.3191837
i especially appreciate the fact that it has almost zero viruses and spyware problems!,[],0.5651968
can't reinstall with standard os cd because of proprietary hardware drivers.,[],0.33545732
"however, this will be my last as well.",[],0.17721935
"there is a small red circle next to it with a x in the middle, and when i click on it it says: "" consider replacing your battery"" and it does not hold full charge.",[],0.17649353
"so? how can you solve it? c'mon, i just bought the netbook 2 weeks ago.",[],0.57797295
the first programm i switched on was a game for my children.,[],0.36090395
i have had my macbook for almost 6 months and can honestly say that i will never buy another computer if it is not a mac.,[],0.6543161
on two occasions the computer s calendar told me it was 1969.,[],0.23429558
it came alot faster than i thought it would have which was really exciting.,[],0.20927852
"then to make matters worst, there is noone that they can transfer you to.",[],0.122275315
it is sleek and lightweight and charges quickly when needed.,[],0.43720123
but if you are in the computer field you probably wouldn't be here.,[],0.35674247
the great 18 month same as cash financing and advance protection plan which includes accidents like spills .,[],0.15277733
i could not handle it one hand like i can the replacement computer i purchased.,[],0.607792
( the ibook backup also uses a firewire connection).,[],0.39432403
"i did think it had a camera because that was one of my requirements, but forgot to check in the specifications on this one before i purchased.",[],0.13604109
the computer was shipped to their repair depot on june 24 and returned on july 2 seems like a short turn around time except the computer was not repaired when it was returned.,[],0.52048147
(3dmark6 score is only 8500).,[],0.2273627
my friends are in awe every time they come over!,[],0.1481717
"the first one i had was a 2006 model, not the pro.",[],0.3595806
2nd mac book i have purchased from macconnection.,[],0.42968646
most of the large bags are for a 17 inch.,[],0.052023266
"i took it home and within 30 min, it was freezing up and did the ""blue screen of death"".",[],0.43276024
"it had a seventeen inch screen which i wanted, but i didn't realize at the time it would be such a monster!",[],0.4528388
i would tell the technician i knew exactly what was wrong with it but they did not listen and i had to go through a bunch of junk to get them to tell me i needed to send the computer in.,[],0.4102872
this is what a laptop is supposed to be.,[],0.598015
"then i've fixed the dc jack (inside the unit), rewired the dc jack to the outside of the laptop, replaced the power brick.",[],0.31023216
i purchased two laptops (for my husband and 16 year old daughter).,[],0.6097116
more relieved than anything.,[],0.17182508
summary: spend your money elsewhere,[],0.19425689
"i am able to organize my pics, music and files easily.",[],0.38114876
"while i mostly use it for email, internet and gaming, i'm confident all other applications live up to the high standard i've come to appreciate from mac laptops.",[],0.6147775
i've been having endless problems since i bought the computer - only 1 month ago,[],0.4724952
"so far, it's an average laptop - no better, no worse than the hp i replaced.",[],0.64602053
the motherboard is dead !,[],0.4011495
i was starting to boil.,[],0.053757686
back she goes!,[],0.043456778
"it was not clear that the microsoft student edition that was loaded on the computer, was a six month trial.",[],0.43130532
not the day received.,[],0.1421964
good for every day computing and web browsing.,[],0.6088689
it still seems to be a little lose now but so far seems to be hanging in there.,[],0.14990063
this process continued to repeat itself until the mother board had been replaced 4 times and the hard drive replaced 3 times.,[],0.30395108
i could save ten essay papers and have hardly any memory left.,[],0.20664394
"unfortunately, the laptop i purchased was also a dell and again, i have to say i hated it.",[],0.6257929
took a while to clean it up to my specs.,[],0.42408785
they are so realistic i am just speechless.,[],0.04947927
"other than that, i would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.",[],0.6492488
there are differences that you need to know and take time to learn.,[],0.13540539
they have more problems then a 1980's computer.,[],0.5774956
it is amazing.,[],0.2367586
the cool thing about this is anyone can use it.,[],0.3037956
my first laptop was an acer that i got for christmas.,[],0.6739689
"i chose the ibookg4, a laptop that is an attractive computer with a large screen big enough to please anyone.",[],0.60934633
"the most recent being that my safari internet browser is freaking out on me, but i have just been using firefox instead.",[],0.34826317
i know what 7 hrs of battery looks like.,[],0.28532854
"the dvd drive randomly pops open when it is in my backpack as well, which is annoying.",[],0.2983722
i dual boot with linux and that other security-prone os and it performs flawlessly.,[],0.48471493
there was a little difficulty doing the migration as the firewire cable system can't be used with the ibook.,[],0.3146672
don't waste your money!,[],0.26559588
currently if i use the laptop i can't sit it on my lap because it will burn my legs.,[],0.48322067
-managed to send complaint email.,[],0.21327627
"however, they were kind enough to send a replacement free of charge.",[],0.28359807
seriously considering a larger laptop to replace the dell,[],0.5943591
"i do everything on this computer - check email, facebook, shop, check blogs, write papers, listen to music, and we even watch all of our movies on it since we do not have a tv.",[],0.37589568
i thought it would be a simple job.,[],0.17258623
i hate it!,[],0.15450671
i can leave my macbook uncharged for upwards of eight hours and it won't even be dead.,[],0.4273742
"i do find that my macbook has a lot more bells and whistles than a normal pc especially if you enjoy technology, downloading pictures and graphic design.",[],0.659289
"i love this 13"" mac white unibody.",[],0.42901775
the last time we took it to get fixed the guy said that most likely it is a reppative problem and will keep happeneing so hopefully we can get a new one very soon!,[],0.29969397
when i am at starbucks between clients i get full bars on my hp and 1 bar on my eee pc.,[],0.40515426
and inconvenient!,[],0.18043672
"it bluescreened on me without any warning, running simply basic chrome.",[],0.33676022
i took 3-4 years researching brands and prices of laptops.,[],0.61441773
one bad thing is it gets hot.,[],0.27660096
i'm stuck w/ a broken computer.,[],0.3740828
hope this helps!,[],0.1151384
but guess what? (you have to buy an external dvd drive it doesn't have a built in type) the notebook can't be used because it doesn't read anything for an external drive.,[],0.46741664
apparently they're not special anymore .,[],0.111784145
few viruses to catch;,[],0.36482066
"it started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read, for example, ""74%, plugged in, not charging""), requiring me to unplug it and plug it back in several times to get it to charge.",[],0.27968845
"if you are looking for something reliable, this is the laptop for you.",[],0.67951447
"we didn't because it was already over 2,400 dollars!",[],0.15621516
"with the upgraded memory, the macbook pro never has an issue running many many applications at once!",[],0.4835192
if you shop around in the current market you can find a much better deal.,[],0.3420477
my house is now 100% macbook.,[],0.52869666
"they're not safe, they're not durable, they just a worthless.",[],0.1298715
"my husband uses it mostly for games, email and music.",[],0.560595
i have had no luck with staples or hp to resolve this problem.,[],0.2937101
i just took the broken cords into the apple store and they gave me new ones.,[],0.26503646
my mac is much more efficient than a pc so it does not need the extra bells and whistles to compete.,[],0.5741732
you just lose a customer.,[],0.2856274
"i ve had several calls lasting more than an hour with promises to call back, but the return calls never came.",[],0.20325315
"apparently under the screen there are 2 little screws and when the screen gets moved back and forth, they come loose.",[],0.29886246
"being a pc user my whole life, it's taking a bit of time to adapt to the os of a mac but i'm finding my way around.",[],0.5111686
the computer will constantly be getting hot and burning your leg unless you go through the hassle of taking off the entire back of it just to clean out the fan.,[],0.429972
i hate it!,[],0.15450671
returned it.,[],0.35412657
it is a cheap throw together.,[],0.17060879
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria.,[],0.32826316
"i would recommend mac, and do, to anyone looking to buy a new computer.",[],0.6488861
can't wait until i go on vacation and take it with me.,[],0.29516238
i had it four months when my disc drive refused to open.,[],0.4488699
"so, after apple replaced the hard drive i enjoyed another 4 months of my new computer, until it froze this morning--completely.",[],0.5795689
"the macbook starts fast, doesn't crash, has a fantastic display, is small and light (i have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.",[],0.6195085
"i actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they finally agreed to replace it, (all of this in less than 1 1/2 years!",[],0.5005061
"i really don't like it, but i am stuck.",[],0.22208902
"the guy then said that if i insist on having the hinge tightened, they can do it for me but i have to accept the condition after the ""repair"".",[],0.1265501
-stay away from machouse amsterdam.,[],0.06698775
"i love the feel of the key board, as well as the trackpad.",[],0.5552702
these new problems were the final straws;,[],0.15696283
"luckly i had a student task force able to help, or else it would have crashed within the first year.",[],0.39931798
"that seemed to solve the problem, till i wrote an article with semicolons in it.",[],0.09971162
-touchpad will take a bit of time to get used to.,[],0.4842022
we both recently got new laptops.,[],0.6150259
i got the macbook and he got a macbook pro.,[],0.53665906
winters is on it's way and i imagine it will be cozy.,[],0.048897855
i bought this laptop about a month ago to replace my compaq laptop.,[],0.6067502
will certainly use macconnection again.,[],0.35543334
"but, buy this model and just purchase 4gb of ram (2x2gb for $92 or 1x4gb for $99), and save yourself $100 than the other model with 8gb of ram.",[],0.50726604
this is one of the reasons i purchased it.,[],0.537226
"she told me flatly, ""it's like that one.",[],0.114516675
"if you're looking for something to fly through those massive spreadsheets or play a graphics-intensive game, you'd be better off getting a machine aimed at that segment of the market.",[],0.46052238
"browsing, also, was no problem for me when i used itunes ( which usually slows down my pc ).",[],0.49896866
should be there by the end of the week (again...).,[],0.109467484
"tosiba has a good reputation, my llast computer was an acer.",[],0.58154434
"my friend just had to replace his entire motherboard, so did my wife, and it looks like i will have to as well.",[],0.386692
they transfer you around to other people who do not understand what you are saying and you can't understand what they are saying.,[],0.05668157
i have had it 9 months and it is already a $250 loss.,[],0.33353907
i was wrong!,[],0.046358865
so this review might be a tad bit bias.,[],0.21772727
"this was around three years, maybe four years ago.",[],0.076464474
"i am very happy i bought this mac, well worth the extra money.",[],0.70862055
there's literally no way to make it sing with vista.,[],0.3071928
"first, it does not have a push button to open the lid.",[],0.13568348
hope this helped!,[],0.12586819
"i used to build my own desktops from the component parts, and recently my 7 year old pentium 4 with ht 1 gb ram sata desktop stopped working (this was a rock star 7 years ago).",[],0.37259448
"please, anyone who is considering getting this computer, stop.",[],0.5980825
) and printing from either word processor is an adventure.,[],0.3648059
very satisfied.,[],0.2717336
do not buy it!,[],0.29454583
-estimated time to fix it: 10 working days or less.,[],0.35581306
"after purchasing this thing, i find out that i need a special interface device to connect my camera, and that it cannot be purchased at the store - only on line.",[],0.19581853
i had my computer custom built from sonystyle.com.,[],0.46028653
"yes, i thought the expese was a little much, but i now realize you get what you pay for.",[],0.2443635
i will not buy another one.,[],0.4013787
i have found a lot of online sources to help me but think that i would have learned a lot quicker if i would have taken the class.,[],0.06199908
she tells me about it all the time but i tend to shut off all cognitive functions when she gets that yapper going.,[],0.11075425
i could not even put my entire music collection on this garabage.,[],0.16101329
"its small enough where i can take it pretty much anywhere, but still has a big enough screen to get everything done.",[],0.3443946
"i practically have a new laptop with all the ""fixes"" they have done!",[],0.6446014
"finally, i purchased a toshiba.",[],0.7122884
you may just lose 1 customer for now.,[],0.29539096
"my power supply cord developed exposed wires within the first year of ownership, so it was covered by the applecare warranty plan.",[],0.29312247
"many thanks, overstock.com.",[],0.2876411
")only to get another ""hp/compaq"" piece of crap.",[],0.60511786
"the final cut pro on this laptop is so fast and easy, and i can use this to seemlessly transfer all my work to my home computer, which is also a mac.",[],0.5458454
but i am glad to have gotten mine right before they stopped making it.,[],0.40107474
a tip for people looking into this computer: do not buy it save up a bit more money and buy a computer that will last.,[],0.70414764
"i asked many people, search on the net and also read reviews here in best buy.",[],0.46112964
"startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",[],0.329702
i returned it to best buy on the ninteenth of april.,[],0.5236739
i had left my regular laptop at home and needed something to use while out of town .,[],0.6674373
you know what? i happened to buy a defective blood pressure monitor a week ago at the bukit batok polyclinic nhg pharmacy a week ago.,[],0.23545656
everything was so easy.,[],0.25601718
"to list a few: they tend to get hot enough to cause 3rd degree burns, as well as ignite any flamable material if near the part that happens to heat up.",[],0.033138044
got this for a graduation gift for my daughter for her to use at college.,[],0.41019267
"after 5 months of failed repairs, requested a full refund but was refused and it still is not repaired and acer is indifferent to the issue.",[],0.45558423
you better believe my next computer will be a mac!,[],0.50014967
i love it!,[],0.15960014
now that i have it i see that i really needed this for much more.,[],0.25332856
"after numerous calls to applecare tech support, i was directed to send in my computer;",[],0.41878337
"it is easy to find documents, and keep them in one area.",[],0.2077241
best buy laughed when i told them they should replace it instead of expecting me to be without a computer again for another couple of weeks.,[],0.68580866
"as a user of a pc, i will will admit that the macbook pro has a better running system in which i found myself ""getting the job done quicker.",[],0.5523576
i would have to say that overall its great!,[],0.34462905
"there are no gold key numbers too intall programs, you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time.",[],0.21523815
it's the inside that is truly wonderful.,[],0.21238446
i purchased this laptop 9 months ago!,[],0.6736954
returning this as soon as i get out of work,[],0.3071905
"i use the computer to basically check emails, surf the web, print coupons and for my college papers.",[],0.49310347
"they aren't worth the money, even though they are on the cheap side, laptop speaking.",[],0.5666237
"either way the entire thing was just a joke, a complete rip off!",[],0.256013
"i have never really been big on downloading anything so i wasn't too worried about getting a virus, plus i thought i was protected by norton.",[],0.34301445
"he came into my house, fiddled around on the computer for a good forty minutes and got ready to leave before it was even done doing what he was doing to it.",[],0.21175316
i could have purchased a cheap computer to do what i'm doing now!,[],0.5734257
"i upgraded it's ram to 2gb, i am very happy with it.",[],0.54341954
dismantle the whole thing? then it will not be a newly manufactured set like before.,[],0.16685554
it wouldn't fit in most 17-inch bags.,[],0.024268975
the first time it crashed was maybe going on a year and a half of having it.,[],0.48310804
i paid $800 for this computer from my school campus bookstore.,[],0.57950556
"i was very worried about making the two compatible- but literally, it was so simple i was almost worried that i was doing something wrong.",[],0.27022132
note that i don't ordinarily take the time to write a review.,[],0.2540628
the neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,[],0.2581133
"asus has done an outstanding job of evolving their netbooks, and i would recommend this to anyone who both understands their needs and how netbooks can fit them.",[],0.47899577
buyer beware.,[],0.29629925
it has served my needs quite nicely for the most part.,[],0.3950946
"so i called compaq, and after being on the phone for 3 hours, i finally got a replacement which i shouldn't have had a problem getting since it was under warranty.",[],0.47612938
so we exchanged it for the same on and after 2 hours it didn't work.,[],0.22088704
do not buy you will be disappointed.,[],0.25495607
i just recently had to ship my laptop back to hp for repair.,[],0.62263054
i have had to take it to the geek squad guys to get it fixed because it has had viruses 3 times and i have not even had it for more then 4 months!,[],0.4925767
we don't mind and you don't matter.,[],0.026075453
"also, i issued a replacement rma for a few dead pixels in the upper zone of the screen, which is noticable to me.",[],0.3915225
i was getting extrememly frustrated when i would want to do these simple taks that i would have to wait and wait and wait for things to download or virus that would clog up my pc.,[],0.36379424
enjoy your sitdown,[],0.11393869
"another three weeks later i had my laptop back with a new mousepad, keys, and casing.",[],0.53397185
i have had my new macbook pro i5 for a couple of days and have recycled all of my old pc laptops.,[],0.54300135
see when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it.,[],0.58439994
"the only thing i wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does.",[],0.57245547
this is great if you have several lectures back to back and don't have a chance to charge during one of the lectures.,[],0.30031082
at first it's like you're in that honeymoon stage with your laptop.,[],0.61305714
i didn't want to buy a generic brand computer but it is really nice.,[],0.6700941
i can use it for all of my needs.,[],0.43552324
"after doing cad work all day at work, using a higher end pc, i couldn't come home and settle for the use of a lower end computer.",[],0.6185391
either way i'm furious.,[],0.16083442
"my laptop cost approximately $2,300 and died after only 2-years, 10-months and 18-days of use.",[],0.6241058
a lot of help they weren't!,[],0.10005115
it allows you to automatically upload photos to your facebook account with one click.,[],0.1898496
took it back as it was defective.,[],0.3428315
"other thoughts: i love newegg, i recommend them to the world however this is just unacceptable.",[],0.54135925
now 17 months later they want (would not say exact amount) $165.00 to $400 to fix the machine.,[],0.38402256
"i am not one to throw things like this around but it is a laptop so carrying it around does seem to mean it will be jerked possibly a little, while driving a car and carrying it into where ever you are using it.",[],0.36576173
we decided we would try to trade-in our old ones.,[],0.12111585
"so far, so good!",[],0.18326695
it took a little over 2 weeks until i got it back.,[],0.32242855
my one complaint with this laptop is that i've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,[],0.4525353
"update: two years after buying this laptop, i am now the proud owner of a lemon.",[],0.6474608
i love it - never had a computer i was so impressed with - and i've had a lot of laptops and desktops - this one is far and above the best one i ever had before.,[],0.7152714
we did not even have it a year.,[],0.14384016
"i have had to call with a few questions or issues and they have helped me for free, even without the warranty.",[],0.3513856
so you out of of notebook and money.,[],0.42465606
was searching online for a power supply when i found this site.,[],0.19476072
"but to be honest, i don't use my computer for anything like graphics editing and complex data analysis and gaming.",[],0.49659815
and the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,[],0.5585908
the one thing i wish it had was a detailed hardcopy manuel.,[],0.37526417
"i edit and burn to dvd a lot of video, so i obviously could not live with a non-functioning drive.",[],0.36267388
you will need them if you want to reload the os (i recommend doing if you can to start fresh and optimal).,[],0.2947249
"apple and quess what, you have to send the whole laptop in, too bad, so sad",[],0.5972798
"might have to buy one for me now, since i use it all the time.",[],0.47330526
i purchased it this year when my old hp laptop finally died and i was looking for something smaller and lighter than a laptop to carry around for classes and traveling.,[],0.53195846
i have a friend who has the other model and we put them side by side with the same dvd in (battle of the smithsonian) after on hour mine was at 53% life left and his was at 69% life left.,[],0.2969552
the latest is on my lg netbook x12,[],0.41708553
purchased as a gift for a friend.,[],0.29295924
i've never had problems with viruses.,[],0.40159538
"after they found no other way, they told me to courier it to them(since they don't allow the use of the post office) at my expense, and sent me a 4 page list of very specific packaging instructions to follow or it wouldn't be covered.",[],0.030929916
i am going to go back and return at store i bought from!,[],0.33161426
"applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.",[],0.43168953
my husband purchased a laptop at the same time for about $300 less (he got a pc).,[],0.58205736
i respond that i do not have the old computer and this way i would lose the data on my hard drive.,[],0.4039113
again in february my computer completely failed to the point that it could not load windows so i contacted acer to get it fixed thru my warrenty and it took about 3 days fighting on the phone with agents and it seemed as though none of them spoke english.,[],0.42642182
i have owned it only two months!,[],0.44733125
from the moment i opened the box to the present it has been a great joy.,[],0.37305874
i am a freelance graphic artist.,[],0.13544396
"no waiting to have my claim reviewed by someone in another state (or more often, another country).",[],0.0730185
problem fixed which is great but there went another two weeks without my laptop at school.,[],0.5386288
"then just the other day, my left ""mouse"" button snapped!",[],0.35152066
i bought this laptop the moment unibody product came to the market.,[],0.6371001
the only time i have restarted is during system updates.,[],0.24345013
"in due course, i'll remove the hard disc from this new macbook pro and dump it where it belongs - in the trash.",[],0.52053094
i should have realized that trouble was brewing .,[],0.16395311
"they break down just as often as pcs do, and the only reason they don't get viruses, is because no one makes viruses for them, they're not better in any way, they are worse, try finding virus protection programs for a mac, they don't exist.",[],0.42967287
thank you.,[],0.20526122
"but with a way bigger screen, and is able to connect to an hdmi.",[],0.49735236
the graphics are awful and the wireless switch it at the top rather than the side which i am used to it being on the side.,[],0.5091376
they click.,[],0.15575908
a seventy dollar mouse!,[],0.2784407
i have the a65 - right now it's a paperweight.,[],0.25168693
"that being said, it still runs video in full screen decently.",[],0.4651442
"but when i received my replacement, i made both recovery dvds (4), and a driver/application dvd.",[],0.33030486
"in addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.",[],0.016144753
"so then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).",[],0.36555034
"the lesson learned here is: it does not pay to by this loyal to any brand, since all of them are there to simply to make as much money as possible, as fast as they can, and in this day and age, the customer no longer is right all the times.",[],0.32582188
i have had it for almost four years now and i have only had a few problems with it.,[],0.45590395
i saved for this laptop for 3 months and i can tell you personally it was worth the wait.,[],0.6426518
it has a overheating issue - nearly to the point of being dangerous.,[],0.48637646
i have used different laptops in the past and i have to rate this one way above the rest.,[],0.68176705
the large screen gives you the option to comfortably watch movies or tv shows on your computer instead of buying an additional tv for your dorm room.,[],0.40009224
"he didn't work for sony, he was just approved to fix their crappy products.",[],0.2658883
"4) laptop still did not work, blue screen within a week...",[],0.5332698
