text,labs
Ok first.,[]
"So if you move laptop a lot, it might get loose, however it sits pretty tightly.",[]
another satisfied customer.,"[('customer', None)]"
  also the battery is completely shot.,[]
Highly recommended!,[]
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,"[('cooling system', None), ('backlit screen', None)]"
The biggest problem is that the box had no instructions in it.,[]
"But after using it a couple of weeks, the overall operation is poor.","[('overall operation', None)]"
"Will not buy another Toshiba, this is my second, not happy w/ either.","[('w', None), ('toshiba', None)]"
"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.","[('machine', None), ('box', None), ('value', None)]"
"The cool thing about the Mac Book was that I went on my honeymoon and shot a bunch of pictures and movies with my iPhone, then I came back and put them onto my Macbook and made a pretty good DVD movie with all the pictures and videos from my trip.","[('mac book', None), ('macbook', None), ('dvd movie', None), ('thing', None)]"
"for two months, when YOU GUESSED IT.",[]
This was my first MacBook purchase ever.,"[('first macbook purchase', None)]"
Screen is crystal clear and the system is very responsive.,"[('screen', None), ('system', None)]"
I will stack it up against laptops that cost twice as much any day.,"[('laptops', None)]"
Quite simply this is the best laptop I have ever owned.,[]
Or the cursor would show up some place else.,"[('place', None), ('cursor', None)]"
The newer MacBook that I have purchased is one of the best computers.,[]
I have had some excellent computer and have found I had no idea what to do with them,"[('computer', None)]"
"As it turns out, I just didn't know any better.",[]
I've had friends with Acers who seem to have had similar or exact same problems.,[]
What can I say.,[]
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,"[('laptops', None), ('new rolls royce', None)]"
What's also interesting is this survey changed my ratings the first time I submitted it in case it doesn't keep what I put here are my aratings,"[('first time', None)]"
"it might be something deep within Windows, for I was unable to create a disk image on my hard drive.","[('windows', None), ('disk image', None), ('drive', None)]"
I had a toshiba for 10 years.,[]
"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!","[('thinking apple', None), ('several different things', None), ('many fingers', None)]"
"  Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.","[('geek squad', None)]"
"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.","[('anyone', None)]"
she can't tell the difference between it and her regular desktop system.,"[('regular desktop system', None), ('difference', None)]"
With in weeks of purchasing my computer is began to slow down.,[]
It doesn't bother me though.,[]
I've had this laptop for about a month now.,[]
I already have a HP laptop I bought last year that's standard size.,"[('standard size', None), ('last year', None)]"
It was okay for over a week before the blue screens started occuring again.,"[('blue screens', None), ('week', None)]"
  English must have been his third or fourth language.,[]
Battery is not upgradable to a longer life battery.,"[('life battery', None)]"
I am just ONE of the million customers.,[]
it has times were it freezes for 10 seconds and then starts again.,[]
apple has a reputation and is well known for its easy usage.,"[('usage', None)]"
Returned laptop for a 3rd repair and it came back with previous problems fixed (except for speaker grill) but the unit started locking up during use and eventually would not operate at all.,"[('previous problems', None), ('returned laptop', None), ('3rd repair', None)]"
"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.","[('macosx', None)]"
"Love the graphics, awesome programs (including Garageband), and really cool default background.","[('default background', None), ('graphics', None), ('programs', None), ('garageband', None)]"
"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.","[('mac', None), ('screen', None), ('island backlit keyboard', None), ('cant', None), ('extra money', None), ('multi-touch mouse', None)]"
I am taking back today.,[]
"My parents bought it for me as a graduation gift, and i'm totally (almost kind of maybe definitely) obsessed with it.",[]
The MacBook is way too overpriced for something so simple and chaotic.,"[('macbook', None), ('something', None)]"
"-Complied to their protocol, called number, made ""case"", got an email address to send complaint.","[('number', None)]"
The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,"[('learning curve', None)]"
It quit working within a weeks time.,[]
but after i got used to it i love it.,[]
"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).","[('word processing', None), ('presentations', None), ('microsoft office', None), ('spreadsheets', None)]"
"  After 4 days, being denied 6 times and told off once, I managed to get through and was able to send them a scanned copy of the receipt.","[('copy', None)]"
"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.","[('old pc', None), ('mac', None), ('huge change', None)]"
When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,[]
It also came with a built it web cam which is great because I can see an communicate with my family members back home.,"[('family members', None), ('web cam', None)]"
Good monitor and performed well.,"[('monitor', None)]"
They are closed at 9pm eastern.,"[('pm', None)]"
"In those three years, I've had a couple of minor problems and both were resolved by Apple quickly and easily.","[('couple', None), ('minor problems', None)]"
"Although my model was listed as recalled, HP denied my claim.",[]
It was secure and easy to navigate.,[]
"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.","[('graphics cards', None), ('current line', None)]"
The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,"[('bluray player', None), ('hdtv', None)]"
I am loyal to Apple.,"[('apple', None)]"
They are by far the easiest systems to actually learn about computers with.,"[('computers', None)]"
I will be patient for few months.,"[('few months', None)]"
this apple navigates you thru the unexplored world of the internet.,"[('internet', None), ('unexplored world', None)]"
This was purchased for my daughter and I was pleasantly surprised.,[]
Finally set the unit back to HP after a month of hell.,"[('unit', None), ('hp', None), ('month', None)]"
"I couldn't afford a new mac, so I bought a PC instead.","[('new mac', None)]"
"The video card is great for media, and above average for gaming, but not a gamers first choice.","[('media', None), ('video card', None)]"
It was always getting froze up.,[]
"my information was all lost (my fault, I know, but I never thought I would need to back up my information on a brand new Mac, the paragon of all computers!","[('brand new mac', None)]"
But no one could tell me when my part would be shipped nor could they tell me where to buy it ON THEIR WEBSITE!!!,"[('website', None), ('one', None)]"
I got the blue screen of death the first month I got it.,"[('first month', None), ('blue screen', None)]"
This is the third MacBook Pro in our family.,"[('third macbook pro', None), ('family', None)]"
Apple continues to shine and provide a much more enjoyable computer experience!,"[('computer experience', None), ('apple', None)]"
"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.","[('dv4', None)]"
"Apparently there is a manufacturing defect, something with the amount of thermal paste.","[('thermal paste', None), ('something', None), ('manufacturing defect', None), ('amount', None)]"
Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,"[('point', None), ('internals', None), ('pcs', None), ('mac laptops', None), ('claims', None)]"
Took several hours with customer support before I could even start the PC out of the box.,"[('box', None), ('several hours', None), ('pc', None), ('customer support', None)]"
Asus facial recognition doesn't work and windows logon isn't either.,"[('asus facial recognition', None)]"
Windows Vista makes this computer almost unusable for online service.,"[('computer', None), ('windows vista', None), ('online service', None)]"
"I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.","[('dvds', None)]"
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,"[('full scale', None), ('full keyboard', None), ('webcam', None)]"
Can listen to my music and watch my videos with ease and with a great display.,"[('display', None), ('videos', None), ('music', None)]"
"Otherwise, all other features are a 1","[('other features', None)]"
"So in late March, early April 2009 I was without it again for a couple weeks while I had online courses I had to complete and my fiance was in Afghanistan and web conferencing was the best communication method we had.","[('online courses', None), ('early april', None), ('late march', None)]"
The performance is awesome.,"[('performance', None)]"
I pondered very long over this decision.,[]
This thing sucks!,[]
I Love my new computer!,"[('new computer', None)]"
"Okay, let's just start out by saying I am in no way a computer techy.","[('computer', None)]"
It was a Waste of money from day one!,[]
I'm new - just switched from years of PC frustration.,[]
So I got another netbook which I love!,[]
But in fact it is totally the opposite.,"[('fact', None)]"
The display is beyond horrible.,"[('display', None)]"
"He LEFT ME, instructions on what to do when this comes up, or that comes up......",[]
It's a joke.,[]
There is hardly any memory on the computer's hard drive.,"[('memory', None), ('drive', None)]"
"Actually, I had noticed the one on the sales floor also didn't have sound!","[('sound', None)]"
I started hainv problems with it within the first month.,"[('first month', None)]"
"Next, most Acer laptop fans are on the bottom which is right on your laptop.","[('acer laptop fans', None)]"
the laptop preformed pretty well.,"[('laptop', None)]"
"I'm honestly afraid that it will burn me, it's that hot!",[]
But I don't see it as a problem.,[]
Numerous problems over the next 3 weeks until I got the blue screen of death and had to send the PC back to HP.,"[('weeks', None), ('pc', None), ('blue screen', None), ('hp', None)]"
I think this will happen to any new version of computer/phone released and I need to wait for the next set of updates to have all of this fixed.,"[('next set', None), ('new version', None)]"
This one has had the same effect.,"[('same effect', None)]"
And if you are a game player it works with World Of Warcraft wonderfully.,"[('warcraft', None)]"
This computer is absolutely AMAZING!!!,"[('computer', None)]"
So buyer beware when buying Toshiba,"[('buyer', None)]"
  I found this laptop on sale for under 6000 at Best Buy which was a great deal!,"[('deal', None)]"
I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.,"[('few minutes', None), ('stuff', None)]"
I love the Apple products.,[]
I loved the netbook (minus the fact that it was windows OS) until this started happening.,[]
"The minute you fire it up it's all good, very easy user interface.","[('user interface', None)]"
"I have had two Toshiba satellite computers and while they are okay, they are in no way comparable to the Mac.","[('way', None), ('mac', None)]"
  I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.,"[('toshiba', None), ('serial number', None)]"
"They're absolutely useless, unless you count the joy of releasing anger while smashing into little peices against the wall.","[('wall', None), ('little peices', None)]"
was a great deal i will give that.,"[('deal', None)]"
"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.","[('photos', None), ('recordings', None), ('family', None), ('other person', None), ('memoir', None), ('siblings', None), ('media', None), ('parents', None), ('life', None)]"
"  His language was so bad I swore I was taking the turing test, and it was failing.","[('language', None)]"
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,"[('drive', None)]"
  Was this product worth my time and money to ever want to purchase another products that is toshiba or relating to toshiba?  Probably not ever again.,"[('products', None)]"
I have used PC's and converting to this MacBook Pro was easy.,[]
"I love the easy to see screen, and It works well for work, persoal or just play.","[('screen', None)]"
"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.","[('surfing', None)]"
"-Apparently, contactus@euro.apple.com is not a good address to send complaints.",[]
"It doesn't have a lot of frills, but I didn't need any, and being able to buy what I needed, and not more than I needed was very important.","[('lot', None)]"
the mouse pad and buttons are the worst i've ever seen.,[]
I am sorry that I purchased this laptop.,[]
Awesome graphics!,"[('graphics', None)]"
It really is perfect for work and play.,[]
"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).","[('product', None), ('edge', None)]"
I am a college student and it has been very useful.,[]
The apple MacBook is the best investment that I have ever made.,[]
My sister is the electronics manager at Wal Mart and she says that HP is the best.,[]
One drawback I noticed was sound quality via USB.,"[('usb', None), ('sound quality', None)]"
"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.","[('warranty', None)]"
"I needed a new computer for graduate school (had never owned a laptop before), and the only reason I didn't purchase a Mac was because my school's website strongly recommended students purchase PCs.","[('mac', None), ('new computer', None), ('only reason', None), ('pcs', None), ('website', None)]"
"I have had another Mac, but it got slow due to an older operating system.",[]
If you have the money I suggest going for the i7.,[]
"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.","[('windows xp drivers', None)]"
"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.","[('end laptops', None), (""i'ts"", None)]"
"It is, however, very heavy.",[]
"Was disappointed to find out that the model had been discontinued, apparently because of known motherboard problems.",[]
"Well, I started using Google Chrome, which is a little better, but it freezes too sometimes.",[]
"Also the speakers are not very loud, But it is a netbook.","[('speakers', None)]"
LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!,"[('price', None)]"
"But, at the same time they (the company) would not and could not do anything about my problem.","[('same time', None), ('anything', None)]"
Just a black screen!,[]
All you have to do is turn it on and it works.,[]
A key contributor that led me to Mac is the art aspect.,"[('key contributor', None), ('art aspect', None)]"
"Eventually my battery wouldn't charge, so unless I had it plugged in it wouldn't even power on.","[('battery', None)]"
Recently there are a few incidents that annoy the hell out of me.,"[('few incidents', None)]"
Save your money and go for a better device.,"[('device', None), ('money', None)]"
"I have been a PC user since middle school, but in my mid twenties I decided to convert to the dark side, or should I say the brighter side of life.","[('mid twenties', None), ('middle school', None), ('pc user', None), ('side', None)]"
"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.","[('everyday laptop', None)]"
without having to have extra equipment and/or complicated routes to take to be able to do so.,"[('routes', None), ('extra equipment', None)]"
My first problem was with the pre-loaded Norton Firewall/Security program.,"[('first problem', None), ('security program', None)]"
"I had a USB connect but, i can't use it because it is not compatible.","[('usb', None)]"
"Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.","[('drive', None)]"
I ordered four D620 laptops.,[]
"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).","[('penny', None), ('initial expense', None)]"
"I saw this one, and I have the most difficult time trying to use them, they've made great dust collectors, I hate putting this computer down","[('time', None), ('collectors', None)]"
"I am not going to sit here and complain about it not having a cd drive and what not because it is a netbook, it is made to be compact and if you want all the other stuff get a laptop.","[('other stuff', None), ('laptop', None)]"
I love the multi-touch trackpad.,"[('multi-touch trackpad', None)]"
I was psyched.,[]
I absolutely love my mac!,[]
From the second you open the box you will fall in love with this computer!,"[('computer', None)]"
HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,"[('extended warranties', None), ('hp', None), ('netbook', None)]"
It would not let me connect to my Wifi system where I lived.,"[('wifi system', None)]"
"Not too much ""junk"" software to remove.","[('software', None)]"
System is loosing about 20% of performance because of that.,[]
"It is easy to use, good quality and good price.","[('price', None), ('quality', None)]"
"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!","[('difference', None)]"
It is also extremely pleasing to the eyes without looking too much like an Alienware gaming machine.,"[('eyes', None)]"
The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,"[('extended warranty', None), ('purchase', None), ('menu', None)]"
"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",[]
It is easily portable and I take it everywhere I go and might require internet access.,"[('internet access', None)]"
"If I have a few hundred dollars to spare, I'd buy the Pro line though, the 2.53 and 2.66 GHz model.","[('ghz model', None), ('pro line', None)]"
"  The hard drive crashed as well, and I had to buy a new  power cord.","[('new power cord', None), ('drive', None)]"
"But enough about that, I am an Apple convert for life.","[('life', None), ('apple convert', None)]"
I love it and will probably get another one when this goes to the Laptop in the sky!!,"[('one', None)]"
"But, Mac makes the switch from PC to Mac easy.","[('switch', None), ('pc', None), ('mac', None)]"
Another issue I have with it is the battery.,[]
"HELP, HELP, OTHER THAN THAT GETS A GREAT LITTLE WONDER.",[]
Now I know!,[]
"After 2 months of complaints, Asus finally sent the right power supply to my techies.","[('power supply', None), ('asus', None)]"
"Even set at the highest level, the computer sacrifices its  queen every time.",[]
"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.","[('bluetooth mouse', None), ('speakers', None), ('computer', None), ('money', None), ('extended life battery', None), ('subwoofer', None), ('extra sony sonic stage software', None), ('docking port', None)]"
"My MacBook Pro works like a dream, it has never overheated, or even been slightly warm for that matter.","[('matter', None)]"
PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,[]
I can't begin to say how disappointed I am.,[]
"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.","[('fact', None), ('bus', None), ('size computer', None)]"
"It takes me approximately 3 tries to get to each site, then after closing the browser and reopening it it actually works.","[('site', None)]"
"Easy to carry, can be taken anywhere, can be hooked up to printers,headsets.",[]
also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,"[('boyfriend', None), ('tv', None), ('keyboard', None), ('night', None), ('anything', None)]"
"Take the simple, easy solution to your computer problems and stop waiting and smacking your old computer around.","[('solution', None), ('computer problems', None)]"
It is as good as new.,[]
"And it didn't show up on the reciept, I don't know how we ordered it online!","[('reciept', None)]"
"I went from BestBuy to Dell, Windows to Apple.",[]
Back then my entire family was Devoted to the Sony name.,"[('entire family', None)]"
"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.","[('first instance', None), ('little bit', None)]"
Love that it doesn't take up space like a regular computer.,"[('regular computer', None), ('space', None)]"
*3 weeks after giving the computer for repair*-Visited MacHouse Amsterdam.,[]
"They don't seem to be susceptible to viruses, which is one less big thing to worry about when it comes to computers.","[('big thing', None), ('viruses', None)]"
  I was very excited because this was my first personal computer and I was purchasing it with my OWN money I had recieved from graduation presents.,"[('money', None)]"
Asked the customer service rep.,[]
"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.","[('apple store', None)]"
I cannot even imaging going back to a PC after using this wonderful computer.,"[('computer', None), ('pc', None)]"
Basic computer.,[]
I fell in love with the hp pavillion and that was my replacement and now I could not imagine going back to an acer at all.,"[('acer', None)]"
It turns out that this hp pc had been preciously sold by Wal Mart.,[]
I would totally recommend any other laptop over this pile of grabage.,"[('other laptop', None), ('pile', None)]"
  I managed to comply with these too and now have to wait and see if they can find another way to screw me.,"[('way', None)]"
I should have bought one a long time ago.,"[('long time', None)]"
I looked at the computer and it said updating but the asked for a product key.,[]
I got what I paid for.,[]
"Just keep in mind the graphics is not dedicated so loading the movie almost took a minute, but it ran fairly smooth for a non-dedicated graphics card.","[('non-dedicated graphics card', None), ('mind', None)]"
"Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.","[('mouse cable', None), ('power', None), ('small area', None), ('side', None)]"
  However I dealt with this problem for over a year and it was more of a hastle then I have EVER had with anything.,[]
"I got the first ""Blue screen of death"" in the early part of July.","[('july', None), ('early part', None), ('blue screen', None)]"
"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",[]
I agree with the previous comment that ASUS TECH SUPPORT IS HORRIBLE WHICH IS A CON IN MY OPINION.,"[('asus tech support', None), ('con', None), ('previous comment', None)]"
"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.","[('something', None), ('front', None), ('specks', None)]"
It seems to be incompatible with everything else.,"[('everything', None)]"
"the mouse on the pad, the left button always sticks.","[('left button', None)]"
  When I took it back to Best Buy I asked them if they were seriously trying to drive me insane!,"[('buy', None)]"
  i have tried to charge on different batteries with no luck.,"[('different batteries', None)]"
"I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing.","[('computer', None), ('anyone', None), ('laptop', None), ('battery life', None)]"
"We use the built in tools often, iTunes is open nearly every day and works great with my iPhone.","[('itunes', None), ('iphone', None)]"
But my blog is read by my friends and search engine visitors.,"[('engine visitors', None)]"
It was returned on the third day I owned it.,"[('third day', None)]"
"IT WANT TAKE IT, IT KEEP SAYING ERROR.",[]
"Anyone who is considering buying an Acer computer of any sort, I seriously suggest you look into buying a different brand.","[('different brand', None)]"
the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming.,"[('food', None), ('resturant', None), ('full backpack', None)]"
Highly recommend for daily use.,"[('daily use', None)]"
We are addicted to the Mac.,[]
Because it IS a defective product.,"[('product', None)]"
"Second, it gets scratches easily and when it gets old some thing may operated",[]
True quality at a great price!,"[('price', None), ('quality', None)]"
Not easy to carry.,[]
The programs that come standard with the Leopard running system are enough for the average person to run all the basics.,"[('programs', None), ('basics', None), ('average person', None), ('system', None)]"
I am really heartbroken to have to post a terrible review.,"[('review', None)]"
"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".","[('lg service center', None)]"
The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,[]
It has been nothing but trouble from the time we bought it.,[]
"After doing extensive research, macconnection had the lowest price on the 15"" MBP i5.","[('extensive research', None)]"
I am ADDICTED to photo booth!,"[('photo booth', None)]"
"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.","[('operating system', None), ('user interface', None), ('large multi-touch track pad', None)]"
"So, I went back.",[]
"I like it so much, I bought another just for my wife.",[]
I took it back to the store and exchanged it for another one.,"[('store', None)]"
All in all great item highly recommend it.,[]
Hard disk - The new editions gives you more hard disk space (500GB instead of 320GB) but time has taught me never to trust an internal hard disk.,"[('disk space', None), ('new editions', None), ('time', None)]"
This laptop rocks (only wish it could run SolidWorks CAD - which Apple doesn't support)!,"[('apple', None), ('solidworks cad', None)]"
It is extremely portable and easily connects to WIFI at the library and elsewhere.,[]
"I don't have that additional money right now, and therefore wouldn't have purchased it at this time.","[('additional money', None)]"
"First things first, Macbook pro has many applications to make life easier, unlike the windows computers.","[('windows computers', None), ('many applications', None), ('life', None), ('macbook pro', None)]"
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.,"[('gaming', None), ('screen', None), ('movies', None), ('thing', None), ('high quality videos', None)]"
"Fast, fast and fast, the web pages just fly by.","[('web pages', None)]"
"  I considered I may have too much on the computer, but after looking, there was plenty of space and that is not the issue.","[('computer', None)]"
I don't use my laptop in a way though that needs a long battery life so it's perfect for me.,"[('way', None), ('long battery life', None), ('laptop', None)]"
Guess I'll stay away from HP.,"[('hp', None)]"
"It is made better, thicker, and all out tough!",[]
"It was about six months later when the overheating problem started again, to the point it felt like fire on the bottom of the machine!",[]
There is a blank lighted screen when I start and that is all.,"[('blank lighted screen', None)]"
And i would recommend this to anypne looking for a new laptop.,"[('new laptop', None)]"
"But then, something goes wrong.","[('something', None)]"
So far so good with this laptop.,"[('laptop', None)]"
  i must keep it plugged in at all times because it will not keep a charge for longer than four minutes.,"[('minutes', None), ('charge', None)]"
Avoid this model.,"[('model', None)]"
"Summary: I've had this laptop for 2 months, out of the blue the power adapter stops working.","[('power adapter', None)]"
"I saw walmart had the same computer for about $650 but still knowing what I know now,I would not buy it at that price.","[('price', None), ('same computer', None)]"
The local computer repair shops send out ads that say along the lines of we can fix almost any problem or computer  usually even the trouble some Toshiba satellite.,"[('local computer repair shops', None)]"
it has had some problems.,[]
"Theres always something wrong with it, wether it be some virus you can't track down, or it overheats, sometimes even catches on fire, you just can't use it.",[]
This computer is good for 10 days then it sucks for the rest of your life.,"[('computer', None), ('days', None)]"
"Of course, for a student, weight is always an issue.","[('weight', None)]"
"Now mainboard is broken, have to wait for a new one.","[('new one', None)]"
"The speed difference is next to NOTHING for a mac, and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.","[('nothing', None), ('mac', None), ('speed difference', None), ('external hard drive', None)]"
2.The wireless card is low quality.,"[('wireless card', None), ('low quality', None)]"
This little netboook is helping me get work done!,"[('little netboook', None)]"
They also use two totally different operating systems.,[]
They are about the same size keys.,"[('same size keys', None)]"
I'm definitely not hard on laptops and guarantee 100% that no liquid has touched this machine in my presence.,"[('laptops', None), ('%', None)]"
"I waited another month for approval and for them to ""BUILD"" me a new laptop.","[('new laptop', None)]"
This ain't it.,[]
I wasn't really as concerned about portability (it's a very large laptop) but it's not hard to move around or take on a trip which was a pleasant surprise.,"[('trip', None), ('portability', None), ('large laptop', None), ('surprise', None)]"
"The people are frustrating to work with, the product itself is very cheaply made, and the accessories are less than satisfactory.","[('people', None)]"
"They offer the best warranty in the business, and don't 3rd party it out like Toshiba.","[('party', None)]"
Maybe three or four months ago it started blinking all of the sudden.,[]
The only problems are the sound isnt very loud I have to wear headphones.,"[('headphones', None), ('only problems', None)]"
Again- windows based machines were not giving me anything to work with!,"[('windows', None)]"
"Finally, I couldn't take it anymore and ordered my Apple.",[]
"I should have kept my big, old HP.","[('old hp', None)]"
"everything about a mac is wonderful, it takes a little used to learning and getting used to the new system, but you will learn fast and its all worth it.","[('mac', None), ('learning', None), ('new system', None), ('everything', None)]"
i love the size of the computer since i play games on it.,[]
"I am a wife, mom and a school teacher and a college student.",[]
"You know, using the computer should be fun, not aggrevation, especially when you are playing games or working with photos.","[('aggrevation', None)]"
You just get a trial version either way.,[]
I'm all for saving money but Dell needs to step it up.,"[('dell', None)]"
There are no viruses or spyware to worry about like on a Windows computer.,"[('spyware', None), ('windows computer', None), ('viruses', None)]"
great machine if you want to drop the cash for one.,"[('machine', None), ('cash', None)]"
To be honest i think it was faulty equipment or something but idk.,[]
"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.","[('tool', None), ('academic studies', None), ('laptop', None), ('size', None)]"
I never have had a good result with this computer.,"[('computer', None), ('result', None)]"
"I love its solid build, light wt and excellent battery life (for now).","[('light wt', None), ('battery life', None), ('build', None)]"
YOU PAY FOR WHAT YOU GET FOR.,[]
"while about 8 years ago, I hope that the quality has changed.",[]
NO more Lenovo for me.,[]
"I also bought one for my wife, and 3 for my office.",[]
"However, a NETBOOK will be a different story.","[('netbook', None)]"
"I'm glad I bought this laptop, it was worth the few ($100) extra dollars.","[('extra dollars', None)]"
"The difference is it's a whole lot of fun using the laptop now, still learning the Apple navigation, but is fun and comes with a lot of cool apps.","[('difference', None), ('whole lot', None), ('apps', None)]"
I am a full Mac convert now.,"[('full mac convert', None)]"
I highly recommend that you buy this product.,[]
"Though you get a polite person, you often don t get a solution.","[('person', None), ('solution', None)]"
-I propose that I can just swap the hard drives.,"[('drives', None)]"
It was old but it was not till we bought the Dell did we realize how great it was.,[]
"The battery holds up well, it's built very solidly, and runs fast.","[('battery', None)]"
Sound card is limited though.,"[('sound card', None)]"
"I initially purchased my Macbook Pro 13"" in April, and I loved it.",[]
This is a nicely sized laptop with lots of processing power and long battery life.,"[('lots', None), ('processing power', None), ('long battery life', None), ('laptop', None)]"
After much battling with HP i was able to return it 4 times for repairs.,"[('repairs', None)]"
"So, you can imagine how unhappy I am with this item.",[]
"But let me tell you, the mac book pro is so professional.","[('mac book pro', None)]"
  The only thing I can imagine is that Sony jumped on early specifications for Vista requirements from Microsoft and designed it to those inadequate requirements.,"[('vista requirements', None), ('only thing', None), ('early specifications', None)]"
go for it!,[]
I highly recommend this computer for students looking for a solid machine to get them through college.,"[('machine', None), ('college', None)]"
"The keyboard, which generally felt okay even for someone used to a desktop keyboard, now looks terrible.","[('someone', None)]"
The display is awesome.,"[('display', None)]"
"After years of occasionally pulling my hair out fighting computer viruses, a good friend convinced me it was time to go the Apple route.","[('friend', None), ('apple route', None)]"
The mouse is a little bit different than what you're used to though- it has one big flat panel and one full bar (instead of two separate ones) to click with- but you get used to it quite quickly.,"[('full bar', None), ('mouse', None), ('separate ones', None), ('little bit', None), ('big flat panel', None)]"
It took several weeks just to get them to acknowledge that I owned the warranty.,"[('several weeks', None)]"
"However, this laptop has a fatal flaw that i discovered merely a week after buying it.","[('laptop', None)]"
Perfect trifecta!,"[('trifecta', None)]"
The keyboard is like no other laptop keyboard.,"[('keyboard', None)]"
It was a huge monstrosity of a Laptop!,"[('huge monstrosity', None), ('laptop', None)]"
-Computer crashed frequently and battery life decreased very quickly.,"[('computer', None), ('battery life', None)]"
-I propose that they can just swap the hard drives.,"[('drives', None)]"
So don't get it.,[]
