text,labs
The food was good too.,"[('food', None)]"
"We have tried every Thai restaurant between Atlantic Avenue and 4th Streets, and Joya is the best.","[('restaurant', None), ('atlantic avenue', None), ('4th streets', None)]"
"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.","[('guys', None)]"
The dining room is quietly elegant with no music to shout over -- how refreshing!,"[('music', None), ('dining room', None)]"
"Admittedly, this is not the place for gigantic pieces of fish overflowing the plate (and thank goodness, in my opinion) but for simple, elegant sushi there is no better place in New York or anywhere in the US.","[('gigantic pieces', None), ('fish', None), ('sushi', None)]"
I am a die hard peep lover.,"[('peep lover', None)]"
"Once you become a regular, you are treated as one.",[]
The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,"[('seafood lovers', None), ('menu', None), ('wide variety', None), ('ways', None)]"
Everyone treats you like you were part of the family.,[]
The white bean brushetta to start was incredible and the pasta was phenomenal.,"[('white bean brushetta', None), ('pasta', None)]"
The rest of the menu is limited by everything is good eats.,"[('eats', None)]"
The menu is nothing like the one on the website.,[]
"Great food, great lay out and awesome service.","[('service', None), ('food', None)]"
Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,[]
SEA has become so popular that they've let it go to their heads.,"[('heads', None), ('sea', None)]"
We walked in on a Wednesday night and were seated promptly.,[]
Chennai Garden is my favorite Indian restaurant in the city.,"[('restaurant', None), ('city', None), ('chennai garden', None)]"
"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.","[('town', None), ('wait staff', None)]"
Oh yeah ever on the west side try there sister resturant Arties Cafe.,"[('sister resturant arties cafe', None), ('west side', None)]"
(Besides that there should be more restaurants like it around the city).,"[('restaurants', None), ('city', None)]"
My roommate and I LOVE this place.,[]
"The waitstaff are all very busy, it's not outstanding service, but I've never been dealt with rudely.","[('waitstaff', None)]"
I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,[]
Not worth it.,[]
"In the evening, this place attracted a well dressed, with it, NY crowd.",[]
"They have it all -- great price, food, and service.","[('service', None), ('price', None), ('food', None)]"
"So close, but not good enough.",[]
This was on a Tuesday night.,[]
Its also a bit of a hassle to get to without a car (I happen to live in Inwood).,"[('inwood', None), ('car', None)]"
"The flavors are great, and the menu is extensive.","[('flavors', None), ('menu', None)]"
"The food was amazing, the service was so attentive and personable, and how about that ambience!","[('service', None), ('food', None)]"
"This place has the best interior I have seen anywhere in the northside of W'burg, and will impress whoever you bring there.","[(""w'burg"", None)]"
The food has been consistant for years and it never lets you down.,"[('years', None), ('food', None)]"
I found the variety of the sashimi plate to be satisfying - fresh and yummy.,[]
"And forget what you read under me, the atmosphere isn't that bad either.","[('atmosphere', None)]"
"Don't waste your time, or money!!","[('time', None)]"
"They don't concern much of customer's health, just want to make money.","[('health', None), ('money', None)]"
"We couldn't carry our conversation as we were routinely interrupted by waitress and servants asking us to order and hinting that we're taking too much time -- amazing, we just sat down.","[('conversation', None), ('time', None)]"
sometimes i get good food and ok service.,"[('ok service', None), ('food', None)]"
We just ate at Kai and were disapointed.,[]
"It's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.","[('chance', None), ('food', None)]"
This was a great surprise.,"[('surprise', None)]"
"After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.","[('manager', None)]"
The food was spicy and delicious.,"[('food', None)]"
I went with my fiance on a Tuesday evening.,[]
A little overpriced but worth it once you take a bite.,[]
It was wonderful.,[]
Went for a late weekday lunch.,"[('late weekday lunch', None)]"
I just don't understand all the hype...,[]
Bartender was unable to tear himself away from friends at bar.,"[('bartender', None), ('friends', None)]"
"Anyways, if you're in the neighborhood to eat good food, I wouldn't waste my time trying to find something, rather go across the street to Tamari.","[('tamari', None), ('street', None), ('time', None), ('food', None), ('something', None)]"
Dahkin also offers prix fixe lunch and buffet.,"[('dahkin', None)]"
"Although the place could be a little more eye catching and roomier, at the same time, it doesn't really matter.","[('same time', None)]"
You can barely see who you are with never mind have a conversation.,[]
This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,[]
I don't get it either.,[]
Went on a double date with friend and his girlfriend for a few drinks and appetizers.,"[('girlfriend', None), ('few drinks', None), ('appetizers', None), ('double date', None)]"
Great place to grab a hot bagel on the way to work.,"[('way', None), ('bagel', None), ('place', None)]"
"It's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).","[('sauce', None)]"
"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.","[('drinks', None), ('waiter', None), ('order', None), ('apology', None)]"
One of my favorite places in Manhattan.,"[('places', None), ('manhattan', None)]"
"They brought glasses and the bottle, and just left the bottle at our table.",[]
"We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.","[('service', None), ('food', None)]"
We were looking forward to nice glass of Sangria when we arrived.,"[('sangria', None), ('glass', None)]"
I would highly recommand requesting a table by the window.,[]
"While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.","[('service', None), ('waiter', None)]"
I for one will never patronize them again.,[]
I stumbled upon this great pizzeria as I explored my new neighborhood.,"[('pizzeria', None), ('new neighborhood', None)]"
"After hearing a lot of great things about the restaurant, and passing by it on a daily basis, we decided to try.","[('restaurant', None), ('things', None), ('lot', None), ('daily basis', None)]"
"The service, however, was a bright flower in a garden.","[('garden', None), ('service', None)]"
"So, again, give it a try.","[('try', None)]"
Stay far away from this place.,"[('place', None)]"
We will come back!!!,[]
We've been to Grocery three times and not once has an item on the menu disappointed.,"[('menu', None)]"
"The food is very good too but for the most part, it's just regular food, nothing special.","[('regular food', None), ('nothing', None)]"
A touch more jalapeno heat for contrast and it would have been very good indeed.,[]
Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,"[('dishes', None), ('last reviewer', None), ('pad', None)]"
We'd go back again,[]
"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.","[('music', None)]"
The location is perfect.,"[('location', None)]"
"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.","[('filet', None), ('guacamole shrimp appetizer', None)]"
The lunch special is an asbolute steal.,"[('asbolute', None)]"
This food is asian-air fusion.,"[('air fusion', None)]"
Nothing fancy but really good food with pretty reasonable price.,"[('nothing', None), ('price', None), ('food', None)]"
"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.","[('cheeseburger', None), ('service professional wan warm', None), ('excpetiona', None)]"
"While I quite liked the food and the ambience, I'm not quite sure if it they really deserve it the Michelin rating they have displayed so prooudly in the window.","[('ambience', None)]"
i'm surprised about some of the bad reviews posted here - i've been to tamarind about 5 or 6 times and always come away extremely satisfied and looking forward to returning.,"[('reviews', None)]"
"But on a lazy Saturday night, we ended up going.","[('saturday night', None)]"
There are a few Italian employees who may not speak the best English but for me that adds to the experience.,"[('english', None)]"
"I have never eaten in the restaurant, however, upon reading the reviews I got take out last week.",[]
Once for dinner and once for brunch.,[]
"I've been to at Cafe Spice probably 5-8 times, it is probably still the best Indian restaurant around Union Square.","[('union square', None)]"
Not worth the prices.,"[('prices', None)]"
Would recommend - perfect for those looking for a place close to grand central.,"[('place', None)]"
From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic.,"[('staff', None)]"
Service was good and food is wonderful.,"[('service', None), ('food', None)]"
I only have friends.,[]
She gets 10 for her excellent service and advice.,"[('service', None), ('advice', None)]"
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,"[('restaurant', None), ('meal', None)]"
"being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.","[('fan', None), ('spicy ethnic foods', None)]"
Please save yourself the frustration.,[]
And I say snacking because it really is not set up to be a proper dinner.,[]
The quality of food at this restaurant accompanied  by fantastic live jazz makes this place a perfect 10!,"[('live jazz', None)]"
"I have eaten at Saul, many times, the food is always consistently, outrageously good.","[('many times', None), ('food', None)]"
(Always ask the bartender for the SEASONAL beer!!!,"[('bartender', None), ('beer', None)]"
"If your visiting, you'll enjoy the ambiance and the fact that it's in Time Sq...","[('fact', None), ('ambiance', None)]"
"We were on our way back to NJ, and since I am in NY, we figured why not grab some food?","[('nj', None), ('food', None)]"
sandwiches tho pricey are over stuffed - can serve 2 persons easily thus cost effective!,"[('persons', None), ('sandwiches', None)]"
And comparing it to the Chinatown restaurants is simply not fair.,[]
Service and food is what any one would expect when spending that type of money.,"[('one', None)]"
LOVE the atmosphere - felt like I was in Paris.,[]
Every course was better than the next.,[]
"Not cheap, but not that expensive either.",[]
The staff is incredibly helpful and attentive.,"[('staff', None)]"
"If presentation and service is your thing, then this magic show works.",[]
"Apparently, the good cook works then.","[('cook', None)]"
I was pleasantly suprised.,[]
The Yellowtail was particularly good as well.,"[('yellowtail', None)]"
One less manhattanite the better.,[]
Everyone is welcomed in as family.,[]
I ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.,"[('clams oreganta', None), ('salad', None), ('cucumbers', None), ('tomatoes', None)]"
"The menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.","[('edibility', None), ('lentil dish', None), ('portions', None), ('basmati rice dish', None)]"
"Spice is sleek, modern and cool with a menu that will not hurt your wallet.","[('wallet', None), ('menu', None), ('spice', None)]"
Patroon features a nice cigar bar and has great staff.,"[('cigar bar', None), ('staff', None)]"
"Hey, I think $2+ for a 5 block walk ain't bad.",[]
Very affordable and excellent ambient!,[]
Look elsewhere.,[]
"More important, the sushi rivals the best in Tokyo.","[('sushi', None)]"
I have never had cheescake like this.,[]
"Bill a little high, but worth it.","[('bill', None)]"
"I seriously doubt I will ever dine at Jimmy's Bronx, or for that matter, Jimmy's Uptown, again.","[('bronx', None), ('matter', None)]"
Everyone I bring here always loves it.,"[('everyone', None)]"
"My co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.","[('co-workers', None), ('delivery', None)]"
Worth a visit.,[]
A real dissapointment.,"[('real dissapointment', None)]"
Its a go-to for dates as well as entertaining out of town guests.,[]
Why do people rave about the ambience.,"[('people', None), ('ambience', None)]"
Were meeting up with some friends for a drink at Lafayette 161 and happened to walk by Thai Angel famished.,"[('thai angel', None)]"
"Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.",[]
Great sushi experience.,"[('sushi experience', None)]"
"If you're looking for a great meal at a decent price, go to Del Frisco's!","[('meal', None), ('del frisco', None), ('price', None)]"
They charge $6.00 for rice.,[]
My steak au poivre was one of the worst I've had.,[]
"On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT.","[('restaurant', None), ('friend', None), ('way', None), ('play doubt', None), ('recent sunday afternoon', None)]"
The owner and staff are all Japanese as well and that adds to the entire ambiance.,"[('entire ambiance', None), ('owner', None), ('staff', None)]"
"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.","[('donut', None), ('dough', None), ('congee', None)]"
"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",[]
The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).,"[('first hour', None), ('waiter', None), ('only ones', None), ('food', None)]"
"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.","[('waitstaff', None), ('caviar', None)]"
I will be going back and heartily recommend it!,[]
Would definitely visit again.,[]
Definitely worth the trip to Battery Park City!,"[('trip', None)]"
"Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.","[('upper east side resident', None)]"
The place was real empty but that was because this was the first Sunday they ever opened.,"[('first sunday', None), ('place', None)]"
This little place definitely exceeded my expectations and you sure get a lot of food for your money.,"[('little place', None)]"
"Ambience is delightful, service impeccable.","[('ambience', None)]"
"Service was excellent, and the AC worked very well too (thank God, it was hot!).","[('service', None)]"
Tasty but expensive.,[]
You get the sense that the people there care about their restaurant and about your experience and that is very nice.,[]
"Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.","[('hand', None), ('cooks', None), ('moment', None)]"
so i thought why not change it up a bit.,[]
My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!,"[('special sushi rolls', None), ('presentation', None)]"
Although be warned their dinner menu to sit and take out prices are different.,"[('prices', None)]"
"The staff was accomodating, the food was absolutely delicious and the place is lovely.","[('place', None), ('staff', None), ('food', None)]"
P.S. Please don't tell anyone in my family i eat there.,"[('p.s.', None), ('family', None), ('anyone', None)]"
"my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.","[('personal favorites', None)]"
They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,"[('spinach mushroom calzone', None), ('old canned vegetables', None)]"
"To celebrate a birthday, three of us went to Mare anticipating great food.","[('birthday', None), ('food', None)]"
There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!,"[('deal', None), ('blue point oysters', None), ('glass', None), ('beer', None)]"
I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.,[]
"I went to pams with my girlfriend, and i love it.",[]
"But for whatever reason, prices are about twice as high.","[('reason', None), ('prices', None)]"
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,"[('side', None), ('bgel', None), ('area', None)]"
Great atmoshere and worth every bit.,"[('atmoshere', None)]"
We had a most unpleasant experience at this restaurant.,"[('restaurant', None), ('experience', None)]"
"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!","[('rock shrimp tempura', None), ('appetizer', None), ('spicy tuna roll', None)]"
The staff was knowledgeable and full of personality.,"[('personality', None), ('staff', None)]"
Great staff.,"[('staff', None)]"
"Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!","[('average cost', None)]"
"To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.","[('dinner experience', None), ('dessert', None)]"
The banana tower is an amazing dessert as well.,"[('dessert', None), ('banana tower', None)]"
I went there with my friend last saturday.,"[('friend last saturday', None)]"
"Excellent atmosphere, delicious dishes good and friendly service.","[('dishes', None), ('atmosphere', None), ('service', None)]"
A cool place to hang with your friends for a couple of healthy drinks and desserts.,"[('desserts', None), ('drinks', None), ('couple', None), ('friends', None), ('place', None)]"
"Great vibe, lots of people.","[('vibe', None)]"
"I like Mamoun's food as well, but side by side, Kati Rolls just produce tastier food hands down.","[('kati rolls', None)]"
Just an odd group.,[]
"The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.","[('service', None), ('years', None)]"
"Either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.","[('next table', None)]"
I love this place!,[]
it is not consistent.,[]
But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,"[('cake', None)]"
Great food and the prices are very reasonable.,"[('prices', None), ('food', None)]"
Wine list is not huge but def well selected.,"[('wine list', None)]"
"A cool bar with great food, and tons of excellent beer.","[('beer', None), ('tons', None), ('bar', None), ('food', None)]"
"Be sure to try the seasonal, and always delicious, specials.","[('specials', None)]"
The ambience is authentic and relaxing and we have always received attentive and prompt service.,"[('service', None), ('ambience', None)]"
"Fresh, authentic, french cuisine in substantial portions.","[('substantial portions', None), ('french cuisine', None)]"
"Drinks got screwed up, she acted put upon.",[]
The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.,"[('vegetables', None), ('assortment', None), ('mushrooms', None), ('vegetarian entree', None)]"
"At 5 dumplings for $1, you just cannot go wrong.",[]
But the pizza is way to expensive.,"[('way', None), ('pizza', None)]"
"And the staff is also young, energeic and hot!!!!","[('staff', None)]"
"Even better, they know how to cook French classics like Steak au Poivre and Onglet without burning it to death or overcooking it.",[]
"Service was decent, but not as smooth as I would expect from a place with these prices and reputation.","[('service', None), ('place', None)]"
We had a wonderful meal at Naples 45 a month ago on a visit to NYC.,"[('naples', None), ('meal', None)]"
Good drink.,"[('drink', None)]"
"Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.","[('service', None), ('bathroom', None), ('food', None)]"
Was there Friday night.,[]
We had a girls' night dinner here for restaurant week.,[]
Romantic if you want it to be (brightly lit).,[]
"However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.","[('waterbug', None), ('ceiling', None)]"
I recommend it!,[]
I have taken practically every guest that has come to visit me in NY and hooked a few New Yorkers onto Peep as well.,"[('few new yorkers', None), ('ny', None)]"
enough said!,[]
I don't live in NY but my best friend does.,"[('ny', None)]"
My chow fun and chow see was really bland and oily.,[]
"Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!","[('same night', None)]"
"we did notice however, that some tables had what looked like pita instead of naan.",[]
"I didn't take a look at the rest menu, but the oysters were fantastic.","[('look', None), ('oysters', None)]"
After the review I treked into Brooklyn.,[]
The grilled cheese at home afterwards was better.!!,"[('cheese', None)]"
We were pleasantly greeted.,[]
The red sliding doors may be unique but they do not block off the cold air from the outside.,"[('outside', None), ('doors', None), ('air', None)]"
"Great service, great food.","[('service', None), ('food', None)]"
"The food is expensive, but worth every bite.","[('bite', None), ('food', None)]"
"sometimes i get bad food and bad service, sometimes i get good good and bad service.","[('service', None), ('food', None)]"
When we were finally seated our waitress came by twice-1 for our order and 2-for our check.,[]
In summer-eat outside on a terrace (another great feature of Suan)!!!,"[('summer', None), ('terrace', None), ('feature', None), ('suan', None)]"
"It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...","[('restaurant', None), ('people', None), ('ny life style', None), ('design', None), ('drinks', None), ('food', None), ('pink bar', None)]"
"Recommendations, of course, are required!",[]
We did have to wait at the bar for approx.,"[('bar', None), ('approx', None)]"
You fellas above says its the best Taiwanese restaurant in town.,"[('restaurant', None), ('town', None)]"
"Yeah, it's that good.",[]
"If you love seafood, you would love this place!","[('seafood', None), ('place', None)]"
"Good, fast service.","[('service', None)]"
Dakshin is one of the few affordable and tasty Indian restaurant in the upper east side.,"[('restaurant', None), ('upper east side', None)]"
They charge different prices all the time.,"[('different prices', None)]"
"To dine at Thalia can be slightly deceiving because while its beautiful on the outside, its so bland on the inside.","[('outside', None), ('thalia', None), ('inside', None)]"
"I was in love with Pongsri on 48th, but compared to Suan it is slow in service and overpriced.","[('service', None), ('pongsri', None)]"
"My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.","[('cheese', None), ('new summer menu', None), ('artisanal last night', None)]"
"I am so coming back here again, as much as I can.",[]
I have been going back again and again.,[]
"It's charmingly small and that leads to an atmoshere that is extremely cozy and romantic, even.",[]
It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,"[('cuisine', None)]"
"In terms of the food itself -- nothing special, we limited ourselves to several appetizers.","[('several appetizers', None), ('nothing', None)]"
Love the Jazz bands on Fri and Sat.,"[('jazz bands', None)]"
"Overall, excellent restaurant!",[]
"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.","[('table', None), ('cell phone', None)]"
The servers give you some sample slices of your order while you wait (shortly I might add).,[]
The service was ok.,"[('service', None)]"
"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.","[('other thai restaurants', None), ('comparison', None), ('customers', None), ('certain dish', None), ('place', None)]"
I ate here for the first time and absolutely loved it!,"[('first time', None)]"
"Don't expect to sit down inside though, there are only a few tables and they are always full.",[]
"The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!","[('ambiance', None), ('staff', None)]"
"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.","[('food', None), ('halibut', None)]"
The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,"[('sophistication', None), ('anything', None), ('entire group', None)]"
This is by far my favorite place in the neighborhood.,"[('neighborhood', None)]"
But too far east!,[]
Satisfying.,[]
Highly Highly Highly recommended!,[]
it's the only place you can get yummy authentic japanese comfort food.,"[('yummy authentic japanese comfort food', None), ('only place', None)]"
We took advanatage of the half price sushi deal on saturday so it was well worth it.,[]
we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.,"[('saturday night', None)]"
"This place is cool enough to be in the East Village, but French enough to make you feel like you could be in a bistro in a back alley in Paris.","[('paris', None), ('east village', None), ('place', None)]"
We were fast to order the appetizer platter since we were very hungry.,"[('order', None)]"
"The staff are attentive, and have smiles on their faces.","[('staff', None)]"
This is the BEST Shabu-Shabu Restaurant in the Try-State Area.,"[('state area', None)]"
"No dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy Midtown.","[('busy midtown', None), ('place', None)]"
"Largest and freshest pieces of sushi, and delicious!",[]
Even the pasta is delicious here (a rarity in New York pizza restaurants).,"[('rarity', None)]"
"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.","[('lot', None)]"
"Maybe I say so because it looked promising for people who like artery-clogging jewish deli food, but turns out to be poorly run and awful.","[('jewish deli food', None)]"
After my 3rd time the manager remembered me and treated me like an usual customer.,"[('usual customer', None), ('3rd time', None)]"
This place is greatly welcome in the desolate little strip between the Prospect Expressway and Greenwood Cemetery - a wasteland we like to call The Sliv.,"[('sliv', None), ('little strip', None), ('place', None)]"
now if they could only get a toaster.,"[('toaster', None)]"
You will find yourself returning quite often.,[]
"When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.","[('neapolitan pizza', None), ('open brick oven', None), ('zucchini blossoms', None)]"
Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,"[('pie', None), ('business', None), ('staff', None)]"
"The ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at Joe's.","[('slice', None)]"
Fish is so very fresh.,"[('fish', None)]"
The prices were CHEAP compared to the quality of service and food.,"[('prices', None)]"
Go only if you are already in the neighborhood and don't want to bother going farther for a better place.,[]
"Top spot in town for Vietnamese classics, better than places that cost a lot more.","[('spot', None), ('town', None)]"
less wait time for me!,"[('time', None)]"
"This was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater.","[('afternoon', None), ('accompaniment', None)]"
"The decor is really blah, and not at all hip or happening.","[('decor', None)]"
"Having discovered Ping's on the internet, we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in.","[('fish tanks', None)]"
You cannot go wrong at the Red Eye Grill.,"[('red eye grill', None)]"
It appears to be the owner's first venture and it shows.,[]
"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.","[('families', None)]"
I go twice a month!,[]
We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,"[('section', None), ('menu', None)]"
They have a huge selection of different cream cheeses and all of their salads are great.,"[('huge selection', None), ('different cream cheeses', None)]"
The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,"[('lobster sandwich', None), ('shrimp', None), ('scallops', None), ('spaghetti', None)]"
The food was authentic.,"[('food', None)]"
The dim sum is delectable while the prices are quite easy on the wallet.,"[('wallet', None), ('prices', None), ('sum', None)]"
"I only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most NYC Italian joints I've tried similar dishes at.","[('similar dishes', None), ('spinach ravioli', None), ('garlic sauce', None), ('simple dish', None), ('light oil', None)]"
The worst excuse for Japanese food I've ever encountered.,"[('food', None)]"
A million better places to go in the city.,"[('places', None), ('city', None)]"
"If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.","[('whats', None), ('parts', None)]"
Okay-i don't mind the oily part (cause most are cooked that way) but it was way too bland.,"[('oily part', None)]"
I ordered a Chicken Teriyaki dish and found that the chicken was extremely dry.,"[('chicken teriyaki dish', None)]"
I love it.,[]
If you want something really different than try Jekyll and Hyde.,"[('hyde', None), ('jekyll', None), ('something', None)]"
"We had reservations at 9pm, but was not seated until 10:15pm.",[]
We had Pam's special fried fish and it was amazing.,"[('special fried fish', None)]"
Its located in greenewich village.,[]
There is no excuse for such lousy service!,"[('such lousy service', None)]"
Three strikes and this restaurant is out.,"[('restaurant', None)]"
We bring in a party of ten or so every week.,[]
My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,"[('new england chowder', None), ('lobster bisque', None)]"
"So, a little inconsistency there but either way, both pizzas were really good.","[('pizzas', None), ('way', None), ('little inconsistency', None)]"
"Overall the restaurant is more expensive than our other sushi favorites, but everything was delicious.","[('restaurant', None), ('other sushi favorites', None), ('everything', None)]"
We would return to this place again!,"[('place', None)]"
Not enough wines by the glass either.,"[('glass', None), ('wines', None)]"
I had the duck breast special on my last visit and it was incredible.,"[('duck breast', None), ('last visit', None)]"
I must say it's a little pricey for the food because it was not as spectacular as the view.,"[('view', None), ('food', None)]"
These innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.,"[('dishes', None), ('innovators', None), ('french indian fusion', None), ('job', None)]"
"Just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.","[('restaurant', None), ('woman', None), ('seat', None), ('bar', None), ('back half', None)]"
No gimmicks here -- the food speaks for itself in its freshness and preparation.,[]
"We were worried we would have trouble getting in, but somehow managed to have a short wait.","[('short wait', None)]"
My wife had the fried shrimp which are huge and loved it.,[]
"Everything I had was good, and I'm a eater.","[('everything i', None)]"
One should not go to Lucky Strike for the food.,"[('food', None)]"
The service is awful--the last time I was there (and I do mean the last time) we were told that they needed our table so we would have to leave.,"[('service', None), ('last time', None)]"
We could only get through an appetizer and cheese fondue.,[]
"To me it exemplifies Soho, cute, artsy, interesting.",[]
"Try everything for that matter, it is all good.","[('everything', None)]"
Both times we waited well over a half hour for a table (even though we had reservations).,"[('half hour', None)]"
happy to be a regular at this place and would warmly recommend it to anyone.,"[('anyone', None), ('place', None)]"
I've been eating at Taj Mahal for over twenty years and have found them to be the most excellent of the Indian eateries on this block of Indian restaurants.,[]
"night without a reservation, we had to wait at the bar for a little while, but the manager was so nice and made our wait a great experience.","[('little while', None), ('manager', None), ('experience', None), ('bar', None)]"
Try the green curry!!!,"[('green curry', None)]"
We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,"[('sauce', None)]"
We were also seated promptly at the time of our reservation and the service was very quick and professional.,"[('service', None)]"
"You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.","[('flavor', None), ('currys', None), ('seat', None), ('masaman', None)]"
The food there are sastifying.,[]
I highly recommend to anyone to give this place a try.,"[('try', None)]"
I highly recommend visiting this restaurant and having dinner and drinks!,[]
The bar is very well stocked with interesting beers and well priced wines.,"[('beers', None), ('wines', None)]"
I agree.,[]
"Last memorial day, I tried to make reservations but was told they were closed that weekend (interesting, but...).","[('reservations', None), ('day', None), ('weekend', None)]"
The food was good.,"[('food', None)]"
"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.","[('gigondas', None), ('wine selection', None), ('value', None), ('price', None)]"
"at night, but it's hard to hear your own conversation with everyone else competing for that same luxury - the music playing in the background is also voluminous.","[('night', None), ('music', None), ('own conversation', None)]"
It just wasn't Thai.,[]
I have enjoyed everything I have ever gotten and the fish is so fresh and always prepared in a great way.,"[('way', None), ('fish', None)]"
I particularly love their yellowfun tuna and their mussel selection.,[]
