text,labs
bought with a credit card.,"[('credit card', None), ('buy', None)]"
the battery doesn't last long but i'm sure an upgrade battery would solve that problem.,"[('battery', None), ('upgrade battery', None), ('upgrade', None)]"
"i was looking too closely at the other performance specs and while comparing, i took it for granted that these features were standard.","[('features', None), ('performance', None), ('other performance specs', None)]"
i did a lot of research and ended up thinking this toshiba was the best one for me.,"[('experience', None), ('toshiba', None)]"
i have no idea how this could have even gotten past quality control during production.,"[('idea', None), ('past quality control', None), ('quality', None), ('production', None)]"
"i bought this last week, and the very next day had to return it because it over heated and the touch-mouse stopped responding.","[('day', None), ('touch-mouse', None), ('response', None), ('last week', None)]"
i am so happy to have purchased this computer.,"[('computer', None)]"
"oh yea, has no numeric pad on the side.","[('side', None), ('numeric pad', None), ('pad', None)]"
"the cover for the dvd drive soon came off, too--a mark of poor construction quality.","[('cover', None), ('construction quality', None), ('quality', None), ('dvd drive', None)]"
i returned the 2nd laptop for a full refund.,"[('2nd laptop', None), ('full refund', None), ('laptop', None), ('i', None)]"
really no problems with the hand me down computers i received from my children.,"[('computers', None), ('hand', None)]"
i did not take the class and wish that i would have.,"[('take', None), ('class', None)]"
it would be a load on long trips where a lot of walking is required.,"[('long trips', None), ('a lot', None), ('walking', None)]"
but the arm velcro is torn after one use.,"[('one', None), ('arm velcro', None)]"
not good for a person who gets online daily.,"[('daily', None), ('person', None), ('e-mail', None)]"
the laptop was returned but audio issue was not fixed.,"[('audio issue', None), ('laptop', None), ('audio', None)]"
"i can't even remember how i finally got it taken care of, but i was done with sony after that!","[('care', None), ('sony', None)]"
so it was only about 2 weeks ago.,"[('time', None), ('past', None)]"
"i just love this lap top, i just wish it were all silver or they had all black.","[('black', None), ('lap top', None)]"
the software is amazing.,"[('software', None)]"
"we carry the netbook around here and there, hence it's kinda of irritating when the lcd just ""slide"" downwards.","[('netbook', None), ('lcd', None)]"
there is nothing better.,[]
i now own another hewlitt packard.,"[('hewlitt packard', None)]"
"the 2 gb of ram is plenty, able to run windows 7 and at least 2 or 3 other programs with next to no slowdown.","[('gb', None), ('ram', None), ('slowdown', None), ('windows', None), ('other programs', None), ('windows 7', None)]"
"the battery life is amazing, the versitility is outstanding.","[('battery', None), ('versitility', None), ('battery life', None)]"
"it is known as safari, and if you are doing any website work, you should know that many hosting companies do not support it.","[('safari', None), ('host', None), ('companies', None)]"
vista is a nightmare.,"[('vista', None), ('nightmare', None)]"
i spent eight hundred dollars from a giant paper weight that looks good on a bus.,"[('paper', None), ('giant paper weight', None), ('bus', None)]"
i have used a couple of others on the job as well.,"[('others', None), ('job', None)]"
the program came with the computer and works beautifully.,"[('computer', None), ('program', None)]"
"posted nov 8, 2010 - two weeks ago i bought this notebook.","[('nov 8', None), ('notebook', None)]"
acer won't replace the laptop.,"[('laptop', None), ('acer', None)]"
i am also upset with cr for giving a good rating.,"[('c', None), ('rating', None)]"
"the hinge design forced you to place various connections all around the computer, left right and front.","[('hinge design', None), ('various connections', None), ('computer', None)]"
i have owned macbook pros since 2005 and this is the best yet!,"[('macbook pros', None)]"
"i was loving this netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime i booted it.","[('new browsers', None), ('blue screen', None), ('display', None)]"
"now i could get myself a cheap computer, that will probably work a whole lot better!","[('computer', None), ('whole lot', None), ('price', None)]"
i would definitely not go back to using a pc after using the mac.,"[('mac', None), ('pc', None)]"
the so called laptop runs to slow and i hate it!,"[('laptop', None), ('so called laptop', None)]"
"this is the first laptop i've owned, althougth i used several at my previous job.","[('laptop', None), ('first laptop', None), ('job', None), ('previous job', None)]"
"those moments in thime where you want to throw something against the wall? yeah, i wanted to throw that lap top out the window and light it on fire.","[('window', None), ('something', None), ('wall', None), ('lap top', None)]"
charger seems large for this class of computer.,"[('charger', None), ('computer', None), ('class', None)]"
i don't really have a complaint.,"[('complaint', None), ('food', None)]"
i'm pretty sure it's not newegg's fault but when you turn on a computer you just bought you want it to at least get to desktop.,"[('desktop', None), ('newegg', None)]"
best buy ended up junking the computer and giving me a replacement computer.,"[('buy', None), ('replacement computer', None)]"
i dislike the quality and the placement of the speakers.,"[('quality', None), ('speakers', None)]"
"the screen graphics and clarity, and sharpness are great.","[('sharpness', None), ('screen graphics', None), ('clarity', None), ('screen', None)]"
if i have a problem with any of my apple items i make an appointment at one of my local stores and they work on correcting it right there.,"[('apple items', None), ('apple', None), ('local stores', None)]"
"so i called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, i just chose to hide the message.","[('customer support', None), ('customer', None), ('message', None), ('performance', None)]"
"i claim that this has no value to me, the laptop was new anyway.","[('laptop', None), ('value', None)]"
enough said.,[]
not working = bad,[]
i would really recommend to any person out there to get this laptop cause its really worth it.,"[('person', None), ('laptop', None), ('price', None)]"
otherwise this little notebook has met all my expectations.,"[('expectations', None), ('notebook', None), ('little notebook', None)]"
my son said it popped up and he clicked update.,"[('s', None), ('update', None)]"
i lost two items i was working on until i figured out what was happening.,"[('items', None)]"
the unibody design is edgy and durable.,"[('unibody design', None), ('design', None), ('unibody', None)]"
stopped booting up less than a week after my one-year warranty was up.,"[('computer', None), ('warranty', None)]"
"but, for the cost this is a winner.","[('winner', None), ('cost', None)]"
"let me tell you, this machine is great.","[('machine', None), ('food', None)]"
i have used a computer at work but having your own personal laptop is awsome!,"[('computer', None), ('personal laptop', None), ('own personal laptop', None)]"
"the second issue i had with it occured a month later and it kept overheating, even if on for less than an hour!","[('ice', None), ('heating', None), ('second issue', None)]"
"also, the battery does not last very long at all.","[('battery', None), ('time', None)]"
good luck with your purchase options.,"[('purchase', None), ('options', None), ('purchase options', None)]"
"buy this if you like being tortured, teased, frustrated and wasting twice as much time as you spent using your old mac.","[('old mac', None), ('mac', None), ('time', None)]"
very disappointed!,[]
they are asking me to ship the unit back to fix it at their site.,"[('site', None), ('unit', None)]"
"i bought it from hsn because it was ""bundled"" with extra software, but as it turns out, that software just crashes it more often.....","[('extra software', None), ('hsn', None)]"
i looked around and based off my price/features comparison from a brand i trusted i landed here.,"[('brand', None), ('price/features', None)]"
i constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed.,"[('laptop', None), ('service', None), ('services', None)]"
strong performance in this device makes use of fun and a strong sense of the era of speed this device serves all modern requirements is a very strong game and is very useful for designers.,"[('device', None), ('use', None), ('game', None), ('designers', None), ('performance', None), ('requirements', None), ('sense', None), ('era', None)]"
unless you need the bluetooth 3.,"[('bluetooth 3', None)]"
i was sorly disapointed to discover that hp (what i thought was a reputable company) wouldn't honor the warrenty when the fan blade fell apart.,"[('warrenty', None), ('company', None), ('hp', None), ('fan blade', None)]"
that is pretty sad when they name them specifically.,"[('name', None)]"
"more times that not the screen pops up saying i have a bad internet connection, or the page can't be displayed.","[('page', None), ('internet connection', None), ('screen', None)]"
no viruses.,"[('viruses', None)]"
it is everything that i would want in a computer.,"[('computer', None)]"
do yourself a favor and invest in a few external harddrives if you are planning on purchasing this laptop.,"[('few external harddrives', None), ('laptop', None), ('external harddrives', None)]"
"however, if i sound enthusiastic about this, i am!",[]
you will fall in love with it in no time.,"[('time', None), ('a', None)]"
i give this laptop a five star review i love it and it has done chams for me.,"[('laptop', None), ('chams', None)]"
they removed them and returned the computer to me.,"[('computer', None), ('removed', None)]"
i don't understand why only windows 7 starter is included.,"[('list', None), ('windows 7 starter', None)]"
"on 3 july 2004, i purcased this model at best buy for about $150","[('model', None), ('price', None)]"
i went with him and we picked this one.,"[('he', None), ('one', None)]"
"while most people say that pcs hold functionality and value and macs are just pretty to look at, i think there's something to be said about the simplicity of macs.","[('pcs', None), ('macs', None), ('value', None)]"
this is my second macbook pro and it's better than ever.,"[('macbook', None), ('second macbook pro', None), ('ever', None)]"
my macbook is so much better looking and so thin!,"[('macbook', None), ('thin', None)]"
the notebook would not turn back on again.,"[('notebook', None), ('turn', None)]"
the ease of use is wonderful.,"[('ease of use', None), ('use', None), ('food', None)]"
this system came loaded with windows 7 starter.,"[('system', None), ('windows 7 starter', None)]"
"-when battery life went to 4 hours or less, took it to the machouse amsterdam for repair (26th of august).","[('battery', None), ('machouse', None)]"
the battery gets so hot it is scary.,"[('battery', None), ('hot', None)]"
best thing is i can use existing 32 bit old programs.,"[('thing', None), ('old', None), ('programs', None), ('bit old programs', None)]"
it's so nice to look at and the keys are easy to type with.,"[('look', None), ('keys', None)]"
the apple macbook pro nothing to say butprofessionally great and outstanding.,"[('nothing', None), ('outstanding', None), ('apple macbook', None)]"
"it's also very energy efficient, running on a quarter of the power it takes to run a 60 watt lightbulb.","[('energy', None), ('lightbulb', None), ('watt lightbulb', None)]"
i am forever changed and will no longer buy a windows based machine for personal use.,"[('machine', None), ('personal use', None), ('windows', None)]"
"mom, dad, brother, sister, you name it!","[('sister', None), ('mom', None), ('dad', None)]"
but it came back in even worse shape.,"[('shape', None), ('food', None)]"
the only thing i would change about it is the mouse keys.,"[('only thing', None), ('change', None), ('mouse keys', None)]"
"it is absolutely horrible to use, despite all its so called advanced features.","[('features', None), ('app', None)]"
"before, i reloaded with windows 7 ultimate and used only the downloaded drivers from acer's site.","[('windows 7 ultimate', None), ('drivers', None)]"
i have to keep turning it until it decides to lower and there is no mute.,"[('turn', None), ('mute', None)]"
it's still beautiful and has better color reproduction than i could ever expect from a notebook.,"[('color reproduction', None), ('notebook', None)]"
after that i turned to email in my next vain help to get them to acknowledge that the warranty was still valid.,"[('next vain help', None), ('email', None), ('warranty', None)]"
"so far, a great product.","[('product', None)]"
he loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started.,"[('computers', None), ('schools', None)]"
"u can do what u want in just few seconds, even to start up your computer takes few seconds.","[('seconds', None), ('computer', None)]"
it's the most wonderful thing in the entire world.,"[('entire world', None), ('world', None), ('thing', None)]"
"so i'd pop them off to see what the problem was, well guess what? the darn thing wouldn't go back on.","[('darn', None), ('darn thing', None), ('thing', None)]"
"also, macbooks come with much more features which are so cool!","[('features', None), ('macbooks', None)]"
they sent out a sony 'certified' technician.,"[('technician', None)]"
they have developed excellent proprietary software for editing video and pictures and i'm looking forward to utilizing these tools on the regular.,"[('proprietary software', None), ('software', None), ('video', None), ('pictures', None)]"
getting the apple care plan is a must.,"[('apple care', None), ('plan', None)]"
"i've saved a lot of time and headaches so far, using my new macbook pro.","[('macbook', None), ('time', None), ('new macbook pro', None)]"
overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive.,"[('anybody', None), ('video games', None), ('music', None), ('cd drive', None)]"
-apple offers to send replacement and after 10 days i send them the old computer.,"[('apple', None), ('old computer', None), ('replacement', None)]"
"so far, i have no complaints.","[('s', None), ('food', None), ('complaints', None)]"
his was worth $36.,"[('he', None), ('value', None), ('his', None)]"
now am very aprehensive about toshiba laptops.,"[('toshiba laptops', None)]"
"i spent 2200 dollars on a ""top of the line laptop"".","[('laptop', None), ('line', None)]"
i also own an hp notebook and it doesn't even come close.,"[('n', None), ('hp notebook', None)]"
our apple 13.3 macbook pro notebook computer (z0j80001) notebook and has become such an integral part of completing our daily needs and social networking.,"[('social networking', None), ('daily needs', None), ('apple', None), ('macbook', None), ('daily', None), ('part', None)]"
"i am constantly trying to uninstall programs, clean cookies, and delete unused files.","[('unused files', None), ('cookies', None), ('programs', None), ('unused', None)]"
"the dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.","[('many other features', None), ('old computer', None), ('screen', None), ('drive', None), ('dv4', None), ('quality webcam', None), ('processor', None), ('memory', None), ('quality web cam', None), ('hard drive', None)]"
the only downfall is the battery only last 1.5-2.0 hrs when not plugged in.,"[('battery', None), ('only downfall', None), ('plugged in', None)]"
the graphics on this computer are also stellar - very clear and vivid.,"[('computer', None), ('graphics', None)]"
"aside from the trial software and the short battery life, lack of a webcam, its great.","[('battery', None), ('short battery life', None), ('webcam', None), ('trial software', None)]"
"as a die-hard windows enthusiast, i shunned the idea of a mac until this point.","[('mac', None), ('windows enthusiast', None), ('windows', None)]"
i think that if it is the motherboard again so soon that they should replace it.,"[('replacement', None), ('motherboard', None)]"
if this computer every breaks down on me i will most definatly get the same one again.,"[('computer', None), ('one', None)]"
"i had a macbook notebook, and it had absolutely no protection from viruses, spyware, malware, etc.","[('malware', None), ('viruses', None), ('macbook', None), ('spyware', None)]"
"the computer loads in about a 1/10th of the time that my pc did, and i have all of the programs that were on my pc.","[('time', None), ('computer', None)]"
i made the right decision.,"[('decision', None)]"
"in the past few years, i've had terrible experiences with hp.","[('past few years', None), ('hp', None), ('experiences', None)]"
"overall, it's ok.","[('ok', None), ('food', None)]"
"graphics are clean and sharp, internet interfaces are seamless.","[('interfaces', None), ('graphics', None)]"
"the newer black keyboard took a little bit away from the previous gray one which looked really slick, but it is still a great notebook!","[('previous gray one', None), ('little bit', None), ('gray one', None), ('black keyboard', None), ('newer black keyboard', None)]"
sony parts reliability and quality of service is recenlty the worst.,"[('quality of service', None), ('quality', None), ('sony parts reliability', None), ('service', None)]"
i am very happy!,"[('i', None), ('a', None)]"
"as with any laptop not purchased with software options, it comes with a lot of what i consider useless applications.","[('software options', None), ('applications', None)]"
"its office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.","[('mac', None), ('office', None), ('money', None), ('functioning', None), ('features', None), ('mac programs', None)]"
i occassionaly use it for work via vpn and it has not given me any problems.,"[('vpn', None), ('work', None)]"
i sent it back and they lost it.,"[('i', None), ('et', None)]"
it just works flawlessly!,[]
"do you think i purposely ""destroy"" my netbook, so that i can demand a new set? do you think it's fun to take public transport all the way to the service center and get a non-satisfactory solution? or rather no solution.","[('public transport', None), ('non-satisfactory solution', None), ('new set', None), ('netbook', None), ('way', None), ('service', None)]"
ok first.,"[('ok', None), ('a', None)]"
"so if you move laptop a lot, it might get loose, however it sits pretty tightly.","[('mov', None), ('laptop', None)]"
another satisfied customer.,"[('customer', None)]"
also the battery is completely shot.,"[('battery', None), ('shot', None)]"
highly recommended!,"[('recommended', None), ('food', None)]"
/ awesome cooling system/ much better grafics card (ati 5870) / 8gb ram/ led backlit screen...,"[('cooling system', None), ('cooling', None), ('backlit screen', None), ('ram', None)]"
the biggest problem is that the box had no instructions in it.,"[('box', None), ('instructions', None)]"
"but after using it a couple of weeks, the overall operation is poor.","[('operation', None), ('overall operation', None), ('bottle', None)]"
"will not buy another toshiba, this is my second, not happy w/ either.","[('w', None), ('toshiba', None), ('w/', None)]"
"compared to similarly spec'd pcs, this machine is good value, well built and works easily right out of the box.","[('pcs', None), ('box', None), ('machine', None), ('value', None)]"
"the cool thing about the mac book was that i went on my honeymoon and shot a bunch of pictures and movies with my iphone, then i came back and put them onto my macbook and made a pretty good dvd movie with all the pictures and videos from my trip.","[('videos', None), ('thing', None), ('mac book', None), ('macbook', None), ('dvd movie', None)]"
"for two months, when you guessed it.","[('time', None), ('guessed', None)]"
this was my first macbook purchase ever.,"[('macbook', None), ('purchase', None), ('first macbook purchase', None)]"
screen is crystal clear and the system is very responsive.,"[('system', None), ('screen', None)]"
i will stack it up against laptops that cost twice as much any day.,"[('laptops', None), ('cost', None)]"
quite simply this is the best laptop i have ever owned.,"[('laptop', None)]"
or the cursor would show up some place else.,"[('place', None), ('cursor', None)]"
the newer macbook that i have purchased is one of the best computers.,"[('computers', None), ('newer macbook', None)]"
i have had some excellent computer and have found i had no idea what to do with them,"[('computer', None)]"
"as it turns out, i just didn't know any better.",[]
i've had friends with acers who seem to have had similar or exact same problems.,"[('problems', None), ('acers', None)]"
what can i say.,"[('place', None), ('i', None)]"
it is easy to operate and i have already ordered more software and gadgets for my new rolls royce of laptops.,"[('new rolls royce', None), ('gadgets', None), ('laptops', None), ('new rolls', None)]"
what's also interesting is this survey changed my ratings the first time i submitted it in case it doesn't keep what i put here are my aratings,"[('survey', None), ('first time', None), ('ratings', None)]"
"it might be something deep within windows, for i was unable to create a disk image on my hard drive.","[('drive', None), ('disk', None), ('disk image', None), ('windows', None)]"
i had a toshiba for 10 years.,"[('toshiba', None)]"
"the track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking apple!","[('track pad', None), ('several different things', None), ('many fingers', None), ('apple', None), ('thinking apple', None)]"
"now i had not tried to use this since the disc drive had been replaced and after taking it back to the geek squad i found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.","[('geek', None), ('geek squad', None), ('disc drive', None)]"
she can't tell the difference between it and her regular desktop system.,"[('desktop', None), ('difference', None), ('regular desktop system', None), ('system', None)]"
with in weeks of purchasing my computer is began to slow down.,"[('computer', None), ('purchasing', None)]"
it doesn't bother me though.,[]
i've had this laptop for about a month now.,"[('time', None), ('laptop', None)]"
i already have a hp laptop i bought last year that's standard size.,"[('last year', None), ('size', None), ('standard size', None), ('hp laptop', None)]"
it was okay for over a week before the blue screens started occuring again.,"[('week', None), ('time', None), ('blue screens', None)]"
english must have been his third or fourth language.,"[('language', None), ('lingua', None)]"
battery is not upgradable to a longer life battery.,"[('battery', None), ('life battery', None), ('life', None)]"
i am just one of the million customers.,"[('customers', None), ('customer', None)]"
it has times were it freezes for 10 seconds and then starts again.,"[('time', None), ('freeze', None)]"
apple has a reputation and is well known for its easy usage.,"[('usage', None), ('apple', None)]"
returned laptop for a 3rd repair and it came back with previous problems fixed (except for speaker grill) but the unit started locking up during use and eventually would not operate at all.,"[('returned laptop', None), ('speaker grill', None), ('previous problems', None), ('3rd repair', None), ('unit', None)]"
"i just plug this into my 22"" monitor and the speedy macosx performs just as well on this dual-core that my dell did with windows 7 with a quad-core.","[('macosx', None), ('dual-core', None)]"
"love the graphics, awesome programs (including garageband), and really cool default background.","[('graphics', None), ('programs', None), ('default background', None), ('garageband', None), ('music', None), ('background', None)]"
"screen, keyboard, and mouse: if you cant see yourself spending the extra money to jump up to a mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.","[('multi-touch mouse', None), ('mac', None), ('screen', None), ('island backlit keyboard', None), ('extra money', None), ('cant', None)]"
i am taking back today.,"[('take', None), ('i', None)]"
"my parents bought it for me as a graduation gift, and i'm totally (almost kind of maybe definitely) obsessed with it.","[('parents', None), ('graduation', None)]"
the macbook is way too overpriced for something so simple and chaotic.,"[('something', None), ('macbook', None)]"
"-complied to their protocol, called number, made ""case"", got an email address to send complaint.","[('number', None), ('case', None), ('protocol', None)]"
the os takes some getting used to especially after being a windows user for so long but the learning curve is so worth it!,"[('os', None), ('learning curve', None), ('windows', None)]"
it quit working within a weeks time.,"[('time', None), ('food', None)]"
but after i got used to it i love it.,[]
"i also purchased iwork to go with it which has programs for word processing, spreadsheets, and presentations (similar to microsoft office).","[('spreadsheets', None), ('microsoft office', None), ('presentations', None), ('iwork', None), ('word processing', None)]"
"after 4 days, being denied 6 times and told off once, i managed to get through and was able to send them a scanned copy of the receipt.","[('denied', None), ('receipt', None), ('copy', None)]"
"overall, i experienced a huge change in that my mac runs pretty fast compared to my old pc.","[('mac', None), ('old pc', None), ('pc', None), ('huge change', None)]"
when i got the computer back and realizwed it still was not correct hp told me it was out of warranty and now it was my problem.,"[('computer', None), ('warranty', None)]"
it also came with a built it web cam which is great because i can see an communicate with my family members back home.,"[('webcam', None), ('family members', None), ('web cam', None), ('family', None)]"
good monitor and performed well.,"[('performed', None), ('monitor', None)]"
they are closed at 9pm eastern.,"[('pm', None), ('closed', None), ('eastern', None)]"
"in those three years, i've had a couple of minor problems and both were resolved by apple quickly and easily.","[('problems', None), ('minor problems', None), ('couple', None), ('apple', None)]"
"although my model was listed as recalled, hp denied my claim.","[('hp', None), ('model', None)]"
it was secure and easy to navigate.,"[('navigate', None)]"
"i was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.","[('current line', None), ('graphics cards', None), ('newer macbooks', None)]"
the machine has a bluray player the book has no mention of it or how to connect it to your hdtv.,"[('machine', None), ('book', None), ('hdtv', None), ('bluray player', None)]"
i am loyal to apple.,"[('loyal', None), ('apple', None)]"
they are by far the easiest systems to actually learn about computers with.,"[('systems', None), ('computers', None)]"
i will be patient for few months.,"[('few months', None), ('wait', None), ('i', None)]"
this apple navigates you thru the unexplored world of the internet.,"[('internet', None), ('world', None), ('apple', None), ('unexplored world', None)]"
this was purchased for my daughter and i was pleasantly surprised.,"[('girl', None), ('a', None)]"
finally set the unit back to hp after a month of hell.,"[('month', None), ('hp', None), ('hell', None), ('unit', None)]"
"i couldn't afford a new mac, so i bought a pc instead.","[('pc', None), ('new mac', None)]"
"the video card is great for media, and above average for gaming, but not a gamers first choice.","[('video card', None), ('media', None)]"
it was always getting froze up.,"[('up', None), ('froze', None)]"
"my information was all lost (my fault, i know, but i never thought i would need to back up my information on a brand new mac, the paragon of all computers!","[('brand new mac', None), ('information', None), ('new mac', None)]"
but no one could tell me when my part would be shipped nor could they tell me where to buy it on their website!!!,"[('one', None), ('website', None), ('part', None)]"
i got the blue screen of death the first month i got it.,"[('first month', None), ('death', None), ('blue screen', None)]"
this is the third macbook pro in our family.,"[('macbook', None), ('family', None), ('third macbook pro', None)]"
apple continues to shine and provide a much more enjoyable computer experience!,"[('computer experience', None), ('apple', None)]"
"i had of course bought a 3 year warranty, so i sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.","[('dv4', None), ('warranty', None)]"
"apparently there is a manufacturing defect, something with the amount of thermal paste.","[('manufacturing defect', None), ('manufacturing', None), ('thermal paste', None), ('something', None), ('amount', None), ('paste', None)]"
despite the claims of the apple apologists (a vice of which i am recently myself reformed) the internals of mac laptops are no different from pcs' at this point.,"[('pcs', None), ('mac laptops', None), ('internals', None), ('point', None), ('claims', None), ('apple apologists', None)]"
took several hours with customer support before i could even start the pc out of the box.,"[('box', None), ('several hours', None), ('customer support', None), ('pc', None)]"
asus facial recognition doesn't work and windows logon isn't either.,"[('asus facial recognition', None), ('windows logon', None)]"
windows vista makes this computer almost unusable for online service.,"[('windows vista', None), ('online service', None), ('computer', None), ('service', None)]"
"i contacted acer and they are giving me free recovery dvds, so don't go and pay for them, just ask for them and they should give them to you.","[('acer', None), ('dvds', None)]"
now when i order i did not go full scale for the webcam or full keyboard i wanted something for basics of being easy to carry when i use crutchs or wheelchair and with a backpack laptop bag.,"[('webcam', None), ('crutchs', None), ('bag', None), ('full scale', None), ('full keyboard', None)]"
can listen to my music and watch my videos with ease and with a great display.,"[('display', None), ('videos', None), ('music', None)]"
"otherwise, all other features are a 1","[('features', None), ('other features', None), ('a', None)]"
"so in late march, early april 2009 i was without it again for a couple weeks while i had online courses i had to complete and my fiance was in afghanistan and web conferencing was the best communication method we had.","[('online courses', None), ('afghanistan', None), ('late march', None), ('courses', None), ('early april', None)]"
the performance is awesome.,"[('performance', None), ('food', None)]"
i pondered very long over this decision.,"[('decision', None)]"
this thing sucks!,"[('sucks', None), ('food', None)]"
i love my new computer!,"[('new computer', None)]"
"okay, let's just start out by saying i am in no way a computer techy.","[('computer', None)]"
it was a waste of money from day one!,"[('day', None), ('money', None)]"
i'm new - just switched from years of pc frustration.,"[('frustration', None), ('pc', None)]"
so i got another netbook which i love!,"[('netbook', None)]"
but in fact it is totally the opposite.,"[('inverse', None), ('fact', None), ('food', None)]"
the display is beyond horrible.,"[('noise', None), ('display', None)]"
"he left me, instructions on what to do when this comes up, or that comes up......","[('instructions', None), ('he', None)]"
it's a joke.,"[('ice', None), ('joke', None)]"
there is hardly any memory on the computer's hard drive.,"[('drive', None), ('memory', None)]"
"actually, i had noticed the one on the sales floor also didn't have sound!","[('sound', None), ('sales floor', None)]"
i started hainv problems with it within the first month.,"[('problems', None), ('first month', None), ('i', None)]"
"next, most acer laptop fans are on the bottom which is right on your laptop.","[('acer laptop fans', None), ('bottom', None)]"
the laptop preformed pretty well.,"[('preformed', None), ('laptop', None)]"
"i'm honestly afraid that it will burn me, it's that hot!","[('burn', None), ('i', None)]"
but i don't see it as a problem.,"[('lunch', None), ('problem', None)]"
numerous problems over the next 3 weeks until i got the blue screen of death and had to send the pc back to hp.,"[('blue screen', None), ('weeks', None), ('hp', None), ('pc', None)]"
i think this will happen to any new version of computer/phone released and i need to wait for the next set of updates to have all of this fixed.,"[('phone', None), ('new version', None), ('next set', None)]"
this one has had the same effect.,"[('same effect', None), ('effect', None), ('one', None)]"
and if you are a game player it works with world of warcraft wonderfully.,"[('world', None), ('warcraft', None), ('game', None)]"
this computer is absolutely amazing!!!,"[('computer', None)]"
so buyer beware when buying toshiba,"[('buyer', None), ('toshiba', None)]"
i found this laptop on sale for under 6000 at best buy which was a great deal!,"[('laptop', None), ('deal', None), ('price', None)]"
i got my macbook pro because i wanted to do all the stuff i need to do without worrying about the system quitting on me or freezing for a few minutes.,"[('macbook', None), ('few minutes', None), ('stuff', None)]"
i love the apple products.,"[('apple', None), ('apple products', None)]"
i loved the netbook (minus the fact that it was windows os) until this started happening.,"[('netbook', None), ('windows', None)]"
"the minute you fire it up it's all good, very easy user interface.","[('interface', None), ('minute', None), ('user interface', None)]"
"i have had two toshiba satellite computers and while they are okay, they are in no way comparable to the mac.","[('mac', None), ('toshiba satellite computers', None), ('way', None)]"
i actually contact toshiba before i started having problem and was given run around after i supplied serial number in order to delay me sending in laptop until after warrenty expired.,"[('serial', None), ('serial number', None), ('toshiba', None)]"
"they're absolutely useless, unless you count the joy of releasing anger while smashing into little peices against the wall.","[('wall', None), ('peices', None), ('little peices', None)]"
was a great deal i will give that.,"[('deal', None)]"
"theres also idvd, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.","[('siblings', None), ('recordings', None), ('music', None), ('life', None), ('memoir', None), ('parents', None), ('idvd', None), ('family', None), ('photos', None), ('other person', None), ('media', None)]"
"his language was so bad i swore i was taking the turing test, and it was failing.","[('turing', None), ('language', None)]"
i have used pc's and converting to this macbook pro was easy.,"[('macbook', None), ('pc', None)]"
"i love the easy to see screen, and it works well for work, persoal or just play.","[('persoal', None), ('screen', None)]"
"if what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.","[('surfing', None), ('word processing', None)]"
"-apparently, contactus@euro.apple.com is not a good address to send complaints.","[('contactus@euro.apple.com', None), ('address', None)]"
"it doesn't have a lot of frills, but i didn't need any, and being able to buy what i needed, and not more than i needed was very important.","[('frills', None), ('lot', None), ('a', None)]"
the mouse pad and buttons are the worst i've ever seen.,"[('mouse pad', None), ('buttons', None)]"
i am sorry that i purchased this laptop.,"[('laptop', None)]"
awesome graphics!,"[('graphics', None)]"
it really is perfect for work and play.,"[('play', None), ('work', None)]"
"the pro is a great product, i wish that the 13 inch models came with the intel i processors and had a more comfortable edge (the edges hurt my wrists).","[('product', None), ('intel i processors', None), ('edges', None), ('edge', None)]"
i am a college student and it has been very useful.,"[('college', None)]"
the apple macbook is the best investment that i have ever made.,"[('investment', None), ('apple macbook', None)]"
my sister is the electronics manager at wal mart and she says that hp is the best.,"[('electronics manager', None), ('hp', None)]"
one drawback i noticed was sound quality via usb.,"[('sound quality', None), ('quality', None), ('usb', None)]"
"the battery life sucked the juice from my laptop and when the extended life battery went out we were sol there to, so much for that warranty covering all the products we purchased.","[('warranty', None), ('extended life battery', None)]"
"i needed a new computer for graduate school (had never owned a laptop before), and the only reason i didn't purchase a mac was because my school's website strongly recommended students purchase pcs.","[('pcs', None), ('mac', None), ('only reason', None), ('new computer', None), ('website', None)]"
"i have had another mac, but it got slow due to an older operating system.","[('mac', None), ('operating system', None)]"
if you have the money i suggest going for the i7.,"[('i7', None), ('money', None)]"
