text,terms
"This is definitely a place that provides the best experience, though, to both A-listers and people walking in off the street.",[]
They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,"[('meat patties in steamed buns', '75', '47', 'negative')]"
first it took us a long time to find the place.,[]
All of the pizzas are terrific and the price is even better!,"[('pizzas', '17', '11', 'positive'), ('price', '44', '39', 'positive')]"
"It is about FOOD and Ambiance, and imagine how dreadful it will be it we only had to listen to an idle engine.","[('FOOD', '16', '12', 'negative'), ('Ambiance', '29', '21', 'negative')]"
The food was good too.,"[('food', '8', '4', 'positive')]"
"We have tried every Thai restaurant between Atlantic Avenue and 4th Streets, and Joya is the best.",[]
"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.","[('waiter', '37', '31', 'negative')]"
The dining room is quietly elegant with no music to shout over -- how refreshing!,"[('dining room', '15', '4', 'positive'), ('music', '48', '43', 'positive')]"
"Admittedly, this is not the place for gigantic pieces of fish overflowing the plate (and thank goodness, in my opinion) but for simple, elegant sushi there is no better place in New York or anywhere in the US.","[('sushi', '149', '144', 'positive'), ('fish', '61', '57', 'neutral')]"
I am a die hard peep lover.,[]
"Once you become a regular, you are treated as one.",[]
The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,"[('menu', '8', '4', 'positive'), ('variety of dishes', '48', '31', 'positive'), ('seafood', '60', '53', 'positive')]"
Everyone treats you like you were part of the family.,[]
The white bean brushetta to start was incredible and the pasta was phenomenal.,"[('white bean brushetta', '24', '4', 'positive'), ('pasta', '62', '57', 'positive')]"
The rest of the menu is limited by everything is good eats.,"[('menu', '20', '16', 'conflict'), ('eats', '58', '54', 'positive')]"
The menu is nothing like the one on the website.,"[('menu', '8', '4', 'negative')]"
"Great food, great lay out and awesome service.","[('food', '10', '6', 'positive'), ('lay out', '25', '18', 'positive'), ('service', '45', '38', 'positive')]"
Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,"[('cart attendant', '26', '12', 'negative'), ('lotus leaf wrapped rice', '56', '33', 'neutral'), ('rice', '82', '78', 'neutral')]"
SEA has become so popular that they've let it go to their heads.,[]
We walked in on a Wednesday night and were seated promptly.,"[('seated', '49', '43', 'positive')]"
Chennai Garden is my favorite Indian restaurant in the city.,[]
"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.","[('wait staff', '14', '4', 'positive')]"
Oh yeah ever on the west side try there sister resturant Arties Cafe.,[]
(Besides that there should be more restaurants like it around the city).,[]
My roommate and I LOVE this place.,[]
"The waitstaff are all very busy, it's not outstanding service, but I've never been dealt with rudely.","[('waitstaff', '13', '4', 'negative'), ('service', '61', '54', 'conflict')]"
I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,"[('food', '59', '55', 'positive'), ('feel', '72', '68', 'positive'), ('taste', '47', '42', 'positive')]"
Not worth it.,[]
"In the evening, this place attracted a well dressed, with it, NY crowd.",[]
"They have it all -- great price, food, and service.","[('price', '31', '26', 'positive'), ('food', '37', '33', 'positive'), ('service', '50', '43', 'positive')]"
"So close, but not good enough.",[]
This was on a Tuesday night.,[]
Its also a bit of a hassle to get to without a car (I happen to live in Inwood).,[]
"The flavors are great, and the menu is extensive.","[('flavors', '11', '4', 'positive'), ('menu', '35', '31', 'positive')]"
"The food was amazing, the service was so attentive and personable, and how about that ambience!","[('food', '8', '4', 'positive'), ('service', '33', '26', 'positive'), ('ambience', '94', '86', 'positive')]"
"This place has the best interior I have seen anywhere in the northside of W'burg, and will impress whoever you bring there.","[('interior', '32', '24', 'positive'), ('place', '10', '5', 'positive')]"
The food has been consistant for years and it never lets you down.,"[('food', '8', '4', 'positive')]"
I found the variety of the sashimi plate to be satisfying - fresh and yummy.,"[('sashimi plate', '40', '27', 'positive')]"
"And forget what you read under me, the atmosphere isn't that bad either.","[('atmosphere', '49', '39', 'neutral')]"
"Don't waste your time, or money!!",[]
"They don't concern much of customer's health, just want to make money.",[]
"We couldn't carry our conversation as we were routinely interrupted by waitress and servants asking us to order and hinting that we're taking too much time -- amazing, we just sat down.","[('waitress', '79', '71', 'negative'), ('servants', '92', '84', 'negative')]"
sometimes i get good food and ok service.,"[('food', '25', '21', 'positive'), ('service', '40', '33', 'neutral')]"
We just ate at Kai and were disapointed.,[]
"It's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.","[('food', '55', '51', 'neutral'), ('noise', '62', '57', 'negative')]"
This was a great surprise.,[]
"After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.","[('chicken dish', '40', '28', 'negative'), ('manager', '53', '46', 'negative'), ('dish', '158', '154', 'neutral')]"
The food was spicy and delicious.,"[('food', '8', '4', 'positive')]"
I went with my fiance on a Tuesday evening.,[]
A little overpriced but worth it once you take a bite.,[]
It was wonderful.,[]
Went for a late weekday lunch.,"[('lunch', '29', '24', 'neutral')]"
I just don't understand all the hype...,[]
Bartender was unable to tear himself away from friends at bar.,"[('Bartender', '9', '0', 'negative'), ('bar', '61', '58', 'neutral')]"
"Anyways, if you're in the neighborhood to eat good food, I wouldn't waste my time trying to find something, rather go across the street to Tamari.","[('food', '55', '51', 'positive')]"
Dahkin also offers prix fixe lunch and buffet.,"[('prix fixe lunch', '34', '19', 'positive'), ('buffet', '45', '39', 'positive')]"
"Although the place could be a little more eye catching and roomier, at the same time, it doesn't really matter.","[('place', '18', '13', 'conflict')]"
You can barely see who you are with never mind have a conversation.,[]
This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,"[('food', '78', '74', 'positive'), ('service', '94', '87', 'positive')]"
I don't get it either.,[]
Went on a double date with friend and his girlfriend for a few drinks and appetizers.,"[('drinks', '69', '63', 'neutral'), ('appetizers', '84', '74', 'neutral')]"
Great place to grab a hot bagel on the way to work.,"[('hot bagel', '31', '22', 'positive')]"
"It's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).","[('chicken', '36', '29', 'negative'), ('oil', '48', '45', 'neutral'), ('pepper powder', '76', '63', 'neutral'), ('sauce', '95', '90', 'negative')]"
"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.","[('waiter', '93', '87', 'negative'), ('drinks', '59', '53', 'neutral')]"
One of my favorite places in Manhattan.,[]
"They brought glasses and the bottle, and just left the bottle at our table.",[]
"We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.","[('food', '72', '68', 'neutral'), ('service', '84', '77', 'neutral'), ('tip', '24', '21', 'negative')]"
We were looking forward to nice glass of Sangria when we arrived.,"[('glass of Sangria', '48', '32', 'positive')]"
I would highly recommand requesting a table by the window.,"[('table by the window', '57', '38', 'positive')]"
"While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.","[('food', '25', '21', 'positive'), ('service', '74', '67', 'negative'), ('waiter', '82', '76', 'negative'), ('service', '123', '116', 'negative')]"
I for one will never patronize them again.,[]
I stumbled upon this great pizzeria as I explored my new neighborhood.,[]
"After hearing a lot of great things about the restaurant, and passing by it on a daily basis, we decided to try.",[]
"The service, however, was a bright flower in a garden.","[('service', '11', '4', 'positive')]"
"So, again, give it a try.",[]
Stay far away from this place.,[]
We will come back!!!,[]
We've been to Grocery three times and not once has an item on the menu disappointed.,"[('menu', '70', '66', 'positive')]"
"The food is very good too but for the most part, it's just regular food, nothing special.","[('food', '8', '4', 'positive'), ('food', '71', '67', 'neutral')]"
A touch more jalapeno heat for contrast and it would have been very good indeed.,"[('jalapeno', '21', '13', 'positive')]"
Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,"[('pad see ew', '20', '10', 'neutral'), ('dishes', '100', '94', 'positive')]"
We'd go back again,[]
"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.","[('back patio', '28', '18', 'positive'), ('music', '74', '69', 'positive')]"
The location is perfect.,"[('location', '12', '4', 'positive')]"
"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.","[('Guacamole+shrimp appetizer', '26', '0', 'positive'), ('filet', '66', '61', 'positive'), ('frites', '106', '100', 'negative'), ('filet', '136', '131', 'positive')]"
The lunch special is an asbolute steal.,"[('lunch special', '17', '4', 'positive')]"
This food is asian-air fusion.,"[('food', '9', '5', 'neutral')]"
Nothing fancy but really good food with pretty reasonable price.,"[('food', '34', '30', 'positive'), ('price', '63', '58', 'positive')]"
"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.","[('The chicken pot pie', '19', '0', 'positive'), ('cheeseburger', '51', '39', 'positive'), ('service', '88', '81', 'positive')]"
"While I quite liked the food and the ambience, I'm not quite sure if it they really deserve it the Michelin rating they have displayed so prooudly in the window.","[('food', '28', '24', 'positive'), ('ambience', '45', '37', 'positive')]"
i'm surprised about some of the bad reviews posted here - i've been to tamarind about 5 or 6 times and always come away extremely satisfied and looking forward to returning.,[]
"But on a lazy Saturday night, we ended up going.",[]
There are a few Italian employees who may not speak the best English but for me that adds to the experience.,"[('employees', '33', '24', 'conflict')]"
"I have never eaten in the restaurant, however, upon reading the reviews I got take out last week.",[]
Once for dinner and once for brunch.,"[('dinner', '15', '9', 'neutral'), ('brunch', '35', '29', 'neutral')]"
"I've been to at Cafe Spice probably 5-8 times, it is probably still the best Indian restaurant around Union Square.",[]
Not worth the prices.,"[('prices', '20', '14', 'negative')]"
Would recommend - perfect for those looking for a place close to grand central.,[]
From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic.,"[('staff', '85', '80', 'positive')]"
Service was good and food is wonderful.,"[('Service', '7', '0', 'positive'), ('food', '25', '21', 'positive')]"
I only have friends.,[]
She gets 10 for her excellent service and advice.,"[('service', '37', '30', 'positive')]"
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,"[('meal', '115', '111', 'positive')]"
"being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.","[('spicy ethnic foods', '33', '15', 'positive')]"
Please save yourself the frustration.,[]
And I say snacking because it really is not set up to be a proper dinner.,"[('dinner', '72', '66', 'negative'), ('snacking', '18', '10', 'neutral')]"
The quality of food at this restaurant accompanied  by fantastic live jazz makes this place a perfect 10!,"[('quality of food', '19', '4', 'positive'), ('live jazz', '74', '65', 'positive')]"
"I have eaten at Saul, many times, the food is always consistently, outrageously good.","[('food', '42', '38', 'positive')]"
(Always ask the bartender for the SEASONAL beer!!!,"[('SEASONAL beer', '47', '34', 'positive'), ('bartender', '25', '16', 'neutral')]"
"If your visiting, you'll enjoy the ambiance and the fact that it's in Time Sq...","[('ambiance', '43', '35', 'positive')]"
"We were on our way back to NJ, and since I am in NY, we figured why not grab some food?","[('food', '86', '82', 'neutral')]"
sandwiches tho pricey are over stuffed - can serve 2 persons easily thus cost effective!,"[('sandwiches', '10', '0', 'conflict')]"
And comparing it to the Chinatown restaurants is simply not fair.,[]
Service and food is what any one would expect when spending that type of money.,"[('Service', '7', '0', 'neutral'), ('food', '16', '12', 'neutral')]"
LOVE the atmosphere - felt like I was in Paris.,"[('atmosphere', '19', '9', 'positive')]"
Every course was better than the next.,"[('course', '12', '6', 'positive')]"
"Not cheap, but not that expensive either.",[]
The staff is incredibly helpful and attentive.,"[('staff', '9', '4', 'positive')]"
"If presentation and service is your thing, then this magic show works.","[('service', '27', '20', 'positive')]"
"Apparently, the good cook works then.","[('cook', '25', '21', 'positive')]"
I was pleasantly suprised.,[]
The Yellowtail was particularly good as well.,"[('Yellowtail', '14', '4', 'positive')]"
One less manhattanite the better.,[]
Everyone is welcomed in as family.,[]
I ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.,"[('clams oreganta', '20', '6', 'positive'), ('salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil', '120', '37', 'positive')]"
"The menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.","[('menu', '8', '4', 'negative'), ('portions', '26', '18', 'negative'), ('lentil dish', '71', '60', 'negative'), ('basmati rice dish', '119', '102', 'negative'), ('flavor', '133', '127', 'negative')]"
"Spice is sleek, modern and cool with a menu that will not hurt your wallet.","[('menu', '43', '39', 'positive')]"
Patroon features a nice cigar bar and has great staff.,"[('cigar bar', '33', '24', 'positive'), ('staff', '53', '48', 'positive')]"
"Hey, I think $2+ for a 5 block walk ain't bad.",[]
Very affordable and excellent ambient!,"[('ambient', '37', '30', 'positive')]"
Look elsewhere.,[]
"More important, the sushi rivals the best in Tokyo.","[('sushi', '25', '20', 'positive')]"
I have never had cheescake like this.,"[('cheescake', '26', '17', 'positive')]"
"Bill a little high, but worth it.","[('Bill', '4', '0', 'conflict')]"
"I seriously doubt I will ever dine at Jimmy's Bronx, or for that matter, Jimmy's Uptown, again.",[]
Everyone I bring here always loves it.,[]
"My co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.","[('delivery', '53', '45', 'negative')]"
Worth a visit.,[]
A real dissapointment.,[]
Its a go-to for dates as well as entertaining out of town guests.,"[('entertaining', '45', '33', 'positive')]"
Why do people rave about the ambience.,"[('ambience', '37', '29', 'negative')]"
Were meeting up with some friends for a drink at Lafayette 161 and happened to walk by Thai Angel famished.,"[('drink', '45', '40', 'neutral')]"
"Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.","[('Fluke sashimi', '13', '0', 'positive'), ('jalapeno-lime olive oil', '51', '28', 'positive'), ('fruit of the oil', '73', '57', 'positive'), ('fish', '102', '98', 'positive')]"
Great sushi experience.,"[('sushi', '11', '6', 'positive')]"
"If you're looking for a great meal at a decent price, go to Del Frisco's!","[('meal', '34', '30', 'positive'), ('price', '52', '47', 'positive')]"
They charge $6.00 for rice.,"[('rice', '26', '22', 'negative')]"
My steak au poivre was one of the worst I've had.,"[('steak au poivre', '18', '3', 'negative')]"
"On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT.",[]
The owner and staff are all Japanese as well and that adds to the entire ambiance.,"[('staff', '19', '14', 'positive'), ('ambiance', '81', '73', 'positive'), ('owner', '9', '4', 'positive')]"
"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.","[('congee', '14', '8', 'positive'), ('bread', '108', '103', 'positive'), ('donut like deep fried dough they call Ow Ley Soh', '71', '23', 'positive')]"
"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.","[('candle-light', '61', '49', 'positive'), ('food-quality', '75', '63', 'positive'), ('service', '87', '80', 'positive'), ('tables', '19', '13', 'negative')]"
The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).,"[('food', '8', '4', 'positive'), ('waiter', '37', '31', 'positive')]"
"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.","[('caviar', '27', '21', 'positive'), ('waitstaff', '55', '46', 'positive')]"
I will be going back and heartily recommend it!,[]
Would definitely visit again.,[]
Definitely worth the trip to Battery Park City!,[]
"Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.","[('food', '17', '13', 'conflict'), ('ethnic food', '128', '117', 'negative')]"
The place was real empty but that was because this was the first Sunday they ever opened.,"[('place', '9', '4', 'negative')]"
This little place definitely exceeded my expectations and you sure get a lot of food for your money.,"[('food', '84', '80', 'positive'), ('money', '99', '94', 'positive'), ('place', '17', '12', 'conflict')]"
"Ambience is delightful, service impeccable.","[('Ambience', '8', '0', 'positive'), ('service', '31', '24', 'positive')]"
"Service was excellent, and the AC worked very well too (thank God, it was hot!).","[('Service', '7', '0', 'positive'), ('AC', '33', '31', 'positive')]"
Tasty but expensive.,[]
You get the sense that the people there care about their restaurant and about your experience and that is very nice.,"[('people', '33', '27', 'positive')]"
"Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.","[('cooks', '29', '24', 'positive')]"
so i thought why not change it up a bit.,[]
My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!,"[('sushi rolls', '51', '40', 'positive')]"
Although be warned their dinner menu to sit and take out prices are different.,"[('prices', '63', '57', 'neutral'), ('dinner menu to sit', '43', '25', 'neutral'), ('take ou', '55', '48', 'neutral')]"
"The staff was accomodating, the food was absolutely delicious and the place is lovely.","[('staff', '9', '4', 'positive'), ('food', '36', '32', 'positive'), ('place', '75', '70', 'positive')]"
P.S. Please don't tell anyone in my family i eat there.,[]
"my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.","[('Scallion Pancake', '33', '17', 'positive'), ('vegetable juice', '61', '46', 'positive'), ('Guizhou Chicken', '105', '90', 'positive'), ('Shredded Squid Family Style', '136', '109', 'positive'), ('Sichuan Spicy Soft Shell Crab', '200', '171', 'positive'), ('Shuizhu Fish', '216', '204', 'positive'), ('Sichuan food', '255', '243', 'neutral')]"
They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,"[('spinach mushroom calzone', '92', '68', 'negative'), ('canned vegetables', '58', '41', 'negative')]"
"To celebrate a birthday, three of us went to Mare anticipating great food.","[('food', '73', '69', 'neutral')]"
There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!,"[('Blue Point oysters', '47', '29', 'neutral'), ('beer', '58', '54', 'neutral'), ('glass of wine', '75', '62', 'neutral')]"
I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.,"[('noodle dishes', '32', '19', 'positive'), ('Green Curry dish', '82', '66', 'negative')]"
"I went to pams with my girlfriend, and i love it.",[]
"But for whatever reason, prices are about twice as high.","[('prices', '31', '25', 'negative')]"
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,"[('service', '98', '91', 'negative'), ('food', '121', '117', 'negative')]"
Great atmoshere and worth every bit.,"[('atmoshere', '15', '6', 'positive')]"
We had a most unpleasant experience at this restaurant.,[]
"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!","[('spicy tuna roll', '19', '4', 'positive'), ('rock shrimp tempura', '66', '47', 'positive'), ('appetizer', '95', '86', 'positive')]"
The staff was knowledgeable and full of personality.,"[('staff', '9', '4', 'positive')]"
Great staff.,"[('staff', '11', '6', 'positive')]"
"Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!","[('cost', '47', '43', 'negative'), ('meal', '67', '63', 'neutral'), ('seat', '119', '115', 'negative')]"
"To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.","[('dessert', '71', '64', 'positive'), ('White Chocolate Bread Pudding with Gelato and hot chocolate', '147', '88', 'positive'), ('dinner', '38', '32', 'positive')]"
The banana tower is an amazing dessert as well.,"[('banana tower', '16', '4', 'positive'), ('dessert', '38', '31', 'positive')]"
I went there with my friend last saturday.,[]
"Excellent atmosphere, delicious dishes good and friendly service.","[('atmosphere', '20', '10', 'positive'), ('dishes', '38', '32', 'positive'), ('service', '64', '57', 'positive')]"
A cool place to hang with your friends for a couple of healthy drinks and desserts.,"[('place', '12', '7', 'positive'), ('drinks', '69', '63', 'positive'), ('desserts', '82', '74', 'positive')]"
"Great vibe, lots of people.","[('vibe', '10', '6', 'positive')]"
"I like Mamoun's food as well, but side by side, Kati Rolls just produce tastier food hands down.","[('food', '20', '16', 'positive'), ('food', '84', '80', 'positive')]"
Just an odd group.,[]
"The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.","[('service', '11', '4', 'negative'), ('dinner', '144', '138', 'neutral'), ('table', '154', '149', 'positive')]"
"Either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.",[]
I love this place!,[]
it is not consistent.,[]
But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,"[('icing on the cake', '37', '20', 'negative'), ('tiramisu', '49', '41', 'negative')]"
Great food and the prices are very reasonable.,"[('food', '10', '6', 'positive'), ('prices', '25', '19', 'positive')]"
Wine list is not huge but def well selected.,"[('Wine list', '9', '0', 'conflict')]"
"A cool bar with great food, and tons of excellent beer.","[('bar', '10', '7', 'positive'), ('food', '26', '22', 'positive'), ('beer', '54', '50', 'positive')]"
"Be sure to try the seasonal, and always delicious, specials.","[('specials', '59', '51', 'positive')]"
The ambience is authentic and relaxing and we have always received attentive and prompt service.,"[('ambience', '12', '4', 'positive'), ('service', '95', '88', 'positive')]"
"Fresh, authentic, french cuisine in substantial portions.","[('french cuisine', '32', '18', 'positive'), ('portions', '56', '48', 'positive')]"
"Drinks got screwed up, she acted put upon.","[('Drinks', '6', '0', 'negative')]"
The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.,"[('vegetarian entree', '25', '8', 'positive'), (""Abby's treasure"", '42', '27', 'positive'), ('wintermelon', '112', '101', 'positive'), ('assortment of fresh mushrooms and vegetables', '169', '125', 'positive')]"
"At 5 dumplings for $1, you just cannot go wrong.","[('dumplings', '14', '5', 'positive')]"
But the pizza is way to expensive.,"[('pizza', '13', '8', 'negative')]"
"And the staff is also young, energeic and hot!!!!","[('staff', '13', '8', 'positive')]"
"Even better, they know how to cook French classics like Steak au Poivre and Onglet without burning it to death or overcooking it.","[('Steak au Poivre', '71', '56', 'positive'), ('Onglet', '82', '76', 'positive')]"
"Service was decent, but not as smooth as I would expect from a place with these prices and reputation.","[('Service', '7', '0', 'conflict'), ('prices', '86', '80', 'negative'), ('reputation', '101', '91', 'positive')]"
We had a wonderful meal at Naples 45 a month ago on a visit to NYC.,"[('meal', '23', '19', 'positive')]"
Good drink.,"[('drink', '10', '5', 'positive')]"
"Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.","[('food', '10', '6', 'positive'), ('spinach and corn dumplings', '38', '12', 'positive'), ('service', '98', '91', 'positive'), ('bathroom', '129', '121', 'positive'), ('massamman curry', '58', '43', 'positive')]"
Was there Friday night.,[]
We had a girls' night dinner here for restaurant week.,"[('dinner', '28', '22', 'neutral')]"
Romantic if you want it to be (brightly lit).,[]
"However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.","[('ceiling', '126', '119', 'negative'), ('dinner', '38', '32', 'neutral')]"
I recommend it!,[]
I have taken practically every guest that has come to visit me in NY and hooked a few New Yorkers onto Peep as well.,[]
enough said!,[]
I don't live in NY but my best friend does.,[]
My chow fun and chow see was really bland and oily.,"[('chow fun and chow see', '24', '3', 'negative')]"
"Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!","[('table', '108', '103', 'positive'), ('reservation', '34', '23', 'positive'), ('seated', '97', '91', 'positive')]"
"we did notice however, that some tables had what looked like pita instead of naan.","[('pita', '65', '61', 'negative'), ('naan', '81', '77', 'negative')]"
"I didn't take a look at the rest menu, but the oysters were fantastic.","[('menu', '37', '33', 'neutral'), ('oysters', '54', '47', 'positive')]"
After the review I treked into Brooklyn.,[]
The grilled cheese at home afterwards was better.!!,"[('grilled cheese', '18', '4', 'positive')]"
We were pleasantly greeted.,[]
The red sliding doors may be unique but they do not block off the cold air from the outside.,"[('doors', '21', '16', 'conflict')]"
"Great service, great food.","[('service', '13', '6', 'positive'), ('food', '25', '21', 'positive')]"
"The food is expensive, but worth every bite.","[('food', '8', '4', 'conflict')]"
"sometimes i get bad food and bad service, sometimes i get good good and bad service.","[('food', '24', '20', 'negative'), ('service', '40', '33', 'negative'), ('service', '83', '76', 'negative'), ('good', '67', '63', 'positive')]"
When we were finally seated our waitress came by twice-1 for our order and 2-for our check.,"[('waitress', '40', '32', 'negative'), ('check', '90', '85', 'neutral')]"
In summer-eat outside on a terrace (another great feature of Suan)!!!,"[('terrace', '34', '27', 'positive')]"
"It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...","[('design', '65', '59', 'positive'), ('drinks', '80', '74', 'positive'), ('food', '89', '85', 'positive'), ('bar', '157', '154', 'neutral')]"
"Recommendations, of course, are required!",[]
We did have to wait at the bar for approx.,"[('bar', '30', '27', 'neutral')]"
You fellas above says its the best Taiwanese restaurant in town.,[]
"Yeah, it's that good.",[]
"If you love seafood, you would love this place!","[('seafood', '19', '12', 'positive'), ('place', '46', '41', 'positive')]"
"Good, fast service.","[('service', '18', '11', 'positive')]"
Dakshin is one of the few affordable and tasty Indian restaurant in the upper east side.,[]
They charge different prices all the time.,"[('prices', '28', '22', 'negative')]"
"To dine at Thalia can be slightly deceiving because while its beautiful on the outside, its so bland on the inside.",[]
"I was in love with Pongsri on 48th, but compared to Suan it is slow in service and overpriced.","[('service', '78', '71', 'negative')]"
"My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.","[('cheese', '43', '37', 'positive'), ('menu', '76', '72', 'positive')]"
"I am so coming back here again, as much as I can.",[]
I have been going back again and again.,[]
"It's charmingly small and that leads to an atmoshere that is extremely cozy and romantic, even.","[('atmoshere', '52', '43', 'positive')]"
It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,"[('Japanese cuisin', '97', '82', 'negative')]"
"In terms of the food itself -- nothing special, we limited ourselves to several appetizers.","[('food', '20', '16', 'neutral'), ('appetizers', '90', '80', 'neutral')]"
Love the Jazz bands on Fri and Sat.,"[('Jazz bands', '19', '9', 'positive')]"
"Overall, excellent restaurant!",[]
"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.","[('hostess', '88', '81', 'positive'), ('wait', '49', '45', 'negative'), ('table', '140', '135', 'positive')]"
The servers give you some sample slices of your order while you wait (shortly I might add).,"[('servers', '11', '4', 'positive')]"
The service was ok.,"[('service', '11', '4', 'neutral')]"
"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.","[('dish', '35', '31', 'neutral')]"
I ate here for the first time and absolutely loved it!,[]
"Don't expect to sit down inside though, there are only a few tables and they are always full.","[('tables', '67', '61', 'negative')]"
"The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!","[('staff', '9', '4', 'positive'), ('ambiance', '39', '31', 'positive'), ('food', '81', '77', 'positive')]"
"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.","[('food', '8', '4', 'positive'), ('halibut special', '47', '32', 'positive'), ('steak', '69', '64', 'positive'), ('service', '87', '80', 'positive')]"
The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,"[('manager', '11', '4', 'negative'), ('bill', '76', '72', 'neutral')]"
This is by far my favorite place in the neighborhood.,[]
But too far east!,[]
Satisfying.,[]
Highly Highly Highly recommended!,[]
it's the only place you can get yummy authentic japanese comfort food.,"[('japanese comfort food', '69', '48', 'positive')]"
We took advanatage of the half price sushi deal on saturday so it was well worth it.,"[('half price sushi deal', '47', '26', 'positive')]"
we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.,"[('reservation', '117', '106', 'neutral'), ('seated', '56', '50', 'positive')]"
"This place is cool enough to be in the East Village, but French enough to make you feel like you could be in a bistro in a back alley in Paris.",[]
We were fast to order the appetizer platter since we were very hungry.,"[('appetizer platter', '43', '26', 'neutral')]"
"The staff are attentive, and have smiles on their faces.","[('staff', '9', '4', 'positive')]"
This is the BEST Shabu-Shabu Restaurant in the Try-State Area.,[]
