text,terms
I'm having the laptop returned unrepaired since paying $176 every 3  months just isn't worth it (that's about how long the port seems to  last).,"[('port', '127', '123', 'negative')]"
Ok first.,[]
"So if you move laptop a lot, it might get loose, however it sits pretty tightly.",[]
another satisfied customer.,[]
  also the battery is completely shot.,"[('battery', '18', '11', 'negative')]"
Highly recommended!,[]
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,"[('cooling system', '24', '10', 'positive'), ('grafics card', '50', '38', 'positive'), ('LED backlit screen.', '92', '73', 'positive'), ('8GB RAM', '71', '64', 'positive')]"
The biggest problem is that the box had no instructions in it.,"[('instructions', '55', '43', 'negative')]"
"But after using it a couple of weeks, the overall operation is poor.","[('operation', '59', '50', 'negative')]"
"Will not buy another Toshiba, this is my second, not happy w/ either.",[]
"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.","[('value', '60', '55', 'positive'), ('built', '72', '67', 'positive'), ('works', '82', '77', 'positive')]"
"The cool thing about the Mac Book was that I went on my honeymoon and shot a bunch of pictures and movies with my iPhone, then I came back and put them onto my Macbook and made a pretty good DVD movie with all the pictures and videos from my trip.",[]
"for two months, when YOU GUESSED IT.",[]
This was my first MacBook purchase ever.,[]
Screen is crystal clear and the system is very responsive.,"[('Screen', '6', '0', 'positive'), ('system', '38', '32', 'positive')]"
I will stack it up against laptops that cost twice as much any day.,"[('cost', '44', '40', 'conflict')]"
Quite simply this is the best laptop I have ever owned.,[]
Or the cursor would show up some place else.,"[('cursor', '13', '7', 'negative')]"
The newer MacBook that I have purchased is one of the best computers.,[]
I have had some excellent computer and have found I had no idea what to do with them,[]
"As it turns out, I just didn't know any better.",[]
I've had friends with Acers who seem to have had similar or exact same problems.,[]
What can I say.,[]
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,"[('software', '62', '54', 'neutral'), ('operate', '21', '14', 'positive'), ('gadgets', '74', '67', 'neutral')]"
What's also interesting is this survey changed my ratings the first time I submitted it in case it doesn't keep what I put here are my aratings,[]
"it might be something deep within Windows, for I was unable to create a disk image on my hard drive.","[('Windows', '41', '34', 'negative'), ('hard drive', '99', '89', 'negative'), ('disk image', '82', '72', 'negative')]"
I had a toshiba for 10 years.,[]
"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!","[('track pad', '13', '4', 'positive'), ('track pad', '157', '148', 'positive')]"
"  Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.","[('disc drive', '54', '44', 'negative'), ('drive', '172', '167', 'negative'), ('drive', '247', '242', 'neutral')]"
"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.","[('Appleworks', '76', '66', 'negative'), ('word processing program', '55', '32', 'negative')]"
she can't tell the difference between it and her regular desktop system.,[]
With in weeks of purchasing my computer is began to slow down.,[]
It doesn't bother me though.,[]
I've had this laptop for about a month now.,[]
I already have a HP laptop I bought last year that's standard size.,"[('size', '66', '62', 'neutral')]"
It was okay for over a week before the blue screens started occuring again.,[]
  English must have been his third or fourth language.,[]
Battery is not upgradable to a longer life battery.,"[('Battery', '7', '0', 'negative'), ('battery', '50', '43', 'negative')]"
I am just ONE of the million customers.,[]
it has times were it freezes for 10 seconds and then starts again.,[]
apple has a reputation and is well known for its easy usage.,"[('usage', '59', '54', 'positive')]"
Returned laptop for a 3rd repair and it came back with previous problems fixed (except for speaker grill) but the unit started locking up during use and eventually would not operate at all.,"[('speaker grill', '104', '91', 'negative')]"
"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.","[('MacOSX', '58', '52', 'positive'), ('Windows 7', '130', '121', 'positive'), ('dual-core', '98', '89', 'neutral'), ('quad-core', '147', '138', 'neutral'), ('22"" Monitor', '36', '25', 'neutral')]"
"Love the graphics, awesome programs (including Garageband), and really cool default background.","[('graphics', '17', '9', 'positive'), ('programs', '35', '27', 'positive'), ('Garageband', '57', '47', 'positive'), ('default background', '94', '76', 'positive')]"
"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.","[('Screen', '6', '0', 'neutral'), ('keyboard', '16', '8', 'neutral'), ('screen', '119', '113', 'positive'), ('island backlit keyboard', '155', '132', 'positive'), ('multi-touch mouse', '182', '165', 'positive'), ('mouse', '27', '22', 'neutral')]"
I am taking back today.,[]
"My parents bought it for me as a graduation gift, and i'm totally (almost kind of maybe definitely) obsessed with it.",[]
The MacBook is way too overpriced for something so simple and chaotic.,"[('overpriced', '33', '23', 'negative')]"
"-Complied to their protocol, called number, made ""case"", got an email address to send complaint.",[]
The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,"[('OS', '6', '4', 'conflict'), ('Windows', '66', '59', 'neutral')]"
It quit working within a weeks time.,[]
but after i got used to it i love it.,[]
"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).","[('iWork', '22', '17', 'neutral'), ('programs', '55', '47', 'neutral'), ('Microsoft Office', '137', '121', 'neutral'), ('word processing', '75', '60', 'neutral'), ('spreadsheets', '89', '77', 'neutral'), ('presentations', '108', '95', 'neutral')]"
"  After 4 days, being denied 6 times and told off once, I managed to get through and was able to send them a scanned copy of the receipt.",[]
"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.","[('runs', '56', '52', 'positive')]"
When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,"[('warranty', '101', '93', 'neutral')]"
It also came with a built it web cam which is great because I can see an communicate with my family members back home.,"[('built it web cam', '36', '20', 'positive')]"
Good monitor and performed well.,"[('monitor', '12', '5', 'positive'), ('performed', '26', '17', 'positive')]"
They are closed at 9pm eastern.,[]
"In those three years, I've had a couple of minor problems and both were resolved by Apple quickly and easily.",[]
"Although my model was listed as recalled, HP denied my claim.",[]
It was secure and easy to navigate.,"[('navigate', '34', '26', 'positive')]"
"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.","[('graphics cards', '158', '144', 'positive')]"
The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,"[('bluray player', '31', '18', 'neutral'), ('book', '40', '36', 'negative')]"
I am loyal to Apple.,[]
They are by far the easiest systems to actually learn about computers with.,"[('systems', '35', '28', 'positive')]"
I will be patient for few months.,[]
this apple navigates you thru the unexplored world of the internet.,"[('internet', '66', '58', 'neutral')]"
This was purchased for my daughter and I was pleasantly surprised.,[]
Finally set the unit back to HP after a month of hell.,[]
"I couldn't afford a new mac, so I bought a PC instead.",[]
"The video card is great for media, and above average for gaming, but not a gamers first choice.","[('video card', '14', '4', 'conflict'), ('gaming', '63', '57', 'positive'), ('media', '33', '28', 'positive')]"
It was always getting froze up.,[]
"my information was all lost (my fault, I know, but I never thought I would need to back up my information on a brand new Mac, the paragon of all computers!",[]
But no one could tell me when my part would be shipped nor could they tell me where to buy it ON THEIR WEBSITE!!!,[]
I got the blue screen of death the first month I got it.,[]
This is the third MacBook Pro in our family.,[]
Apple continues to shine and provide a much more enjoyable computer experience!,[]
"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.","[('3 year warranty,', '41', '25', 'neutral')]"
"Apparently there is a manufacturing defect, something with the amount of thermal paste.","[('thermal paste', '86', '73', 'negative')]"
Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,"[('internals', '104', '95', 'negative')]"
Took several hours with customer support before I could even start the PC out of the box.,"[('customer support', '40', '24', 'negative')]"
Asus facial recognition doesn't work and windows logon isn't either.,"[('facial recognition', '23', '5', 'negative'), ('windows logon', '54', '41', 'negative')]"
Windows Vista makes this computer almost unusable for online service.,"[('Windows Vista', '13', '0', 'negative'), ('online service', '68', '54', 'negative')]"
"I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.","[('recovery DVDs', '58', '45', 'positive')]"
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,"[('webcam', '55', '49', 'neutral'), ('keyboard', '72', '64', 'neutral'), ('carry', '125', '120', 'positive')]"
Can listen to my music and watch my videos with ease and with a great display.,"[('display', '77', '70', 'positive')]"
"Otherwise, all other features are a 1","[('features', '29', '21', 'neutral')]"
"So in late March, early April 2009 I was without it again for a couple weeks while I had online courses I had to complete and my fiance was in Afghanistan and web conferencing was the best communication method we had.",[]
The performance is awesome.,"[('performance', '15', '4', 'positive')]"
I pondered very long over this decision.,[]
This thing sucks!,[]
I Love my new computer!,[]
"Okay, let's just start out by saying I am in no way a computer techy.",[]
It was a Waste of money from day one!,[]
I'm new - just switched from years of PC frustration.,[]
So I got another netbook which I love!,[]
But in fact it is totally the opposite.,[]
The display is beyond horrible.,"[('display', '11', '4', 'negative')]"
"He LEFT ME, instructions on what to do when this comes up, or that comes up......",[]
It's a joke.,[]
There is hardly any memory on the computer's hard drive.,"[('memory', '26', '20', 'negative'), ('hard drive', '55', '45', 'negative')]"
"Actually, I had noticed the one on the sales floor also didn't have sound!","[('sound', '73', '68', 'negative')]"
I started hainv problems with it within the first month.,[]
"Next, most Acer laptop fans are on the bottom which is right on your laptop.","[('fans', '27', '23', 'neutral')]"
the laptop preformed pretty well.,"[('preformed', '20', '11', 'positive')]"
"I'm honestly afraid that it will burn me, it's that hot!",[]
But I don't see it as a problem.,[]
Numerous problems over the next 3 weeks until I got the blue screen of death and had to send the PC back to HP.,[]
I think this will happen to any new version of computer/phone released and I need to wait for the next set of updates to have all of this fixed.,[]
This one has had the same effect.,[]
And if you are a game player it works with World Of Warcraft wonderfully.,[]
This computer is absolutely AMAZING!!!,[]
So buyer beware when buying Toshiba,[]
  I found this laptop on sale for under 6000 at Best Buy which was a great deal!,[]
I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.,"[('system', '104', '98', 'neutral')]"
I love the Apple products.,[]
I loved the netbook (minus the fact that it was windows OS) until this started happening.,"[('windows OS', '58', '48', 'negative')]"
"The minute you fire it up it's all good, very easy user interface.","[('user interface', '65', '51', 'positive')]"
"I have had two Toshiba satellite computers and while they are okay, they are in no way comparable to the Mac.",[]
  I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.,"[('warrenty', '176', '168', 'negative')]"
"They're absolutely useless, unless you count the joy of releasing anger while smashing into little peices against the wall.",[]
was a great deal i will give that.,[]
"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.","[('iDVD', '16', '12', 'positive'), ('program', '27', '20', 'positive'), ('program', '134', '127', 'positive')]"
"  His language was so bad I swore I was taking the turing test, and it was failing.",[]
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,"[('hard drive', '30', '20', 'neutral'), ('battery', '42', '35', 'negative')]"
  Was this product worth my time and money to ever want to purchase another products that is toshiba or relating to toshiba?  Probably not ever again.,[]
I have used PC's and converting to this MacBook Pro was easy.,[]
"I love the easy to see screen, and It works well for work, persoal or just play.","[('screen', '29', '23', 'positive'), ('works', '43', '38', 'positive')]"
"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.","[('word processing', '81', '66', 'neutral'), ('surfing', '48', '41', 'neutral')]"
"-Apparently, contactus@euro.apple.com is not a good address to send complaints.",[]
"It doesn't have a lot of frills, but I didn't need any, and being able to buy what I needed, and not more than I needed was very important.",[]
the mouse pad and buttons are the worst i've ever seen.,"[('mouse pad', '13', '4', 'negative'), ('buttons', '25', '18', 'negative')]"
I am sorry that I purchased this laptop.,[]
Awesome graphics!,"[('graphics', '16', '8', 'positive')]"
It really is perfect for work and play.,"[('play', '38', '34', 'positive'), ('work', '29', '25', 'positive')]"
"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).","[('Intel i processors', '91', '73', 'negative'), ('edge', '123', '119', 'negative'), ('edges', '134', '129', 'negative')]"
I am a college student and it has been very useful.,[]
The apple MacBook is the best investment that I have ever made.,[]
My sister is the electronics manager at Wal Mart and she says that HP is the best.,[]
One drawback I noticed was sound quality via USB.,"[('sound quality via USB', '48', '27', 'negative')]"
"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.","[('battery life', '16', '4', 'negative'), ('warranty', '140', '132', 'negative'), ('extended life battery', '83', '62', 'conflict')]"
"I needed a new computer for graduate school (had never owned a laptop before), and the only reason I didn't purchase a Mac was because my school's website strongly recommended students purchase PCs.",[]
"I have had another Mac, but it got slow due to an older operating system.","[('operating system', '72', '56', 'negative')]"
If you have the money I suggest going for the i7.,[]
"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.","[('Windows XP drivers', '66', '48', 'negative'), ('sound card', '85', '75', 'negative'), ('Windows 7', '130', '121', 'positive')]"
"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.","[('features', '82', '74', 'positive'), ('budget', '65', '59', 'positive')]"
"It is, however, very heavy.",[]
"Was disappointed to find out that the model had been discontinued, apparently because of known motherboard problems.","[('motherboard', '106', '95', 'negative')]"
"Well, I started using Google Chrome, which is a little better, but it freezes too sometimes.","[('Google Chrome', '35', '22', 'conflict')]"
"Also the speakers are not very loud, But it is a netbook.","[('speakers', '17', '9', 'negative')]"
LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!,"[('PRICE', '32', '27', 'positive')]"
"But, at the same time they (the company) would not and could not do anything about my problem.",[]
Just a black screen!,"[('screen', '19', '13', 'negative')]"
All you have to do is turn it on and it works.,[]
A key contributor that led me to Mac is the art aspect.,"[('art aspect', '54', '44', 'positive')]"
"Eventually my battery wouldn't charge, so unless I had it plugged in it wouldn't even power on.","[('battery', '21', '14', 'negative')]"
Recently there are a few incidents that annoy the hell out of me.,[]
Save your money and go for a better device.,[]
"I have been a PC user since middle school, but in my mid twenties I decided to convert to the dark side, or should I say the brighter side of life.",[]
"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.","[('surfing', '97', '90', 'positive')]"
without having to have extra equipment and/or complicated routes to take to be able to do so.,[]
My first problem was with the pre-loaded Norton Firewall/Security program.,"[('pre-loaded Norton Firewall/Security program', '73', '30', 'negative')]"
"I had a USB connect but, i can't use it because it is not compatible.","[('USB connect', '19', '8', 'negative')]"
"Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.","[('hard drive', '127', '117', 'negative')]"
I ordered four D620 laptops.,[]
"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).","[('expense', '104', '97', 'negative')]"
"I saw this one, and I have the most difficult time trying to use them, they've made great dust collectors, I hate putting this computer down",[]
"I am not going to sit here and complain about it not having a cd drive and what not because it is a netbook, it is made to be compact and if you want all the other stuff get a laptop.","[('cd drive', '70', '62', 'conflict')]"
I love the multi-touch trackpad.,"[('multi-touch trackpad', '31', '11', 'positive')]"
I was psyched.,[]
I absolutely love my mac!,[]
From the second you open the box you will fall in love with this computer!,[]
HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,"[('extended warranties', '52', '33', 'negative'), ('cost', '64', '60', 'negative')]"
It would not let me connect to my Wifi system where I lived.,[]
"Not too much ""junk"" software to remove.","[('software', '28', '20', 'positive')]"
System is loosing about 20% of performance because of that.,"[('performance', '42', '31', 'negative'), ('System', '6', '0', 'negative')]"
"It is easy to use, good quality and good price.","[('quality', '31', '24', 'positive'), ('price', '46', '41', 'positive'), ('use', '17', '14', 'positive')]"
"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!","[('Apple keyboard', '36', '22', 'neutral'), (""PC's keyboard"", '57', '44', 'neutral')]"
It is also extremely pleasing to the eyes without looking too much like an Alienware gaming machine.,[]
The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,"[('extended warranty', '21', '4', 'neutral')]"
"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.","[('RAM', '78', '75', 'neutral')]"
It is easily portable and I take it everywhere I go and might require internet access.,[]
"If I have a few hundred dollars to spare, I'd buy the Pro line though, the 2.53 and 2.66 GHz model.",[]
"  The hard drive crashed as well, and I had to buy a new  power cord.","[('hard drive', '16', '6', 'negative'), ('power cord', '68', '58', 'negative')]"
"But enough about that, I am an Apple convert for life.",[]
I love it and will probably get another one when this goes to the Laptop in the sky!!,[]
"But, Mac makes the switch from PC to Mac easy.",[]
Another issue I have with it is the battery.,"[('battery', '43', '36', 'negative')]"
"HELP, HELP, OTHER THAN THAT GETS A GREAT LITTLE WONDER.",[]
Now I know!,[]
"After 2 months of complaints, Asus finally sent the right power supply to my techies.","[('power supply', '70', '58', 'neutral'), ('techies', '84', '77', 'neutral')]"
"Even set at the highest level, the computer sacrifices its  queen every time.",[]
"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.","[('Sony Sonic Stage software', '49', '24', 'neutral'), ('speakers', '63', '55', 'positive'), ('subwoofer', '81', '72', 'positive'), ('extended life battery', '207', '186', 'neutral'), ('Docking port', '228', '216', 'neutral'), ('bluetooth mouse', '135', '120', 'neutral'), ('bluetooth enabled', '171', '154', 'negative')]"
"My MacBook Pro works like a dream, it has never overheated, or even been slightly warm for that matter.","[('works', '20', '15', 'positive')]"
PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,"[('Keynote', '93', '86', 'neutral'), ('Powerpoint program', '35', '17', 'neutral')]"
I can't begin to say how disappointed I am.,[]
"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.","[('size', '38', '34', 'positive'), ('size', '151', '147', 'positive')]"
"It takes me approximately 3 tries to get to each site, then after closing the browser and reopening it it actually works.","[('browser', '85', '78', 'neutral')]"
"Easy to carry, can be taken anywhere, can be hooked up to printers,headsets.","[('carry', '13', '8', 'positive')]"
also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,"[('keyboard', '17', '9', 'negative'), ('keyboard', '237', '229', 'negative')]"
"Take the simple, easy solution to your computer problems and stop waiting and smacking your old computer around.",[]
It is as good as new.,[]
"And it didn't show up on the reciept, I don't know how we ordered it online!",[]
"I went from BestBuy to Dell, Windows to Apple.",[]
Back then my entire family was Devoted to the Sony name.,[]
"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.","[('programs', '150', '142', 'negative'), ('drivers', '162', '155', 'negative')]"
Love that it doesn't take up space like a regular computer.,"[('space', '34', '29', 'positive')]"
*3 weeks after giving the computer for repair*-Visited MacHouse Amsterdam.,[]
"They don't seem to be susceptible to viruses, which is one less big thing to worry about when it comes to computers.",[]
  I was very excited because this was my first personal computer and I was purchasing it with my OWN money I had recieved from graduation presents.,[]
Asked the customer service rep.,"[('customer service rep', '30', '10', 'neutral')]"
"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.","[('genius bar staff)', '75', '58', 'negative'), ('fan', '105', '102', 'neutral'), ('boot up', '116', '109', 'neutral')]"
I cannot even imaging going back to a PC after using this wonderful computer.,[]
Basic computer.,[]
I fell in love with the hp pavillion and that was my replacement and now I could not imagine going back to an acer at all.,[]
It turns out that this hp pc had been preciously sold by Wal Mart.,[]
I would totally recommend any other laptop over this pile of grabage.,[]
  I managed to comply with these too and now have to wait and see if they can find another way to screw me.,[]
I should have bought one a long time ago.,[]
I looked at the computer and it said updating but the asked for a product key.,[]
I got what I paid for.,[]
"Just keep in mind the graphics is not dedicated so loading the movie almost took a minute, but it ran fairly smooth for a non-dedicated graphics card.","[('graphics', '30', '22', 'conflict'), ('non-dedicated graphics card', '149', '122', 'conflict')]"
"Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.","[('Mouse Cable', '27', '16', 'negative'), ('mouse', '92', '87', 'negative')]"
  However I dealt with this problem for over a year and it was more of a hastle then I have EVER had with anything.,[]
"I got the first ""Blue screen of death"" in the early part of July.",[]
"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.","[('RAM slots', '12', '3', 'neutral'), ('HDD Bays', '24', '16', 'neutral'), ('16GB RAM support', '43', '27', 'neutral'), ('Wireless', '56', '48', 'positive')]"
I agree with the previous comment that ASUS TECH SUPPORT IS HORRIBLE WHICH IS A CON IN MY OPINION.,"[('ASUS TECH SUPPORT', '56', '39', 'negative')]"
"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.","[('screen', '98', '92', 'negative'), ('screen', '160', '154', 'negative'), ('display', '187', '180', 'negative')]"
It seems to be incompatible with everything else.,[]
"the mouse on the pad, the left button always sticks.","[('mouse on the pad', '20', '4', 'neutral'), ('left button', '37', '26', 'negative')]"
  When I took it back to Best Buy I asked them if they were seriously trying to drive me insane!,[]
  i have tried to charge on different batteries with no luck.,"[('batteries', '47', '38', 'negative')]"
"I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing.","[('battery life', '96', '84', 'positive')]"
"We use the built in tools often, iTunes is open nearly every day and works great with my iPhone.","[('built in tools', '25', '11', 'neutral'), ('iTunes', '39', '33', 'positive')]"
But my blog is read by my friends and search engine visitors.,[]
It was returned on the third day I owned it.,[]
"IT WANT TAKE IT, IT KEEP SAYING ERROR.",[]
"Anyone who is considering buying an Acer computer of any sort, I seriously suggest you look into buying a different brand.",[]
the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming.,"[('size', '8', '4', 'positive')]"
Highly recommend for daily use.,[]
We are addicted to the Mac.,[]
Because it IS a defective product.,[]
"Second, it gets scratches easily and when it gets old some thing may operated",[]
True quality at a great price!,"[('quality', '12', '5', 'positive'), ('price', '29', '24', 'positive')]"
Not easy to carry.,"[('carry', '17', '12', 'negative')]"
The programs that come standard with the Leopard running system are enough for the average person to run all the basics.,"[('programs', '12', '4', 'positive'), ('Leopard running system', '63', '41', 'neutral')]"
I am really heartbroken to have to post a terrible review.,[]
"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".","[('LG service center', '51', '34', 'negative'), ('service center', '121', '107', 'negative'), ('service', '82', '75', 'negative')]"
The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,"[('Material', '12', '4', 'positive'), ('Specs', '73', '68', 'negative'), ('performs', '100', '92', 'positive')]"
It has been nothing but trouble from the time we bought it.,[]
"After doing extensive research, macconnection had the lowest price on the 15"" MBP i5.","[('price', '66', '61', 'positive')]"
I am ADDICTED to photo booth!,"[('photo booth', '28', '17', 'positive')]"
"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.","[('operating system', '20', '4', 'positive'), ('user interface', '39', '25', 'positive'), ('multi-touch track pad', '94', '73', 'positive')]"
"So, I went back.",[]
"I like it so much, I bought another just for my wife.",[]
I took it back to the store and exchanged it for another one.,[]
All in all great item highly recommend it.,[]
Hard disk - The new editions gives you more hard disk space (500GB instead of 320GB) but time has taught me never to trust an internal hard disk.,"[('Hard disk', '9', '0', 'neutral'), ('hard disk space', '59', '44', 'positive'), ('internal hard disk', '144', '126', 'neutral')]"
This laptop rocks (only wish it could run SolidWorks CAD - which Apple doesn't support)!,[]
It is extremely portable and easily connects to WIFI at the library and elsewhere.,"[('connects to WIFI', '52', '36', 'positive')]"
"I don't have that additional money right now, and therefore wouldn't have purchased it at this time.",[]
"First things first, Macbook pro has many applications to make life easier, unlike the windows computers.","[('applications', '53', '41', 'positive'), ('windows', '93', '86', 'negative')]"
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.,"[('screen', '14', '8', 'positive'), ('gaming', '96', '90', 'positive')]"
"Fast, fast and fast, the web pages just fly by.",[]
"  I considered I may have too much on the computer, but after looking, there was plenty of space and that is not the issue.","[('space', '96', '91', 'positive')]"
I don't use my laptop in a way though that needs a long battery life so it's perfect for me.,"[('battery life', '68', '56', 'conflict')]"
Guess I'll stay away from HP.,[]
"It is made better, thicker, and all out tough!",[]
"It was about six months later when the overheating problem started again, to the point it felt like fire on the bottom of the machine!",[]
There is a blank lighted screen when I start and that is all.,[]
And i would recommend this to anypne looking for a new laptop.,[]
"But then, something goes wrong.",[]
So far so good with this laptop.,[]
  i must keep it plugged in at all times because it will not keep a charge for longer than four minutes.,"[('charge', '74', '68', 'negative')]"
Avoid this model.,[]
"Summary: I've had this laptop for 2 months, out of the blue the power adapter stops working.","[('power adapter', '77', '64', 'negative')]"
"I saw walmart had the same computer for about $650 but still knowing what I know now,I would not buy it at that price.","[('price', '117', '112', 'negative')]"
The local computer repair shops send out ads that say along the lines of we can fix almost any problem or computer  usually even the trouble some Toshiba satellite.,[]
it has had some problems.,[]
"Theres always something wrong with it, wether it be some virus you can't track down, or it overheats, sometimes even catches on fire, you just can't use it.",[]
This computer is good for 10 days then it sucks for the rest of your life.,[]
"Of course, for a student, weight is always an issue.","[('weight', '32', '26', 'neutral')]"
"Now mainboard is broken, have to wait for a new one.","[('mainboard', '13', '4', 'negative')]"
"The speed difference is next to NOTHING for a mac, and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.","[('speed', '9', '4', 'negative'), ('hard drive', '69', '59', 'neutral'), ('500gb external hard drive', '148', '123', 'neutral')]"
2.The wireless card is low quality.,"[('wireless card', '19', '6', 'negative')]"
This little netboook is helping me get work done!,[]
They also use two totally different operating systems.,"[('operating systems', '53', '36', 'neutral')]"
They are about the same size keys.,"[('keys', '33', '29', 'neutral')]"
I'm definitely not hard on laptops and guarantee 100% that no liquid has touched this machine in my presence.,[]
"I waited another month for approval and for them to ""BUILD"" me a new laptop.",[]
This ain't it.,[]
I wasn't really as concerned about portability (it's a very large laptop) but it's not hard to move around or take on a trip which was a pleasant surprise.,"[('portability', '46', '35', 'conflict')]"
"The people are frustrating to work with, the product itself is very cheaply made, and the accessories are less than satisfactory.","[('accessories', '101', '90', 'negative')]"
"They offer the best warranty in the business, and don't 3rd party it out like Toshiba.","[('warranty', '28', '20', 'positive')]"
Maybe three or four months ago it started blinking all of the sudden.,[]
The only problems are the sound isnt very loud I have to wear headphones.,"[('sound', '31', '26', 'negative')]"
Again- windows based machines were not giving me anything to work with!,"[('windows', '14', '7', 'negative')]"
"Finally, I couldn't take it anymore and ordered my Apple.",[]
"I should have kept my big, old HP.",[]
"everything about a mac is wonderful, it takes a little used to learning and getting used to the new system, but you will learn fast and its all worth it.","[('system', '106', '100', 'neutral')]"
i love the size of the computer since i play games on it.,"[('size', '15', '11', 'positive'), ('games', '50', '45', 'neutral')]"
"I am a wife, mom and a school teacher and a college student.",[]
"You know, using the computer should be fun, not aggrevation, especially when you are playing games or working with photos.","[('playing games', '98', '85', 'neutral')]"
You just get a trial version either way.,[]
I'm all for saving money but Dell needs to step it up.,[]
There are no viruses or spyware to worry about like on a Windows computer.,"[('Windows', '64', '57', 'negative')]"
great machine if you want to drop the cash for one.,[]
To be honest i think it was faulty equipment or something but idk.,"[('equipment', '44', '35', 'negative')]"
