text,labs
i am so happy to have purchased this computer.,"[('computer', None)]"
"oh yea, has no numeric pad on the side.","[('numeric pad', None), ('side', None)]"
"the cover for the dvd drive soon came off, too--a mark of poor construction quality.","[('quality', None), ('dvd drive', None), ('cover', None)]"
but the arm velcro is torn after one use.,"[('arm velcro', None)]"
the laptop was returned but audio issue was not fixed.,"[('audio issue', None)]"
"i just love this lap top, i just wish it were all silver or they had all black.","[('lap top', None)]"
the software is amazing.,"[('software', None)]"
"we carry the netbook around here and there, hence it's kinda of irritating when the lcd just ""slide"" downwards.","[('lcd', None)]"
i now own another hewlitt packard.,"[('hewlitt packard', None)]"
"the 2 gb of ram is plenty, able to run windows 7 and at least 2 or 3 other programs with next to no slowdown.","[('windows 7', None), ('gb', None), ('slowdown', None), ('ram', None)]"
"the battery life is amazing, the versitility is outstanding.","[('versitility', None), ('battery life', None)]"
vista is a nightmare.,"[('vista', None)]"
the program came with the computer and works beautifully.,"[('works', None)]"
acer won't replace the laptop.,"[('acer', None), ('laptop', None)]"
"the hinge design forced you to place various connections all around the computer, left right and front.","[('hinge design', None), ('connections', None), ('computer', None)]"
i have owned macbook pros since 2005 and this is the best yet!,"[('macbook pros', None)]"
"i was loving this netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime i booted it.","[('display', None), ('screen', None)]"
"now i could get myself a cheap computer, that will probably work a whole lot better!","[('work', None), ('computer', None), ('lot', None)]"
i would definitely not go back to using a pc after using the mac.,"[('pc', None)]"
charger seems large for this class of computer.,"[('charger', None), ('class', None)]"
i dislike the quality and the placement of the speakers.,"[('speakers', None), ('placement', None)]"
"the screen graphics and clarity, and sharpness are great.","[('clarity', None), ('sharpness', None), ('screen graphics', None)]"
"i claim that this has no value to me, the laptop was new anyway.","[('laptop', None), ('value', None)]"
not working = bad,"[('working', None)]"
i would really recommend to any person out there to get this laptop cause its really worth it.,"[('laptop', None), ('person', None)]"
otherwise this little notebook has met all my expectations.,"[('notebook', None)]"
the unibody design is edgy and durable.,"[('unibody design', None)]"
"but, for the cost this is a winner.","[('cost', None)]"
"let me tell you, this machine is great.","[('machine', None)]"
"also, the battery does not last very long at all.","[('battery', None)]"
"i bought it from hsn because it was ""bundled"" with extra software, but as it turns out, that software just crashes it more often.....","[('software', None)]"
i looked around and based off my price/features comparison from a brand i trusted i landed here.,"[('features', None), ('price', None)]"
strong performance in this device makes use of fun and a strong sense of the era of speed this device serves all modern requirements is a very strong game and is very useful for designers.,"[('device', None), ('performance', None), ('game', None), ('sense', None), ('use', None), ('era', None), ('designers', None), ('requirements', None)]"
i was sorly disapointed to discover that hp (what i thought was a reputable company) wouldn't honor the warrenty when the fan blade fell apart.,"[('hp', None), ('warrenty', None)]"
"more times that not the screen pops up saying i have a bad internet connection, or the page can't be displayed.","[('screen', None), ('internet connection', None)]"
i don't understand why only windows 7 starter is included.,"[('windows 7', None)]"
"while most people say that pcs hold functionality and value and macs are just pretty to look at, i think there's something to be said about the simplicity of macs.","[('pcs', None), ('value', None), ('macs', None)]"
this is my second macbook pro and it's better than ever.,"[('macbook', None)]"
my macbook is so much better looking and so thin!,"[('macbook', None)]"
the notebook would not turn back on again.,"[('turn back on', None), ('notebook', None)]"
the ease of use is wonderful.,"[('use', None)]"
this system came loaded with windows 7 starter.,"[('windows 7', None)]"
"-when battery life went to 4 hours or less, took it to the machouse amsterdam for repair (26th of august).","[('battery life', None)]"
the battery gets so hot it is scary.,"[('battery', None)]"
it's so nice to look at and the keys are easy to type with.,"[('keys', None)]"
the apple macbook pro nothing to say butprofessionally great and outstanding.,"[('apple macbook', None)]"
"it's also very energy efficient, running on a quarter of the power it takes to run a 60 watt lightbulb.","[('running', None), ('power efficient', None), ('watt lightbulb', None)]"
i am forever changed and will no longer buy a windows based machine for personal use.,"[('windows', None), ('use', None)]"
but it came back in even worse shape.,"[('shape', None)]"
the only thing i would change about it is the mouse keys.,"[('mouse keys', None), ('thing', None)]"
"it is absolutely horrible to use, despite all its so called advanced features.","[('use', None), ('advanced features', None)]"
"before, i reloaded with windows 7 ultimate and used only the downloaded drivers from acer's site.","[('windows 7', None)]"
it's still beautiful and has better color reproduction than i could ever expect from a notebook.,"[('color reproduction', None), ('notebook', None)]"
"so far, a great product.","[('product', None)]"
he loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started.,"[('use', None), ('computers', None)]"
"also, macbooks come with much more features which are so cool!","[('features', None), ('macbooks', None)]"
they sent out a sony 'certified' technician.,"[('sony', None), ('technician', None)]"
they have developed excellent proprietary software for editing video and pictures and i'm looking forward to utilizing these tools on the regular.,"[('video', None), ('pictures', None), ('software', None)]"
overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive.,"[('cd drive', None), ('games', None), ('music', None)]"
now am very aprehensive about toshiba laptops.,"[('toshiba laptops', None)]"
i also own an hp notebook and it doesn't even come close.,"[('hp notebook', None)]"
our apple 13.3 macbook pro notebook computer (z0j80001) notebook and has become such an integral part of completing our daily needs and social networking.,"[('apple 13.3 macbook pro notebook computer', None), ('networking', None), ('part', None), ('needs', None)]"
the only downfall is the battery only last 1.5-2.0 hrs when not plugged in.,"[('battery', None)]"
the graphics on this computer are also stellar - very clear and vivid.,"[('computer', None), ('graphics', None)]"
"aside from the trial software and the short battery life, lack of a webcam, its great.","[('webcam', None), ('battery life', None), ('trial software', None)]"
"as a die-hard windows enthusiast, i shunned the idea of a mac until this point.","[('windows', None)]"
if this computer every breaks down on me i will most definatly get the same one again.,"[('computer', None)]"
"i had a macbook notebook, and it had absolutely no protection from viruses, spyware, malware, etc.","[('viruses', None), ('spyware', None), ('protection', None), ('malware', None)]"
"in the past few years, i've had terrible experiences with hp.","[('hp', None), ('experiences', None)]"
"graphics are clean and sharp, internet interfaces are seamless.","[('internet interfaces', None), ('graphics', None)]"
sony parts reliability and quality of service is recenlty the worst.,"[('quality', None), ('service', None), ('parts reliability', None)]"
"its office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.","[('features', None), ('functions', None), ('functioning', None), ('money', None), ('office', None), ('mac programs', None)]"
it just works flawlessly!,"[('works', None)]"
also the battery is completely shot.,"[('battery', None)]"
/ awesome cooling system/ much better grafics card (ati 5870) / 8gb ram/ led backlit screen...,"[('cooling system', None), ('graphics card', None), ('screen', None)]"
the biggest problem is that the box had no instructions in it.,"[('instructions', None)]"
"but after using it a couple of weeks, the overall operation is poor.","[('operation', None)]"
"will not buy another toshiba, this is my second, not happy w/ either.","[('toshiba', None), ('w', None)]"
"compared to similarly spec'd pcs, this machine is good value, well built and works easily right out of the box.","[('machine', None), ('works', None), ('value', None), ('built', None), (""'d pcs"", None), ('box', None)]"
this was my first macbook purchase ever.,"[('macbook', None)]"
screen is crystal clear and the system is very responsive.,"[('system', None), ('screen', None)]"
i will stack it up against laptops that cost twice as much any day.,"[('cost', None), ('laptops', None)]"
quite simply this is the best laptop i have ever owned.,"[('laptop', None)]"
or the cursor would show up some place else.,"[('cursor', None), ('place', None)]"
the newer macbook that i have purchased is one of the best computers.,"[('macbook', None)]"
i have had some excellent computer and have found i had no idea what to do with them,"[('computer', None)]"
i've had friends with acers who seem to have had similar or exact same problems.,"[('acers', None)]"
it is easy to operate and i have already ordered more software and gadgets for my new rolls royce of laptops.,"[('operating', None), ('gadgets', None), ('software', None), ('laptops', None), ('rolls royce', None)]"
"it might be something deep within windows, for i was unable to create a disk image on my hard drive.","[('windows', None), ('disk image', None), ('drive', None)]"
i had a toshiba for 10 years.,"[('toshiba', None)]"
"the track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking apple!","[('track pad', None), ('fingers', None), ('thinking apple', None), ('things', None)]"
"first, you ll discover that the word processing program known as appleworks rarely translates perfectly on anyone else s computer, if it translates at all.","[('word processing program', None)]"
i already have a hp laptop i bought last year that's standard size.,"[('hp laptop', None), ('size', None)]"
apple has a reputation and is well known for its easy usage.,"[('apple', None), ('use', None), ('usage', None)]"
"i just plug this into my 22"" monitor and the speedy macosx performs just as well on this dual-core that my dell did with windows 7 with a quad-core.","[('windows 7', None), ('macosx', None), ('monitor', None)]"
"love the graphics, awesome programs (including garageband), and really cool default background.","[('programs', None), ('default background', None), ('graphics', None), ('garageband', None)]"
"screen, keyboard, and mouse: if you cant see yourself spending the extra money to jump up to a mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.","[('mouse', None), ('screen', None), ('keyboard', None), ('island', None), ('mac', None), ('cant', None), ('money', None)]"
the macbook is way too overpriced for something so simple and chaotic.,"[('macbook', None)]"
the os takes some getting used to especially after being a windows user for so long but the learning curve is so worth it!,"[('windows', None), ('learning curve', None)]"
it quit working within a weeks time.,"[('working', None)]"
"i also purchased iwork to go with it which has programs for word processing, spreadsheets, and presentations (similar to microsoft office).","[('iwork', None), ('word processing', None), ('spreadsheets', None), ('presentations', None), ('microsoft office', None)]"
when i got the computer back and realizwed it still was not correct hp told me it was out of warranty and now it was my problem.,"[('hp', None)]"
it also came with a built it web cam which is great because i can see an communicate with my family members back home.,"[('built it web cam', None), ('family members', None)]"
good monitor and performed well.,"[('performed', None), ('monitor', None)]"
"although my model was listed as recalled, hp denied my claim.","[('hp', None)]"
it was secure and easy to navigate.,"[('navigate', None)]"
i am loyal to apple.,"[('apple', None)]"
"the video card is great for media, and above average for gaming, but not a gamers first choice.","[('media', None), ('gaming', None), ('video card', None)]"
this is the third macbook pro in our family.,"[('macbook pro', None), ('family', None)]"
apple continues to shine and provide a much more enjoyable computer experience!,"[('apple', None), ('computer experience', None)]"
took several hours with customer support before i could even start the pc out of the box.,"[('pc', None), ('customer support', None), ('box', None)]"
asus facial recognition doesn't work and windows logon isn't either.,"[('windows logon', None), ('recognition', None)]"
windows vista makes this computer almost unusable for online service.,"[('windows vista', None), ('service', None), ('computer', None)]"
"i contacted acer and they are giving me free recovery dvds, so don't go and pay for them, just ask for them and they should give them to you.","[('acer', None)]"
can listen to my music and watch my videos with ease and with a great display.,"[('music', None), ('display', None), ('videos', None)]"
the performance is awesome.,"[('performance', None)]"
i love my new computer!,"[('computer', None)]"
i'm new - just switched from years of pc frustration.,"[('pc', None)]"
so i got another netbook which i love!,"[('netbook', None)]"
the display is beyond horrible.,"[('display', None)]"
"he left me, instructions on what to do when this comes up, or that comes up......","[('instructions', None)]"
there is hardly any memory on the computer's hard drive.,"[(""computer's hard drive"", None), ('memory', None)]"
"actually, i had noticed the one on the sales floor also didn't have sound!","[('sound', None)]"
"next, most acer laptop fans are on the bottom which is right on your laptop.","[('acer laptop fans', None)]"
the laptop preformed pretty well.,"[('preformed', None), ('laptop', None)]"
this one has had the same effect.,"[('effect', None)]"
and if you are a game player it works with world of warcraft wonderfully.,"[('works', None)]"
this computer is absolutely amazing!!!,"[('computer', None)]"
so buyer beware when buying toshiba,"[('toshiba', None), ('buyer', None)]"
i love the apple products.,"[('apple products', None)]"
i loved the netbook (minus the fact that it was windows os) until this started happening.,"[('windows os', None)]"
"the minute you fire it up it's all good, very easy user interface.","[('user interface', None)]"
"i have had two toshiba satellite computers and while they are okay, they are in no way comparable to the mac.","[('toshiba satellite computers', None), ('way', None), ('mac', None)]"
i actually contact toshiba before i started having problem and was given run around after i supplied serial number in order to delay me sending in laptop until after warrenty expired.,"[('toshiba', None), ('number', None)]"
"theres also idvd, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.","[('idvd', None), ('media', None), ('memoir', None), ('siblings', None), ('parents', None), ('theres', None), ('life', None), ('family', None), ('person', None), ('photos', None), ('recordings', None)]"
"his language was so bad i swore i was taking the turing test, and it was failing.","[('turing', None), ('language', None)]"
after replacing the hard drive the battery stopped working (3 months of use) which was frustrating.,"[('hard drive battery', None), ('working', None)]"
was this product worth my time and money to ever want to purchase another products that is toshiba or relating to toshiba? probably not ever again.,"[('product', None), ('products', None)]"
"i love the easy to see screen, and it works well for work, persoal or just play.","[('works', None), ('screen', None)]"
the mouse pad and buttons are the worst i've ever seen.,"[('mouse pad', None), ('buttons', None)]"
awesome graphics!,"[('graphics', None)]"
it really is perfect for work and play.,"[('play', None), ('work', None)]"
"the pro is a great product, i wish that the 13 inch models came with the intel i processors and had a more comfortable edge (the edges hurt my wrists).","[('edges', None), ('product', None), ('edge', None)]"
the apple macbook is the best investment that i have ever made.,"[('apple macbook', None)]"
my sister is the electronics manager at wal mart and she says that hp is the best.,"[('hp', None)]"
one drawback i noticed was sound quality via usb.,"[('sound quality', None), ('usb', None)]"
"the battery life sucked the juice from my laptop and when the extended life battery went out we were sol there to, so much for that warranty covering all the products we purchased.","[('battery life', None), ('warranty', None)]"
if you have the money i suggest going for the i7.,"[('i7', None)]"
"that's very possible, but since they don't make windows xp drivers for the sound card in this machine, i was stuck until windows 7 came out.","[('windows 7', None), ('drivers', None)]"
"it is, however, very heavy.","[('weight', None)]"
"well, i started using google chrome, which is a little better, but it freezes too sometimes.","[('google chrome', None)]"
"also the speakers are not very loud, but it is a netbook.","[('speakers', None)]"
love this laptop wonderful price for what you get!,"[('laptop', None), ('price', None)]"
all you have to do is turn it on and it works.,"[('works', None)]"
a key contributor that led me to mac is the art aspect.,"[('art aspect', None), ('contributor', None)]"
save your money and go for a better device.,"[('device', None), ('money', None)]"
"i have been a pc user since middle school, but in my mid twenties i decided to convert to the dark side, or should i say the brighter side of life.","[('pc user', None), ('side', None), ('twenties', None), ('school', None)]"
"accordingly, i have decided to never purchase another hp product (my five year old compaq) lasted 5-years before the hard drive crashed.","[('hp product', None), ('compaq', None), ('drive', None)]"
"i saw this one, and i have the most difficult time trying to use them, they've made great dust collectors, i hate putting this computer down","[('dust collectors', None), ('time', None)]"
"i am not going to sit here and complain about it not having a cd drive and what not because it is a netbook, it is made to be compact and if you want all the other stuff get a laptop.","[('netbook', None), ('cd drive', None), ('laptop', None), ('stuff', None)]"
i absolutely love my mac!,"[('mac', None)]"
from the second you open the box you will fall in love with this computer!,"[('computer', None)]"
hp is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,"[('hp', None), ('netbook', None), ('warranties', None)]"
it would not let me connect to my wifi system where i lived.,"[('connect', None), ('wifi system', None)]"
system is loosing about 20% of performance because of that.,"[('system', None)]"
"it is easy to use, good quality and good price.","[('quality', None), ('use', None), ('price', None)]"
it is also extremely pleasing to the eyes without looking too much like an alienware gaming machine.,"[('looks', None), ('eyes', None)]"
"the hard drive crashed as well, and i had to buy a new power cord.","[('power cord', None), ('drive', None)]"
"but, mac makes the switch from pc to mac easy.","[('switch', None), ('mac', None), ('pc', None)]"
another issue i have with it is the battery.,"[('battery', None)]"
"after 2 months of complaints, asus finally sent the right power supply to my techies.","[('power supply', None), ('asus', None)]"
"my macbook pro works like a dream, it has never overheated, or even been slightly warm for that matter.","[('macbook', None), ('matter', None)]"
pc users use the powerpoint program for slide-show presentation and mac users utilize keynote.,"[('pc users use powerpoint program', None), ('pc users', None), ('slide-show presentation', None)]"
"i get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, i can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.","[('size computer', None), ('fact', None), ('bus', None)]"
"i went from bestbuy to dell, windows to apple.","[('windows', None)]"
*3 weeks after giving the computer for repair*-visited machouse amsterdam.,"[('repair', None)]"
"they don't seem to be susceptible to viruses, which is one less big thing to worry about when it comes to computers.","[('viruses', None), ('thing', None)]"
asked the customer service rep.,"[('customer service', None)]"
i cannot even imaging going back to a pc after using this wonderful computer.,"[('computer', None), ('pc', None)]"
i fell in love with the hp pavillion and that was my replacement and now i could not imagine going back to an acer at all.,"[('hp pavillion', None), ('acer', None)]"
it turns out that this hp pc had been preciously sold by wal mart.,"[('hp pc', None)]"
"needs power and mouse cable to plug in back instead of side, in the way of operating a mouse in small area.","[('mouse', None), ('mouse cable', None), ('power', None), ('way', None), ('area', None), ('side', None)]"
i agree with the previous comment that asus tech support is horrible which is a con in my opinion.,"[('tech support', None), ('comment', None)]"
"the mouse on the pad, the left button always sticks.","[('left button', None)]"
"i would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing.","[('battery life', None), ('computer', None), ('laptop', None)]"
"we use the built in tools often, itunes is open nearly every day and works great with my iphone.","[('works', None), ('itunes', None), ('iphone', None)]"
but my blog is read by my friends and search engine visitors.,"[('search engine', None)]"
"anyone who is considering buying an acer computer of any sort, i seriously suggest you look into buying a different brand.","[('acer computer', None), ('brand', None)]"
the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming.,"[('size', None), ('resturant', None), ('food', None), ('backpack', None)]"
we are addicted to the mac.,"[('mac', None)]"
because it is a defective product.,"[('product', None)]"
true quality at a great price!,"[('quality', None), ('price', None)]"
not easy to carry.,"[('carry', None)]"
the programs that come standard with the leopard running system are enough for the average person to run all the basics.,"[('programs', None), ('leopard running system', None), ('basics', None), ('person', None)]"
"so what am i supposed to do? the lg service center cannot provide me the ""service"" when it is called the ""service center"".","[('lg service center', None)]"
the material this pro is made out of seems a lot nicer than any pc specs: like i said this performs a lot better than any computer i've had in the past.,"[('material', None), ('performs', None)]"
"after doing extensive research, macconnection had the lowest price on the 15"" mbp i5.","[('mbp i5', None), ('price', None), ('research', None)]"
i am addicted to photo booth!,"[('photo booth', None)]"
"the operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.","[('operating system', None), ('user interface', None), ('track pad', None)]"
all in all great item highly recommend it.,"[('item', None)]"
it is extremely portable and easily connects to wifi at the library and elsewhere.,"[('connects', None)]"
"first things first, macbook pro has many applications to make life easier, unlike the windows computers.","[('windows computers', None), ('applications', None), ('life', None), ('macbook pro', None), ('things', None)]"
and the screen on this thing is absolutely amazing for high quality videos and movies and gaming.,"[('movies', None), ('screen', None), ('quality video', None), ('quality', None), ('video', None), ('quality videos', None), ('gaming', None), ('thing', None)]"
"fast, fast and fast, the web pages just fly by.","[('web pages', None)]"
"i considered i may have too much on the computer, but after looking, there was plenty of space and that is not the issue.","[('space', None), ('computer', None)]"
i don't use my laptop in a way though that needs a long battery life so it's perfect for me.,"[('battery life', None), ('way', None), ('laptop', None)]"
guess i'll stay away from hp.,"[('hp', None)]"
"it is made better, thicker, and all out tough!","[('thicker', None)]"
so far so good with this laptop.,"[('laptop', None)]"
avoid this model.,"[('model', None)]"
"summary: i've had this laptop for 2 months, out of the blue the power adapter stops working.","[('power adapter', None)]"
the local computer repair shops send out ads that say along the lines of we can fix almost any problem or computer usually even the trouble some toshiba satellite.,"[('toshiba satellite', None), ('computer repair shops', None)]"
this computer is good for 10 days then it sucks for the rest of your life.,"[('computer', None)]"
"of course, for a student, weight is always an issue.","[('weight', None)]"
"now mainboard is broken, have to wait for a new one.","[('mainboard', None), ('one', None)]"
"the speed difference is next to nothing for a mac, and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.","[('speed difference', None), ('drive', None)]"
2.the wireless card is low quality.,"[('quality', None), ('wireless card', None)]"
this little netboook is helping me get work done!,"[('netboook', None)]"
they are about the same size keys.,"[('size keys', None)]"
i wasn't really as concerned about portability (it's a very large laptop) but it's not hard to move around or take on a trip which was a pleasant surprise.,"[('laptop', None), ('portability', None), ('surprise', None), ('trip', None)]"
"the people are frustrating to work with, the product itself is very cheaply made, and the accessories are less than satisfactory.","[('people', None), ('accessories', None), ('product', None)]"
"they offer the best warranty in the business, and don't 3rd party it out like toshiba.","[('warranty', None), ('toshiba', None), ('party', None)]"
maybe three or four months ago it started blinking all of the sudden.,"[('blinking', None)]"
the only problems are the sound isnt very loud i have to wear headphones.,"[('sound', None), ('headphones', None)]"
again- windows based machines were not giving me anything to work with!,"[('windows based machines', None)]"
"i should have kept my big, old hp.","[('hp', None)]"
i love the size of the computer since i play games on it.,"[('computer', None), ('size', None)]"
i'm all for saving money but dell needs to step it up.,"[('dell', None)]"
there are no viruses or spyware to worry about like on a windows computer.,"[('windows computer', None), ('spyware', None), ('viruses', None)]"
great machine if you want to drop the cash for one.,"[('machine', None), ('cash', None)]"
"i also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.","[('laptop', None), ('size', None), ('studies', None), ('tool', None)]"
"i love its solid build, light wt and excellent battery life (for now).","[('light wt', None), ('build', None), ('battery life', None)]"
"while about 8 years ago, i hope that the quality has changed.","[('quality', None)]"
no more lenovo for me.,"[('lenovo', None)]"
i highly recommend that you buy this product.,"[('product', None)]"
it was old but it was not till we bought the dell did we realize how great it was.,"[('dell', None)]"
"the battery holds up well, it's built very solidly, and runs fast.","[('stands up', None), ('battery', None)]"
sound card is limited though.,"[('sound card', None)]"
"i initially purchased my macbook pro 13"" in april, and i loved it.","[('macbook', None)]"
this is a nicely sized laptop with lots of processing power and long battery life.,"[('processor power', None), ('battery life', None), ('lots', None), ('laptop', None)]"
"so, you can imagine how unhappy i am with this item.","[('item', None)]"
"but let me tell you, the mac book pro is so professional.","[('mac book pro', None)]"
the only thing i can imagine is that sony jumped on early specifications for vista requirements from microsoft and designed it to those inadequate requirements.,"[('vista requirements', None), ('specifications', None), ('thing', None)]"
i highly recommend this computer for students looking for a solid machine to get them through college.,"[('computer', None), ('college', None), ('machine', None)]"
"the keyboard, which generally felt okay even for someone used to a desktop keyboard, now looks terrible.","[('keyboard', None)]"
the display is awesome.,"[('display', None)]"
perfect trifecta!,"[('trifecta', None)]"
the keyboard is like no other laptop keyboard.,"[('keyboard', None)]"
-computer crashed frequently and battery life decreased very quickly.,"[('battery life', None), ('computer', None)]"
it was a tough choice.,"[('choice', None)]"
i called their repair depot as was told they would send me a new box to return the computer to the repair depot.,"[('repair depot', None), ('computer', None), ('box', None)]"
it's also fairly easy to use the operating system.,"[('use', None), ('operating system', None)]"
"but, i would recommend this product.","[('product', None)]"
"i know that asus is known for making motherboards, but this is the worst computer experience that i have ever had.","[('computer experience', None)]"
this is a great machine!,"[('machine', None)]"
this is my first personal satellite purchase but had very good experience through previous satellite work issued laptops.,"[('experience', None), ('satellite work', None), ('satellite purchase', None)]"
we figure that after everything his pc actually ended up costing $350 more than my original mac.,"[('pc', None), ('mac', None)]"
so having the ac plug go out on me and get lose or i could actually here it inside my computer on two of the three times is not good.,"[('ac plug', None), ('computer', None)]"
peformance is good for the price.,"[('peformance', None), ('price', None)]"
the computer is currently in west verginia doe to the method of shipping choosen by toshiba.,"[('toshiba', None), ('computer', None), ('method', None)]"
i'm really frustrated by this experience.,"[('experience', None)]"
and toshiba is totally unconcerned.,"[('toshiba', None)]"
summary: hp knew they were shipping out bad bios and did nothing proactive to resolve it.,"[('hp', None), ('bios', None)]"
i had 3 months when the ports started going out.,"[('ports', None)]"
"the improvements to the os have been relatively gradual, but substantive.","[('os', None)]"
this laptop does everything i need it to very well.,"[('laptop', None)]"
it is super easy to use.,"[('use', None)]"
ease of use is just one of the benefits i love about my mac.,"[('use', None)]"
"the 13"" macbook pro just fits in my budget and with free shipping and no tax to ca this is the best price we can get for a great product.","[('shipping', None), ('price', None), ('product', None), ('tax', None), ('macbook pro', None), ('budget', None)]"
"it took me a while top get away from the land of pcs, but now that i have, i can't see myself going back to it.","[('pcs', None), ('land', None)]"
they discovered the manufacturer's defect and sent it in for repair.,"[('repair', None)]"
the sheer power and flexibility makes the macbook pro a must have for any techie!,"[('flexibility', None), ('macbook', None), ('power', None), ('techie', None)]"
the speakers on it are useless too.,"[('speakers', None)]"
i've had my macbook pro for three years now and still love it!,"[('macbook', None)]"
battery is lasting about 6 hours as i am surfing the web on sundays while checking football scores and watching funny youtube videos.,"[('battery', None), ('youtube videos', None), ('football scores', None)]"
iphoto is great for adding pictures right to facebook and other social networking sites.,"[('iphoto', None), ('facebook', None), ('pictures', None), ('networking sites', None)]"
"in early may i got it back and this time i only had it back for 1 day before it had a new issue so it was sent back in for the 6th time they ""expedited"" the repairs so i was only supposed to have to be without it for 3 days and it was supposed to be fixed, by a ""senior tech"".","[('repair', None), ('tech', None)]"
"some features arent friendly ( volume wheel, sound quality, etc.","[('features', None), ('sound quality', None), ('volume wheel', None)]"
"a cheaper price should not equal a ""cheap"" product.","[('product', None), ('price', None)]"
they were able to set-up with labtops themselves within a few minutes.,"[('set-up', None), ('labtops', None)]"
i consider myself an average user and this computer serves my need.,"[('computer', None), ('user', None)]"
adjust the sensitivity since it's not that responsive to begin with.,"[('sensitivity', None)]"
"after a couple of years, my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery.","[('battery life', None), ('recall', None)]"
"the system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that i use every day in my work as a graphic artist run poorly.","[('system', None), ('battery life', None), ('case', None), ('artist', None)]"
i would never buy a dell again.,"[('dell', None)]"
it's even easy to hook up to other wireless networks.,"[('hook up', None), ('networks', None)]"
"also, i have had alot of trouble with the shift key to go to other lines.","[('shift key', None), ('lines', None)]"
i am now frustrated that i still have to use my work issued windows laptop!,"[('windows laptop', None)]"
it gives me the power and speed that i need to run all the programs i use to edit.,"[('speed', None), ('power', None), ('programs', None)]"
ilife is easily compatible with microsoft office so you can send and receive files from a pc.,"[('ilife', None), ('pc', None), ('files', None), ('microsoft office', None)]"
"as a computer science student in college, i find that the portability, longevity, and ease of use of this computer make me (shockingly) want to do homework more;","[('use', None), ('portability', None), ('longevity', None), ('homework', None)]"
"i fine apple mc373ll/a 2.66ghz 15"" macboook pro notebook meets all my needs for a laptop computer when on the go.","[('mc373ll/a 2.66ghz 15"" macboook pro', None), ('notebook', None)]"
"fully charged, the macbook pro can last about five hours unplugged.","[('macbook pro', None)]"
it was a hard decision for me since the macbook pro looked so appealing.,"[('macbook', None), ('decision', None)]"
"even though it is much more expensive than many pc laptops, it is worth the price.","[('price', None), ('pc laptops', None)]"
"i know there are way better laptops out there for the same price, and why spend money on shit when you can go out and get yourself a perfectly decent laptop that doesnt suck total monkey balls.","[('laptops', None), ('price', None), ('monkey balls', None), ('money', None)]"
"for me, keys were starting to get stuck and wouldn't type very well.","[('keys', None)]"
"i don't like this company nor the toshiba brand, and i'll never buy another one because i've put more into it then it is worth.","[('toshiba brand', None), ('company', None), ('one', None)]"
the computer was two weeks late in delivery because hp forgot to complete the required import paperwork.,"[('hp', None), ('import paperwork', None), ('computer', None), ('delivery', None)]"
"if you're looking for a great laptop, you've found the best here.","[('laptop', None)]"
i have been very pleased with the performance of this laptop.,"[('performance', None)]"
i've always owned a pc and decided to try a macbook to see what it's all about.,"[('pc', None), ('macbook', None)]"
"i bought it for my mom and she reports that the battery life lasts all day for her, it's very lightweight, and the response for the computing she's doing (internet focused activity: mail, research, etc.) is excellent;","[('battery life', None), ('response', None), ('activity', None)]"
its very nice and once you learn the features you will be so happy to have such a sophisticated computer.,"[('features', None), ('computer', None)]"
"overall, this is a wonderful computer and definitly worth the purchase!","[('computer', None), ('purchase', None)]"
"also you may need to charge it once a day, if for medium use every thing fast and easy with mac the size and look is the most feature that attracted me to it.","[('look', None), ('size', None), ('feature', None), ('use', None)]"
the new macbook pro 15 inch i7 is nothing short of amazing.,"[('macbook', None), ('inch i7', None)]"
"i would never go back any more, i love this computer so much and i would recommend it to everyone.","[('computer', None)]"
"they respond: ""your dissatisfaction is noted""...","[('dissatisfaction', None)]"
i was even able to uninstall mcaffe and install one of my symantec licenses with a no issues whatsoever.,"[('symantec', None), ('mcaffe', None)]"
also the display is exceptional!,"[('display', None)]"
this is still a fairly good upgrade to a laptop that was about 4 years old.,"[('upgrade', None), ('laptop', None)]"
this is basically the best laptop i have ever had or used.,"[('laptop', None)]"
i tell everyone i see out looking to get this or another toshiba.,"[('toshiba', None)]"
"so honestly, i wasn't expecting anything less than perfection, and i wasn't disappointed.","[('perfection', None)]"
