text,labs
"one suggestion i do have, is to not bother getting microsoft office for the mac expecting it will work just like you knew it to on a pc.","[('office', None), ('suggestion', None)]"
it's not like i have used for half a year and then complained about it.,[]
"one year of trying to fix the computer by myself, with help of friends, and even help from computer experts i have given up on trying to fix it.","[('help', None), ('computer experts', None), ('year', None)]"
"finally, i should note that i took the 2gb ram stick from my old eeepc and installed it before i even powered on for the first time.","[('time', None), ('eeepc', None)]"
"my information was all lost (my fault, i know, but i never thought i would need to back up my information on a brand new mac, the paragon of all computers!","[('mac', None)]"
they basically told me that the machine would be problem free now.,[]
"i believe i purchased this in dec 09 for my primary work laptop which is used 5-10 hours a day, 4-6 days a week.",[]
it took toshiba tech support 4 calls and 4 different techs to correct the problem.,"[('techs', None), ('calls', None), ('toshiba tech support', None)]"
"i can't even remember how i finally got it taken care of, but i was done with sony after that!",[]
so we got a good deal on hsn for an ascer notebook and we bought it for him.,"[('deal', None), ('hsn', None)]"
stay away from hp.,"[('hp', None)]"
still trying to learn how to use it.,[]
"just a month and a half or two months ago, my vaio crashed again.","[('vaio', None)]"
i had it four months when my disc drive refused to open.,"[('disc drive', None)]"
"-4 ram slots, 2 hdd bays*, 16gb ram support -no wireless issues, at least for me.","[('ram support', None)]"
"the second issue i had with it occured a month later and it kept overheating, even if on for less than an hour!",[]
"-apparently, contactus@euro.apple.com is not a good address to send complaints.",[]
loaded with bloatware.,[]
mac also has many apps and programs that are quite cheap or free.,"[('mac', None), ('programs', None), ('apps', None)]"
i bought this laptop and found its tab is not functioning.,[]
this wiped out several programs that were installed on the computer when it was bought.,"[('programs', None)]"
i took off a star because the machine has a lot of junk software on it.,[]
2nd mac book i have purchased from macconnection.,"[('mac book', None)]"
"since i never really got to use this, i can't comment on anything except what went wrong after trying 2 of them.","[('anything', None)]"
it's now all commodity hardware.,[]
this is the first apple product that i have purchased.,"[('apple product', None)]"
this has been nothing but a headache since we purchased it.,[]
"it was not clear that the microsoft student edition that was loaded on the computer, was a six month trial.",[]
i baby my electronics so i know for a fact it was defective and not anything that i did to it.,"[('baby', None), ('electronics', None)]"
i got the blue screen of death the first month i got it.,"[('month', None), ('screen', None)]"
i can do pretty much 75% of what i do on my desktop on my kitchen table.,"[('desktop', None), ('kitchen table', None), ('%', None)]"
it's more expensive but well worth it in the long run.,"[('run', None)]"
"took me 11 hours, 3 trips to different fedex offices, and brutal conversations with 14 of the worse it support technicians in the world.","[('conversations', None), ('fedex offices', None), ('trips', None), ('hours', None)]"
"it freezes, and it always shows that there is an error, so i have to restart it a few times every time i use it.","[('times every time', None)]"
she said wal mart rants and raves abouy carring dell because it's a big name but they are a piece of garbage.,"[('name', None), ('carring dell', None)]"
"i also got the added bonus of a 30"" hd monitor, which really helps to extend my screen and keep my eyes fresh!","[('eyes', None), ('screen', None)]"
"with a healthy pessimism, i took the machine home and tried to find a flaw.",[]
10 plus hours of battery...,[]
"as of a couple weeks ago the middle portion of the laptop from top to bottom,,,about 4 inches across is hardly visible.","[('inches', None), ('portion', None), ('bottom', None)]"
it was okay for over a week before the blue screens started occuring again.,"[('screens', None)]"
"now,,,,,my monitor has been acting up for about 2 months.","[('monitor', None)]"
"on 3 july 2004, i purcased this model at best buy for about $150",[]
i have had nothing but problems since the day i took it out of the box!,[]
here we are another year later and the computer is doing the same thing.,"[('thing', None)]"
they replaced my hard drive as well as my mother board.,"[('drive', None)]"
"i also bought one for my wife, and 3 for my office.",[]
"buy it, love it, and i promise you won't regret it.",[]
"since i keyboard over 100 wpm, i look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc.","[('configuration', None), ('key', None)]"
system is loosing about 20% of performance because of that.,[]
wasted me at least 8 hours of installation time.,[]
i wish toshiba would allow their customers to select an option that only boots the os at setup and removes all the unnecessary stuff.,"[('stuff', None), ('customers', None)]"
i am a college student and it has been very useful.,[]
i had meant to purchase the nb205 and bought this one by accident (long story).,"[('story', None)]"
it does not even have the software to play a dvd now.,[]
i also travel with it and it never gives me any problems.,[]
my children won't even use it for their school work.,"[('children', None), ('school work', None)]"
i got assurances from 2 different people that the remaining 10 months of my warranty would transfer to the new computer.,"[('computer', None), ('warranty', None), ('months', None), ('people', None)]"
they had to replace the motherboard in april,"[('april', None)]"
no viruses!,[]
microsoft word was not on it andi had to buy it seperately.,"[('andi', None), ('word', None)]"
being virus-resistant is a huge plus.,"[('plus', None)]"
it quit working within a weeks time.,[]
it is as good as new.,[]
you can even run a parallels type program easily and run any leftover pc software that you absolutely cannot be without.,[]
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,"[('power supply', None)]"
"i am able to organize my pics, music and files easily.","[('pics', None), ('music', None), ('files', None)]"
it also does not have bluetooth.,"[('bluetooth', None)]"
"even so, i like playing online games, so it was wonderful that there is a feature where i can dualboot windows.","[('windows', None), ('games', None)]"
"they said that my computer was covered on an extended warranty, and that products with extended warranties are taken care of through third parties and not sony itself anymore.","[('warranty', None), ('parties', None), ('sony', None), ('warranties', None)]"
they said it was a computer error on this type of computer.,[]
if you check you will find the same notebook with the above missing ports and a dual core amd or intel processor.,"[('notebook', None), ('intel processor', None), ('ports', None), ('core amd', None)]"
this was purchased for my daughter and i was pleasantly surprised.,[]
i worked in it retail sales before.,"[('sales', None)]"
but sony said we could send it back and be charged for adding the bluetooth an additional seventy something dollars.,"[('something dollars', None)]"
the i3 processor doesn't seem to run hot and the fan rarely turns on.,[]
"not super fancy, but not super expensive either.",[]
i homeschool my kids and with this netbook next to my desk we get to teaching and illustrating without skipping a beat.,"[('desk', None)]"
"it crashes, and when it goes flat, it just dies (like a pc, maybe worse) and i loose all my open documents!",[]
the notebook would not turn back on again.,[]
getting the apple care plan is a must.,[]
it's just as fast with one program open as it is with sixteen open.,"[('program', None)]"
"even set at the highest level, the computer sacrifices its queen every time.",[]
i will not buy another one.,"[('another one', None)]"
again- windows based machines were not giving me anything to work with!,"[('windows', None)]"
i was sorly disapointed to discover that hp (what i thought was a reputable company) wouldn't honor the warrenty when the fan blade fell apart.,[]
"and, if you are going to deal with hp be careful.","[('hp', None)]"
it was secure and easy to navigate.,[]
they sent it off and within 2 weeks i had it back good as new.,[]
overall for the money this is a good deal.,[]
best buy rocks!,[]
i would have to say that overall its great!,[]
even out of warranty!,[]
*3 weeks after giving the computer for repair*-visited machouse amsterdam.,[]
you won't have to spend gobs of money on some inefficient virus program that needs to be updated every month and that constantly drains your wallet.,"[('gobs', None), ('program', None)]"
much of which hp ended up paying for.,[]
( the ibook backup also uses a firewire connection).,[]
the computer was two weeks late in delivery because hp forgot to complete the required import paperwork.,"[('delivery', None), ('import paperwork', None)]"
bought this gateway m-50 or 150 early 2007.,[]
which i still use and have hooked up to my tv.,[]
i've never had problems with viruses.,[]
has met or exceeded my needs for a compact travel device.,"[('needs', None), ('travel device', None)]"
"i have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.","[('signals', None), ('places', None), ('computers', None)]"
"i can render avchd movies with little effort, which was a problem for most pc's unless you had a quad core i7.","[('avchd movies', None), ('effort', None)]"
when i am at starbucks between clients i get full bars on my hp and 1 bar on my eee pc.,"[('bars', None)]"
i had purchased it from a major electronics store and took it to their service department to find out what the problem was.,"[('electronics store', None), ('service department', None)]"
and i babyed the heck out of it just one day when i opened it turned it on went to click and it was broke.,[]
"the other lock-up problems are from a myriad of causes, the most common being a corrupted version of appleworks which can render the browser useless.","[('version', None)]"
no tutorials on the display.,[]
hp didn't fix it.,"[('hp', None)]"
"it is so great, i can hardly ever take my hands off it!","[('hands', None)]"
"i already own an iphone, and so the move just made more sense.",[]
"there is no need to purchase virus protection for mac, which saves me a lot of time and money.","[('mac', None)]"
"i go to purchase it on line, and i find out that the device will not be available until almost two months later!","[('line', None)]"
"it is a big big, but since it has a 18.4"" screen what would you expect!",[]
"do you think i purposely ""destroy"" my netbook, so that i can demand a new set? do you think it's fun to take public transport all the way to the service center and get a non-satisfactory solution? or rather no solution.","[('solution', None), ('transport', None), ('netbook', None), ('set', None)]"
"once you go mac, you can't go back!","[('mac', None)]"
it had some kind of pre installed software update that completely shut the computer down when you clicked it.,[]
"i don't have that additional money right now, and therefore wouldn't have purchased it at this time.","[('money', None)]"
"i do everything on this computer - check email, facebook, shop, check blogs, write papers, listen to music, and we even watch all of our movies on it since we do not have a tv.","[('blogs', None), ('music', None), ('papers', None)]"
"this notebook restarts every time there is a new update, so if you don't save your files and information, everything will be lost.","[('update', None), ('files', None), ('information', None)]"
my sister has the same mac as me and she is in a band and uses garageband to record and edit.,"[('mac', None)]"
i had less problems.,[]
"okay, let's just start out by saying i am in no way a computer techy.",[]
", applications respond immediately (not like the tired ms applications).","[('ms applications', None)]"
"so a couple of years later, i was a dumb college girl and had to have the wireless internet.","[('internet', None)]"
from the moment i opened the box to the present it has been a great joy.,[]
i took it back for a full refund.,[]
but i am glad to have gotten mine right before they stopped making it.,[]
2) blue screen first month,"[('month', None), ('screen', None)]"
many of my classmates computers hard drives crashed.,"[('classmates computers', None), ('drives', None)]"
"they informed me that i had around 7 ""policies"" or viruses on it.",[]
"if you already own a 2009, 2010, or early 2011 model, you should wait until the next update.","[('model', None), ('update', None)]"
"after numerous calls to applecare tech support, i was directed to send in my computer;","[('applecare tech support', None), ('computer', None), ('calls', None)]"
"i like it so much, i bought another just for my wife.",[]
ive had to call tech support many times.,"[('tech support', None)]"
unless you need the bluetooth 3.,[]
"i am not one to throw things like this around but it is a laptop so carrying it around does seem to mean it will be jerked possibly a little, while driving a car and carrying it into where ever you are using it.","[('things', None)]"
they also use two totally different operating systems.,"[('operating systems', None)]"
"luckly i had a student task force able to help, or else it would have crashed within the first year.","[('year', None)]"
"but enough about that, i am an apple convert for life.","[('life', None)]"
"wireless has not been a issue for me, like some others have meantioned.","[('wireless', None)]"
you can do it all on this bad boy but the main thing this netbook was desinged for was surfing the web and boy o boy does it ever.,"[('boy', None)]"
"externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",[]
that being said after 2 weeks of owning every time i start it up now it gives me a black screen for 5-8 seconds stating pxe-e61 media test error check cable.,"[('seconds', None), ('screen', None)]"
the one thing i wish it had was a detailed hardcopy manuel.,"[('thing', None), ('hardcopy manuel', None)]"
they sent it back with a huge crack in it and it still didn't work.,[]
i will never go back to windows!,"[('windows', None)]"
"my friend just had to replace his entire motherboard, so did my wife, and it looks like i will have to as well.","[('friend', None), ('motherboard', None)]"
"i run dreamweaver, final cut pro 7, photoshop, safari, firefox, msn messenger and a few other applications constantly at the same time.","[('cut', None), ('time', None), ('msn messenger', None), ('photoshop', None), ('applications', None), ('firefox', None), ('dreamweaver', None)]"
-they reported that the computer is in their headquarters.,[]
the place we bought it from said that after they send it out to gateway 4 times they would give us a new one.,"[('one', None)]"
anyways i bought this two months ago and when i first brought it home it kept giving me a message about a vibration in the hard drive and it is putting it temporaly in save zone.,"[('drive', None), ('zone', None)]"
"while there are occasions that my computer will freeze or will need to be manually shut down, this occurs far less frequently than on pc computers and laptops that i've used.","[('pc computers', None), ('laptops', None)]"
i respond that i do not have the old computer and this way i would lose the data on my hard drive.,"[('computer', None), ('drive', None)]"
the first fell apart right after the 1-year-warranty.,[]
sent unit back and it's been two months.,[]
not good for a person who gets online daily.,[]
"i did a review on it, its awesome.",[]
"i'm a professional consultant, and a client needed work on her machine.","[('consultant', None)]"
"acer has set me up with free recovery discs, when they are available since i asked.",[]
returned it to walmart.,[]
"mine came at $1,700 w/o a dvd burner (!).",[]
""" then i proceed to tell her that i checked out other retail stores that carry the netbook and it wasn't like that.","[('stores', None)]"
"also, i issued a replacement rma for a few dead pixels in the upper zone of the screen, which is noticable to me.","[('pixels', None), ('zone', None)]"
i took it to friend who temporarily fixed it and i finally paid about 1500 for the extended warranty.,"[('warranty', None)]"
emachines says they're waiting for a part and refuses to replace entire unit.,"[('unit', None)]"
"well, i had completed the presentation in powerpoint the night before on my pc, but took the apple to the conference.",[]
"in the shop, these macbooks are encased in a soft rubber enclosure - so you will never know about the razor edge until you buy it, get it home, break the seal and use it (very clever con).","[('rubber enclosure', None), ('con', None)]"
"then, within 5 months, the charger crapped out on me.",[]
i have loved this since i took it out of the box.,[]
"it is very durable, i am pretty rough when it comes to electronics and it has taken it all with no reprecutions yet.",[]
even though i had the receipt in front of me proving it still had 2 months left on the warranty.,[]
i would say if you want to buy one of these machines be careful.,[]
it seems they could have updated xp and done without creating vista.,[]
there are no viruses or spyware to worry about like on a windows computer.,[]
"i was originally concerned that i couldn't view work i had done in college on my mac because of the pc formatting, but i was even more thrilled to learn of programs like ilife and iwork that allow you to convert your pc documents into readable files on macs.","[('programs', None), ('files', None), ('pc documents', None)]"
"when the computer has been on for several minutes, it will occasionaly just go off by itself.","[('minutes', None)]"
"just keep in mind the graphics is not dedicated so loading the movie almost took a minute, but it ran fairly smooth for a non-dedicated graphics card.","[('graphics card', None)]"
"upon giving them the serial number the first thing i was told, was that it was out of warranty and i could pay to have it repaired.","[('number', None), ('thing', None)]"
) and printing from either word processor is an adventure.,[]
good luck with your purchase options.,"[('purchase options', None)]"
i would buy one of these for every person in my office if i could.,"[('every person', None)]"
"i acually believe the issue is with the nvidia grafics card, but still requires a return.",[]
"needs power and mouse cable to plug in back instead of side, in the way of operating a mouse in small area.","[('area', None), ('power', None), ('mouse cable', None), ('side', None)]"
it is meant to be portable.,[]
it took several weeks just to get them to acknowledge that i owned the warranty.,"[('weeks', None)]"
oh and if thats not bad enough it doesn't come with a recovery cd so you can make one if you know how to or buy one if you buy it the cost is $25 for two cds.,"[('thats', None)]"
"in fact, somehow (and i never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",[]
i had read online that some users were having sound problems.,[]
oh and it has word and stuff but its a trial verion so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all i use the old word processer which works good.,"[('wont', None), ('stuff', None), ('word processer', None)]"
i have not had a problem with the applications quitting or freezing.,[]
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria.,[]
we haven't had any problems with it at all.,[]
"pc users work in word, while mac users work in pages.",[]
"mac computers automatically ""defrag"" each time you start your computer.",[]
few viruses to catch;,"[('viruses', None)]"
"features such as the dashboard (allows you to view frequently used tools like a calculator, weather forecast, movie times, calendar, computer post its etc.","[('tools', None)]"
another satisfied customer.,"[('customer', None)]"
ilife is easily compatible with microsoft office so you can send and receive files from a pc.,"[('ilife', None), ('files', None), ('microsoft office', None)]"
it seems to be incompatible with everything else.,"[('everything', None)]"
i was getting extrememly frustrated when i would want to do these simple taks that i would have to wait and wait and wait for things to download or virus that would clog up my pc.,"[('things', None), ('pc', None), ('download', None), ('taks', None)]"
"its not just slow on the internet, its slow in general.",[]
this is my first lg product.,"[('lg product', None)]"
"i can throw anything at it (and i do), pictures, video editing, schoolwork.","[('anything', None), ('pictures', None), ('schoolwork', None), ('video editing', None)]"
i occassionaly use it for work via vpn and it has not given me any problems.,[]
of course my warranty runs out next month.,"[('month', None), ('warranty', None)]"
we were pc users.,[]
hard disk - the new editions gives you more hard disk space (500gb instead of 320gb) but time has taught me never to trust an internal hard disk.,"[('time', None), ('disk space', None)]"
i bought mine from apple store the day it was released as amazon didn't have it yet.,"[('amazon', None)]"
"some days it's just blurry, some days it appears that it's raining on my nice desktop background of a lake and mountains.","[('desktop background', None)]"
"i used to build my own desktops from the component parts, and recently my 7 year old pentium 4 with ht 1 gb ram sata desktop stopped working (this was a rock star 7 years ago).","[('desktops', None), ('gb ram sata desktop', None)]"
"very dissappointed becase i have had toshibas for years, and never a issue.",[]
"once again, i was told it was the suspicious power supply problem.","[('power supply problem', None)]"
i fell in love with it.,[]
the computer blinks it shuts off at will.,[]
very fast and efficient!,[]
my niece and nephew have played a few web games and it runs anything that doesn't require a dedicated video card.,"[('video card', None), ('web games', None)]"
at 16 months it started shutting off after only 5 or 10 minutes.,[]
seriously why haven't they just replaced it by now.,[]
i have not have any problems.,[]
he has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.,"[('software every year', None), ('drive', None)]"
"the processor went on me, the fan went and the motherboard went.",[]
sure hope best buy will replace it asap.,"[('buy', None)]"
now 17 months later they want (would not say exact amount) $165.00 to $400 to fix the machine.,"[('amount', None)]"
if you are a pc user looking to convert i would highly recommend it!,[]
"*2 weeks after giving the computer for repair*-called headquarters, they report that they have not looked at it yet but it is ""on the top of the stack"".",[]
they had me send in the machine last april returned it to me in may with no documentation on what was done it anything.,"[('april', None)]"
i'm going back to pc.,"[('pc', None)]"
"but we had paid for bluetooth, and there was none.",[]
maybe not the cutting edge (satellite l455d) but it is a workhorse.,[]
i can't even turn it off.,[]
you can't even get a satellite card which is why i bought to begin with.,[]
not even safe mode boots.,[]
"for my burn thigh which has put a permanent mark on my skin (it happened 7 months ago) they offered me an itouch 8gig (you know it is a bit insulating when a company this rich, offer a loyal customer like me, a bottom of their product line as a gift for events like this).","[('thigh', None), ('mark', None), ('customer', None)]"
i find myself using the 10-key more than i thought i would.,[]
"they sent out the box right away for me to send in my computer, they paid postage and whatnot, but when i got my computer back it still wasn't running right, and now my cd drive wasn't reading anything!","[('computer', None), ('cd', None)]"
apple care included.,[]
in my opinion it was not as user friendly as i expected either.,"[('user', None), ('opinion', None)]"
nightly my computer defrags itself and runs a virus scan.,"[('computer', None)]"
"i can do everything i could before, only faster and more efficiently.","[('everything', None)]"
my mac has gone from being a trusted friend to an adversary.,[]
but if you are in the computer field you probably wouldn't be here.,[]
it has times were it freezes for 10 seconds and then starts again.,[]
unable to boot up this brand new laptop.,"[('laptop', None)]"
however the frozen screens kept happening.,"[('screens', None)]"
"so, i paid a visit to lg notebook service center at alexandra road, hoping they can make the hinge tighter.",[]
i would never tell anyone to buy one either.,"[('anyone', None)]"
"i edit and burn to dvd a lot of video, so i obviously could not live with a non-functioning drive.","[('drive', None)]"
that is my only complaint!,[]
thinking about returning it,[]
it was an all around waste of money for me.,"[('money', None)]"
i bought it during the recent comex it show.,"[('comex', None)]"
"i had to adjust my mousepad sensitivity, because it is very sensitive.","[('mousepad sensitivity', None)]"
to be honest i think it was faulty equipment or something but idk.,[]
the first programm i switched on was a game for my children.,"[('programm', None)]"
it was a great deal after all.,"[('deal', None)]"
it's outstanding too.,[]
if you shop around in the current market you can find a much better deal.,"[('deal', None), ('market', None)]"
i love to use it it is esay and light.,[]
"now i had not tried to use this since the disc drive had been replaced and after taking it back to the geek squad i found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.",[]
"it is short on space, and downloads always had problems being completed, or were said to be 'corrupted'.","[('space', None)]"
highly recommend for daily use.,"[('use', None)]"
pc users use the powerpoint program for slide-show presentation and mac users utilize keynote.,[]
learning all of the keyboard shortcuts only took a few minutes to get used to as some of the shortcuts are the same on windows machines.,"[('minutes', None), ('windows machines', None)]"
"the first one i had was a 2006 model, not the pro.",[]
returned it.,[]
best thing is i can use existing 32 bit old programs.,"[('thing', None), ('programs', None)]"
will certainly use macconnection again.,"[('macconnection', None)]"
"the most recent being that my safari internet browser is freaking out on me, but i have just been using firefox instead.","[('internet browser', None)]"
"-when battery life went to 4 hours or less, took it to the machouse amsterdam for repair (26th of august).",[]
other thoughts: received replacement 16 days later.,"[('thoughts', None)]"
"fully charged, the macbook pro can last about five hours unplugged.",[]
i would like to use a different operating system altogether.,"[('operating system', None)]"
i am just one of the million customers.,[]
you will not regret buying such a great thing like this!,"[('thing', None)]"
"sorry, newegg.",[]
for being so small it is amazing that it is as fast as it is.,[]
do you ever think hp would do that? never!,"[('hp', None)]"
there are a few flaws as well that i noticed.,[]
microsoft seems to be unable to keep up with repairs for the multitude of windows problems.,"[('repairs', None), ('microsoft', None)]"
"so then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).","[('someone', None)]"
its hard to encounter a problem on a mac that would require such abrupt action.,"[('action', None)]"
i'll wait and save up for a new one.,"[('one', None)]"
"i have been a pc user since middle school, but in my mid twenties i decided to convert to the dark side, or should i say the brighter side of life.","[('twenties', None), ('side', None), ('school', None)]"
"i have never really been big on downloading anything so i wasn't too worried about getting a virus, plus i thought i was protected by norton.","[('anything', None)]"
"startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",[]
the aspire wont even boot past the acer screen with a droid (i have tried both motorola and htc) plugged into the usb port.,"[('wont', None)]"
"we have had numerous problems with vista, such as adobe flash player just quits and has to be uninstalled and then reinsalled, internet explore just quits and you lose whatever you were working on, also, the same windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.","[('internet', None), ('vista', None), ('windows update', None)]"
my hp is very heavy.,"[('hp', None)]"
it is quiet and a real joy to watch work.,[]
"i have had to call with a few questions or issues and they have helped me for free, even without the warranty.","[('questions', None)]"
all of them were windows machines.,[]
but after i got used to it i love it.,[]
i sent it to them to fix in perfect condition but for what was wrong with it.,"[('condition', None)]"
i actually contact toshiba before i started having problem and was given run around after i supplied serial number in order to delay me sending in laptop until after warrenty expired.,"[('number', None), ('toshiba', None)]"
bought it to use mostly for oline classes.,"[('classes', None)]"
-got it back 3 months later,[]
"1st hand experience is very important, especially for a new customer.","[('customer', None), ('hand experience', None)]"
"(if you ever see the spinning beachball come up when you think it shouldn't, check the ""activity monitor"" app to see if the disk throughput has temporarily dropped to zero.","[('activity monitor', None)]"
after that the said it was under warranty.,[]
"while about 8 years ago, i hope that the quality has changed.",[]
-estimated time to fix it: 10 working days or less.,"[('time', None)]"
"it's fun to take to a bookstore, sit in the coffee shop area, sign in to wifi and look up book reviews of books i might buy.","[('book reviews', None)]"
the mouse jumps around all the time and it clicks stuff i dont want it too.,[]
summary: hp knew they were shipping out bad bios and did nothing proactive to resolve it.,"[('bios', None), ('nothing', None)]"
"they went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it.","[('disk', None), ('hours', None), ('components', None)]"
"summary: after doing some investigation on the web, i have found that toshiba nb205s are not chronically not booting.","[('toshiba nb205s', None)]"
"it bluescreened on me without any warning, running simply basic chrome.",[]
"also, i have alot of trouble with it getting very hot, and not even sitting on anything to make it hot.","[('anything', None)]"
"i bought a cordless mouse for it, but don't always take it out;","[('mouse', None)]"
hopefully amazon will take this back.,"[('amazon', None)]"
not working = bad,[]
everything else just install and go.,[]
"second, it gets scratches easily and when it gets old some thing may operated",[]
"though the picture, video, and music software is nowhere close to professional grade software im used to (cs5) but does the job for beginner and even intermediate media designers.","[('video', None), ('music software', None), ('grade software im', None)]"
it is easy to go from one keyboard to another.,"[('keyboard', None)]"
""" this isn't a big deal, i haven't noticed the issue with dvds or other media, only through usb output.","[('dvds', None), ('media', None)]"
it is easily portable and i take it everywhere i go and might require internet access.,"[('internet access', None)]"
"in short, you could say your mac could become your best friend (no intention of replacing rover your dog).","[('friend', None), ('mac', None)]"
couldnt not use it.,"[('couldnt', None)]"
if i have a problem with any of my apple items i make an appointment at one of my local stores and they work on correcting it right there.,"[('stores', None)]"
i tried to upgrade it to a newer version a couple of months ago and i still have the same problem.,[]
i shopped around before buying.,[]
"it was about six months later when the overheating problem started again, to the point it felt like fire on the bottom of the machine!",[]
pay attention to the specs if you want these options.,"[('attention', None)]"
they sent out a sony 'certified' technician.,"[('technician', None)]"
the start menu is not the easiest thing to navigate due to the stacking.,[]
"with all the goodies inside this machine, it is a value.",[]
"the best thing is even while doing almost ten or twenty things at once, it never slows down.","[('thing', None)]"
"first of all, they had no record of me having the 3 year warranty i'd paid almost $400 for, and i had to call in, spend hours on their online chat service, and fax in multiple documents.","[('chat service', None), ('hours', None), ('documents', None)]"
"it gets stuck all of the time you use it, and you have to keep tapping on it to get it to work.",[]
"if a website ever freezes (which is rare), its really easy to force quit.",[]
"from the start, when you open the box you see a completely different class of machine.","[('class', None), ('machine', None)]"
"even with virus protection, it always turned off when updates were needed and installed.",[]
"when i got my laptop back after this first instance it worked okay for a little bit then i started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.","[('instance', None), ('bit', None)]"
"without a big ol' clunky machine in my backpack, i feel like i can do programming homework anywhere.","[('programming homework', None), ('machine', None), ('backpack', None)]"
"i contacted hp about this situation and was given excuses, without results.",[]
"that included the extra sony sonic stage software, the speakers and the subwoofer i got (that was worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the docking port.","[('sony sonic stage software', None), ('computer', None), ('life battery', None), ('mouse', None)]"
summary: they played games with me for the warranty period.,[]
"i should have kept my big, old hp.","[('hp', None)]"
"cosmetically, the only thing they changed was 2 of the function keys at the top.","[('thing', None)]"
it has spent more time in repair shops than i can possibly recount here.,"[('time', None)]"
money and time well spent!,"[('time', None), ('money', None)]"
i have had it 9 months and it is already a $250 loss.,[]
"the computer loads in about a 1/10th of the time that my pc did, and i have all of the programs that were on my pc.",[]
didn't expect to repair it at once!,[]
"no temporary replacement, they are out of replacements because ""many computers had problems with the nvidia chipset""-inquired status of repair.","[('replacements', None), ('computers', None)]"
"so, buyers beware!","[('buyers', None)]"
the cool thing about this is anyone can use it.,"[('thing', None), ('anyone', None)]"
games being the main issue.,"[('games', None)]"
"it is a real touchpad, not the toy i saw in other brands.","[('touchpad', None), ('brands', None)]"
"it's not a wear-and-tear issue, not due to user carelessness and most importantly, they can't guarantee the problem will be solved if it is sent for service and i have to accept the outcome.",[]
(the sata controller is the motherboard chip that lets the cpu talk to the hard drive.),"[('drive', None)]"
"i contacted acer and they are giving me free recovery dvds, so don't go and pay for them, just ask for them and they should give them to you.",[]
taking it back less than 24 hours of purchase,[]
"then just the other day, my left ""mouse"" button snapped!","[('button', None)]"
i had 3 months when the ports started going out.,[]
hmmm - that high failure rate sure isn't reflected in the retail price.,"[('price', None), ('rate', None)]"
i need graphic power to run my adobe creative apps efficiently.,"[('power', None), ('apps', None)]"
""" i've had it now about 2 months and absolutely love it.",[]
i can have both osx and windows xp running at the same time!,"[('time', None)]"
"next, most acer laptop fans are on the bottom which is right on your laptop.","[('acer laptop fans', None)]"
you'll need to upgrade and pay a little more for them.,[]
so far it has been five months since the last problem was fixed and i am praying it has finally stopped.,[]
it was always getting froze up.,[]
"they would repair one thing, send it back and it would still have the same problem.","[('thing', None)]"
once again apple stands alone at the top of the charts.,"[('apple', None)]"
i use it now more than i even thought i would.,[]
took it back as it was defective.,[]
"also, you won't have to worry about them going onlne a getting a virus.",[]
my laptop now has no battery.,"[('laptop', None)]"
"there are several programs for school or office use (pages, numbers, keynote, etc.), music (garageband), photo management (photo booth, iphoto), video-editing or movie-making (imovie), etc.","[('music', None), ('programs', None), ('editing', None), ('photo management', None), ('office use', None), ('making', None), ('school', None)]"
"otherwise, all other features are a 1","[('features', None)]"
"overall, it's ok.",[]
having someone give you a quick tour of how to's is the best.,"[('tour', None), ('someone', None)]"
"also consider the ms office apps are all trial versions, hope you have your own copies.","[('copies', None)]"
this is great if you have several lectures back to back and don't have a chance to charge during one of the lectures.,"[('lectures', None)]"
"my toshiba did not have sound on everything, just certain things.","[('toshiba', None), ('things', None), ('sound', None), ('everything', None)]"
i am going to go back and return at store i bought from!,"[('store', None)]"
"yet, hp won't do anything about the problem.","[('anything', None), ('hp', None)]"
"and if you do a lot of writing, editing is a problem since there is no forward delete key.","[('key', None)]"
i am really heartbroken to have to post a terrible review.,"[('review', None)]"
it can't get any better.,[]
we upgraded the memory to four gigabytes in order to take advantage of the performace increase in speed.,[]
plus stylish.,[]
it seems to have some opions that are intalled but do not work like i thought they would.,[]
